	Label	area	meanHeight	medianHeight	maxHeight	id
0	106.0,611.0	14630	19.777709760765553	19.82897428571429	39.82897428571429	IL592
1	107.0,526.0	13415	18.964121508971836	18.82897428571429	46.82897428571429	IL592
2	110.66666666666667,114.66666666666667	11996	22.097063648835327	22.82897428571429	42.82897428571429	IL592
3	124.66666666666667,316.3333333333333	11201	18.140107220273702	17.82897428571429	36.82897428571429	IL592
4	134.5,67.66666666666667	8137	18.282335475341917	17.82897428571429	43.82897428571429	IL592
5	156.25,265.0	12800	19.76506803571429	17.82897428571429	46.82897428571429	IL592
6	283.0,676.0	427	11.353564449648715	11.828974285714288	19.82897428571429	IL592
7	36.166666666666664,219.0	5753	25.545122382359516	27.82897428571429	45.82897428571429	IL592
8	410.0,119.5	13010	20.685315561655873	20.82897428571429	45.82897428571429	IL592
9	440.0,667.0	277	12.410201722537394	12.828974285714288	26.82897428571429	IL592
10	614.5,114.0	2588	11.651230854493267	10.828974285714288	22.82897428571429	IL592
11	621.5,618.5	11909	22.195083950673563	22.82897428571429	42.82897428571429	IL592
12	655.5,564.0	11222	17.3345882582682	15.828974285714288	42.82897428571429	IL592
13	680.375,94.75	4395	12.927495332358202	12.828974285714288	25.82897428571429	IL592
14	69.0,423.0	8287	15.908617099760384	15.828974285714288	32.82897428571429	IL592
15	916.0,641.5	10582	21.927254383994388	21.82897428571429	45.82897428571429	IL592
16	923.0,235.0	18525	17.160742166955853	16.82897428571429	40.82897428571429	IL592
17	937.75,32.0	4705	17.247677792621833	16.82897428571429	31.82897428571429	IL592
18	943.1666666666666,121.66666666666667	13111	19.31391059873389	19.82897428571429	34.82897428571429	IL592
19	959.0,533.0	4462	12.74493125568291	11.828974285714288	27.82897428571429	IL592
20	960.0,401.0	20238	20.596194366749963	21.82897428571429	41.82897428571429	IL592
21	964.5,635.0	4354	24.81266744143317	25.82897428571429	41.82897428571429	IL592
0	155.96153846153845,41.15384615384615	14259	28.579456807630272	27.640751428571427	73.64075142857143	IL593
1	181.5,473.0	24017	17.021898116334263	17.640751428571427	68.64075142857143	IL593
2	193.0,231.33333333333334	27169	15.881687789865552	18.640751428571427	62.64075142857143	IL593
3	215.0,607.0	22260	26.637651698113203	26.640751428571427	68.64075142857143	IL593
4	390.5,211.0	222	-20.05744676962677	-20.359248571428573	-17.359248571428573	IL593
5	395.0,489.0	23865	21.991809463350393	20.640751428571427	80.64075142857143	IL593
