id,Unnamed: 0,area,meanHeight,medianHeight,maxHeight,growth_rate,height_rate,area_rate
IL419,9.0,4880.684210526316,26.147652992349382,27.432139097744358,39.590033834586464,2.453316056429543,2.453316056429543,1.8923715764729365
IL420,14.0,8551.862068965518,14.681644977747679,14.792562413793103,31.551183103448277,0.9178317999190365,0.9178317999190365,3.213293405849135
IL421,12.5,8086.0,13.785016877731383,13.582371978021976,31.697756593406595,0.9157353515018716,0.9157353515018716,5.345171497278826
IL422,11.0,6752.478260869565,24.70544679863571,25.39819,45.74601608695652,2.1553111702809398,2.1553111702809398,2.6532794919041836
IL423,11.0,6509.0,19.585759130915108,17.84263,41.66871695652174,1.6834327331171923,1.6834327331171923,3.2168188752586158
IL424,12.5,9515.153846153846,12.775353507368369,12.500177032967033,28.846330879120877,0.647940709289163,0.647940709289163,6.172866017332617
IL425,15.0,8628.58064516129,14.05146166859833,13.787011981566819,32.49668940092165,0.7827281767806991,0.7827281767806991,8.197381188007105
IL426,14.5,11367.733333333334,12.291675226734315,12.529817142857144,31.863150476190473,0.6967893246478283,0.6967893246478283,6.923790050884081
IL427,14.0,3181.5172413793102,14.324286296842791,13.827385812807883,27.913592709359605,1.0465367399381773,1.0465367399381773,1.3108489803832855
IL428,14.5,7685.9,14.380750646111293,14.362647142857144,32.22931380952381,0.8869415212869518,0.8869415212869518,3.3158095893636674
IL430,16.5,11233.882352941177,13.953681475231717,14.518115966386556,37.31223361344537,0.6347768568497978,0.6347768568497978,2.898665343131407
IL431,11.0,2168.086956521739,18.622335484455686,18.35853440993789,29.706360496894412,1.3556682721387643,1.3556682721387643,0.21544441423057845
IL432,10.5,11166.681818181818,15.51066474819027,14.807199610389608,33.98901779220779,0.9560031220339652,0.9560031220339652,4.061795222747141
IL433,9.0,21643.526315789473,22.666621471022562,23.83723436090225,76.52144488721804,1.36864883617212,1.36864883617212,4.089574526246911
IL434,12.0,10101.28,15.088809278052823,15.22383857142857,33.143838571428574,0.9929744611491947,0.9929744611491947,3.701331099320488
IL435,9.5,6717.95,19.50649780987448,19.874472857142855,35.89947285714286,1.500688658334088,1.500688658334088,2.088333997364307
IL436,12.0,4143.16,15.621082780232888,15.170102857142856,31.330102857142855,1.1999090846295364,1.1999090846295364,1.1254358006917209
IL439,11.5,15244.458333333334,26.11864062504169,27.814140476190477,68.89747380952382,2.1552606325436994,2.1552606325436994,4.864825361110787
IL440,13.5,6979.892857142857,15.277466663976027,15.22654,30.869397142857142,1.0899161475892356,1.0899161475892356,6.298598316984514
IL442,13.0,6449.518518518518,14.717254023695787,14.50609746031746,30.48757894179894,0.9277415682163562,0.9277415682163562,4.737495346071095
IL445,10.5,10667.454545454546,32.985039531320176,35.010763506493504,62.192581688311684,3.4452293308454918,3.4452293308454918,5.489536014646148
IL446,10.5,12833.5,24.91585607499743,24.150410909090912,66.65041090909091,2.272803447882609,2.272803447882609,13.459772543220309
IL448,12.5,8121.5,12.826311623740127,12.727997142857143,28.247227912087915,0.47046024965606,0.47046024965606,2.9058999658692475
IL450,12.0,7315.16,14.410086674546386,14.192315714285714,32.95231571428572,0.8476147758667495,0.8476147758667495,3.3640029828486204
IL451,12.0,9182.2,14.687104282439437,14.556308571428572,34.516308571428574,0.7589239983523641,0.7589239983523641,3.8802551155992564
IL452,10.5,6615.136363636364,19.857513638976016,19.846029220779215,38.527847402597395,1.8573090669825634,1.8573090669825634,6.4308521677257415
IL453,15.5,5947.125,15.261377627903345,15.19521857142857,30.72646857142857,0.9012646559875875,0.9012646559875875,2.1046836390213346
IL454,14.5,13680.9,32.62891308636642,36.76201285714286,90.2953461904762,2.7244504240914984,2.7244504240914984,5.249459451228797
IL455,14.5,12427.366666666667,28.654189732702044,32.33202952380953,78.33202952380954,2.6204670378695263,2.6204670378695263,4.395066317555498
IL456,14.0,9846.896551724138,13.49718778968323,13.206601231527094,33.37901502463055,0.6536953232061202,0.6536953232061202,4.525255545159887
IL457,12.5,9818.26923076923,18.11874778441165,14.449425824175826,52.62250274725275,1.300668396275741,1.300668396275741,5.593439325719123
IL458,13.0,5364.851851851852,14.837710634722654,14.38585560846561,32.16363338624339,1.0432697272217653,1.0432697272217653,8.293362846052675
IL459,13.5,8622.142857142857,14.24290083154221,14.21456714285714,30.82171,0.7138565238812953,0.7138565238812953,3.7323110633599708
IL460,11.5,7426.125,17.287324241762253,16.732728095238098,35.899394761904766,1.29501867329917,1.29501867329917,10.047185161080378
IL462,12.0,8062.88,14.48848689653124,14.246997142857145,32.88699714285715,0.8153510582372346,0.8153510582372346,4.8476102985615865
IL463,12.5,16571.23076923077,17.617309232083798,17.429236483516483,53.50615956043956,1.1482560765593035,1.1482560765593035,6.523111619796056
IL465,12.0,11262.92,19.464803822237904,20.45885142857143,43.418851428571436,1.177275438266453,1.177275438266453,5.582795913066065
IL466,6.0,10392.23076923077,19.182200695113497,19.24641989010989,37.16949681318681,1.2369653194341936,1.2369653194341936,4.483303400200907
IL467,14.5,12832.766666666666,18.20153775297645,20.102608095238097,44.80260809523809,0.8599287069483023,0.8599287069483023,3.655220364888657
IL468,15.5,12546.875,19.424570426254327,21.06204142857143,49.40579142857143,0.9369769874626077,0.9369769874626077,3.151240388560236
IL470,15.0,12063.645161290322,17.239886381081337,18.269975622119812,45.399007880184335,0.4982106025075806,0.4982106025075806,4.090219698779544
IL471,16.0,12307.60606060606,12.614724338904757,13.456340735930738,36.07755285714286,0.33617072811510207,0.33617072811510207,3.2575675810534457
IL472,18.0,13911.081081081082,18.964423760900562,22.59250463320464,56.32223436293437,1.4659203971069261,1.4659203971069261,5.921598088376387
IL473,13.5,13758.75,17.00080854868974,16.96081857142857,49.17510428571428,1.0199454615698047,1.0199454615698047,11.592048294554543
IL474,11.5,17037.041666666668,19.77838236351405,17.884173333333333,79.42584,1.0315291927608559,1.0315291927608559,4.271299172150624
IL475,12.5,14421.038461538461,12.993858063072178,13.680087252747247,36.25701032967033,0.1309327867428714,0.1309327867428714,4.91110956962616
IL476,10.5,13409.818181818182,13.219741800637733,13.009433246753245,34.28216051948052,0.4780418114643909,0.4780418114643909,3.2944187900585398
IL479,10.5,3398.4545454545455,15.935568898906928,15.53624974025974,29.354431558441558,0.9932449934264236,0.9932449934264236,1.4450720512364348
IL481,11.0,17805.956521739132,19.027094179428417,18.418208695652176,54.20081739130435,1.2960584782964701,1.2960584782964701,7.103165786060282
IL482,14.5,14729.166666666666,22.69473407532587,23.493161904761894,86.70982857142856,1.3074595269031373,1.3074595269031373,4.689924696623195
IL483,11.0,10792.608695652174,32.00930061216052,29.39291701863354,95.74074310559008,2.39539601517903,2.39539601517903,5.8519838441435015
IL484,11.0,14626.08695652174,22.75859264561033,25.3949250310559,47.91666416149069,1.5663042185861829,1.5663042185861829,5.142734438263286
IL485,10.0,8725.333333333334,31.79020408966716,28.070468571428574,79.6895161904762,2.660444796159605,2.660444796159605,5.545297774558749
IL486,10.0,16896.809523809523,17.05649524427796,16.149862857142857,48.14986285714285,1.0727791204619288,1.0727791204619288,7.326462377409792
IL487,15.0,17354.645161290322,23.173806124352385,26.789066728110583,76.3697118894009,1.3369756743625585,1.3369756743625585,4.152237804354658
IL488,16.0,14842.666666666666,21.622156121105043,22.42993922077922,101.46024225108226,1.2489799680347047,1.2489799680347047,6.924798162020482
IL489,14.5,13046.0,14.079077198672943,13.660020000000001,46.52668666666667,0.2880916788523112,0.2880916788523112,4.3059896444381875
IL490,14.5,10319.433333333332,15.362906935421872,14.345653809523808,49.56232047619048,0.840547319742602,0.840547319742602,4.226087984064282
IL491,18.0,14049.54054054054,18.434342297504777,23.002018957528964,86.79931625482627,0.8568988248605323,0.8568988248605323,4.506633714032412
IL492,11.5,18074.666666666668,21.16567267523679,18.745541904761904,85.12054190476191,1.011067919476135,1.011067919476135,6.911677447594962
IL493,17.0,11935.4,14.86910659325913,15.852571428571427,41.40971428571428,0.45499924339338044,0.45499924339338044,4.175220414652556
IL494,11.5,12038.833333333334,13.066243889745325,12.925189523809522,36.55018952380953,0.36359073131392977,0.36359073131392977,3.751670876749816
IL495,9.0,4439.684210526316,16.84007085103912,16.493564436090224,31.440932857142858,1.2750443652187007,1.2750443652187007,1.537241223731931
IL496,12.5,11933.692307692309,15.340722195002591,15.932522417582417,38.663291648351645,0.8535878591960894,0.8535878591960894,4.706511178364228
IL497,9.5,5775.2,21.405126298131123,20.567654285714287,39.667654285714285,1.5329347609906079,1.5329347609906079,7.177853299348626
IL498,15.5,9483.34375,15.424546173835084,15.407352857142861,41.37610285714286,0.33537706324936667,0.33537706324936667,5.414946527138915
IL503,14.5,10126.5,18.212320887931917,18.815874285714287,41.81587428571429,1.316415484847394,1.316415484847394,2.6411290322580645
IL505,11.5,14229.0,18.305009832984144,16.841179047619054,69.34117904761905,0.7299675040707304,0.7299675040707304,3.6764899211218234
IL506,13.0,13306.74074074074,28.078079343780065,28.77362671957672,66.9588119047619,1.63850415431535,1.63850415431535,5.195051297525648
IL507,7.5,4094.0625,29.10514406345799,27.070518571428572,67.53926857142856,1.6569142287848493,1.6569142287848493,2.631045618401854
IL509,13.5,12363.92857142857,26.973990922852103,28.464419999999997,53.75013428571429,1.3738349158980208,1.3738349158980208,4.436571500361191
IL511,6.5,3383.0714285714284,29.393066514538628,28.226465714285716,59.15503714285715,2.936459032977668,2.936459032977668,2.8653279310245505
IL512,4.5,2952.3,18.551176382067638,18.10602428571429,31.056024285714283,1.2102412531550428,1.2102412531550428,0.4043139407244786
IL514,8.5,5254.222222222223,18.998798897581793,18.407136666666663,38.129358888888895,1.1270600151996253,1.1270600151996253,1.2873593701785553
IL515,6.5,12451.57142857143,18.84654688713013,18.780974285714287,44.280974285714294,1.5501504999113727,1.5501504999113727,4.872850016196956
IL516,11.0,10224.173913043478,19.68732262424142,20.45066459627329,38.53762111801242,1.155585779173763,1.155585779173763,2.5671208772280942
IL517,11.5,2549.9583333333335,17.044194403989437,16.824502857142857,27.11616952380952,1.140053392593306,1.140053392593306,-0.03940291323092376
IL518,11.5,5975.291666666667,17.232651806850274,16.887405714285716,38.179072380952384,0.9981656679064135,0.9981656679064135,1.664546589167551
IL521,9.5,13039.15,19.571230345465906,20.057045714285714,42.90704571428572,1.578924202250352,1.578924202250352,4.72880268460443
IL522,12.0,2986.16,17.15918550794848,16.70753714285714,31.987537142857146,0.9807162047099082,0.9807162047099082,0.23477735160338215
IL523,12.0,8581.16,17.208788242237382,17.15068,41.350680000000004,1.240217432496123,1.240217432496123,2.83666306928556
IL524,6.5,9919.92857142857,26.76071862047068,24.996627142857143,64.21091285714286,2.10217398041319,2.10217398041319,3.22271033973279
IL525,9.5,12238.25,19.00748288667082,19.478801428571426,41.028801428571434,1.1116647950931784,1.1116647950931784,4.47564803856479
IL526,7.0,10559.133333333333,22.118668176504663,22.37342761904762,41.57342761904762,1.7970265104632872,1.7970265104632872,3.3774812676575356
IL528,9.5,4764.2,19.418747284736767,18.621237142857144,38.82123714285714,1.5572875936850181,1.5572875936850181,0.872877881672423
IL529,8.0,2436.0588235294117,17.15394923555083,16.678260840336133,30.09002554621848,1.328880804769013,1.328880804769013,0.21852987939374263
IL530,10.5,9400.272727272728,20.95817061478522,21.52155298701299,48.24882571428572,1.7252218652356601,1.7252218652356601,2.52334060242606
IL532,7.0,12765.466666666667,23.850449518280247,21.82102380952381,57.75435714285713,2.015288590775374,2.015288590775374,4.3938591549295785
IL533,9.5,8725.1,20.481045610756773,20.077824285714286,43.27782428571429,1.8769962490221566,1.8769962490221566,3.7699713456245525
IL535,13.0,4381.481481481482,18.472170673449565,17.847232592592594,38.699084444444445,1.262921310456456,1.262921310456456,0.9618678374855116
IL536,12.0,4957.64,17.885111015289464,17.51350857142857,37.29350857142857,1.2910975733509482,1.2910975733509482,1.379905190519052
IL537,6.5,1633.9285714285713,17.438411845075468,16.94818,28.94818,1.2700004115996302,1.2700004115996302,-0.21489079339090916
IL538,10.0,6875.714285714285,18.336780909645775,18.098335714285714,37.62214523809524,1.162813551194108,1.162813551194108,2.143231570331412
IL539,10.5,11203.636363636364,42.15253678165324,45.34686779220779,91.11959506493507,4.96077029438092,4.96077029438092,5.161681292346947
IL541,11.5,9714.833333333334,20.937819515993322,21.679766190476187,43.80476619047619,1.6825754928544259,1.6825754928544259,3.685862050485021
IL542,12.5,9682.653846153846,14.00552354334828,13.78980912087912,32.44365527472527,0.6508871382254144,0.6508871382254144,2.540624164943814
IL543,13.5,4629.571428571428,16.17863307236918,15.873151428571429,33.64100857142857,0.6494103974172625,0.6494103974172625,0.8733192903272049
IL544,10.5,3520.181818181818,18.8446958396915,18.49940831168831,35.86304467532468,0.8982801927987535,0.8982801927987535,1.118753501891021
IL545,12.0,6549.76,16.0658481374627,15.74096142857143,34.50096142857143,0.9884626290997549,0.9884626290997549,2.379112627986348
IL546,10.5,4667.363636363636,17.89841335805931,17.635041428571427,33.63504142857143,0.9489045283796554,0.9489045283796554,1.1828156733722082
IL547,11.0,4658.04347826087,16.411874465147474,15.856466832298137,33.812988571428576,0.8672436014472187,0.8672436014472187,0.8763367377748699
IL548,12.0,5048.52,17.299189474457144,16.92880142857143,35.288801428571425,0.9293713140404456,0.9293713140404456,0.9396868696570936
IL549,12.5,4250.423076923077,16.226244379437595,15.71176,32.82714461538462,0.8925569494274728,0.8925569494274728,0.6900570560505285
IL550,10.0,7996.0952380952385,16.908164605585497,16.60350904761905,36.27017571428571,0.942568846722573,0.942568846722573,2.6112659851016295
IL551,10.5,5177.636363636364,35.26491699250332,37.168083766233764,63.44081103896104,3.5748127036011343,3.5748127036011343,3.037022295164202
IL552,9.5,10019.7,23.49999201708449,23.479072857142857,49.179072857142856,0.9668758772395297,0.9668758772395297,3.5804761643535032
IL553,11.5,9830.0,21.71075235633194,22.237886666666668,47.40455333333333,0.9825967719722516,0.9825967719722516,4.115462173941325
IL554,11.0,14619.565217391304,41.15436270004959,44.747265900621116,79.52987459627329,4.734584417493061,4.734584417493061,7.380593954416819
IL555,8.0,5409.0,21.0295535862618,20.55655932773109,43.35067697478991,1.1356642256488296,1.1356642256488296,2.095798219818824
IL557,9.5,12677.1,22.082698256926953,22.528722857142856,48.77872285714285,1.3565689002261692,1.3565689002261692,6.163957277676267
IL559,9.0,7646.105263157895,20.899107683569873,20.618564661654133,41.93435413533835,1.323725353082944,1.323725353082944,4.408562800766654
IL560,12.5,10576.461538461539,25.666411126144855,26.503004835164834,54.7145432967033,1.9799874644819233,1.9799874644819233,4.293250230656392
IL561,7.0,13692.666666666666,34.28418565882728,29.965238095238096,98.23190476190477,1.9794474695147464,1.9794474695147464,5.791275492731545
IL562,11.0,12471.521739130434,28.824883846300796,29.751958881987576,60.0997849689441,1.3763492861942128,1.3763492861942128,4.902082423953828
IL563,12.0,6634.0,25.22305551035689,25.957372857142854,47.01737285714285,1.8336881767021544,1.8336881767021544,2.8147653496568354
IL564,8.5,15598.944444444445,27.051847744766583,28.010525555555557,65.95497,1.9295420790233904,1.9295420790233904,4.285710355213809
IL566,10.0,10518.857142857143,24.772745598819636,25.893464761904767,45.226798095238095,1.5572579597271443,1.5572579597271443,3.8808975357539404
IL567,11.0,11759.347826086956,22.15763638909095,22.85675217391304,48.595882608695646,1.034581394147592,1.034581394147592,4.149568141886772
IL568,7.5,16446.4375,30.67845330864832,31.5721,58.5096,1.9791775664102456,1.9791775664102456,6.073102768569124
IL572,12.0,11941.52,22.04025050815899,22.68452,49.804520000000004,1.0763584918396583,1.0763584918396583,3.674943560699978
IL573,10.5,14200.681818181818,29.333190915952503,30.634782077922083,60.13478207792209,2.785104818995456,2.785104818995456,3.9360445855652446
IL575,10.5,13716.40909090909,27.868904603613206,28.560841168831164,56.06084116883116,1.947618531814889,1.947618531814889,4.432171825568268
IL576,12.5,12857.961538461539,22.5294469377446,23.370919450549454,47.063227142857144,1.5000525328403487,1.5000525328403487,3.870819831177702
IL578,12.5,16001.115384615385,24.301397311099926,25.06213340659341,57.86982571428572,2.4259620012954866,2.4259620012954866,5.796188192282779
IL579,13.5,11981.0,23.62350593536371,24.09835571428571,50.95549857142857,2.330768808938054,2.330768808938054,3.7608106212893277
IL580,11.0,15720.826086956522,33.45667542291471,31.159390993788815,98.24634751552796,3.451788968014299,3.451788968014299,8.424056837642025
IL581,8.5,15448.555555555555,37.53434970292527,39.23460476190477,84.1790492063492,3.229371523482634,3.229371523482634,7.2743181201292995
IL582,15.5,11400.625,24.258934351769582,25.462991428571428,50.43174142857143,1.8476205346478163,1.8476205346478163,3.290066149747977
IL583,9.5,16482.15,22.555533117062787,24.112274285714285,47.887274285714284,2.469981106555326,2.469981106555326,7.123887916800158
IL584,13.0,13387.407407407407,25.190123209838944,26.391747671957663,54.61396989417989,2.6909709037068272,2.6909709037068272,5.493146636954763
IL585,12.5,13101.307692307691,22.266955913773263,23.222732417582417,51.934270879120874,1.8387792187798764,1.8387792187798764,4.656997162780859
IL586,13.0,13727.777777777777,32.5503489626654,37.58079460317461,87.87709089947091,3.562817840761974,3.562817840761974,5.2718282975958415
IL587,12.5,10036.307692307691,32.25890032061312,34.50894868131868,61.1820256043956,2.4060221703634204,2.4060221703634204,3.594659265197184
IL589,16.0,11808.09090909091,20.147153109324577,21.111511904761905,50.505451298701296,1.5967237094335989,1.5967237094335989,4.198396458375236
IL590,11.0,15572.391304347826,25.162137311350644,26.59303279503106,54.20172844720497,1.6702134535684525,1.6702134535684525,4.119513964157858
IL591,11.0,11281.565217391304,23.0988852240299,23.980832670807455,49.74170223602484,1.911608252839052,1.911608252839052,4.687253456013871
IL592,10.5,9364.727272727272,18.22004560308317,18.2380651948052,37.60170155844156,1.492099680078437,1.492099680078437,3.333618468103559
IL593,15.5,12887.84375,21.559659482233673,20.515751428571427,63.734501428571434,1.4247147038980827,1.4247147038980827,4.100885010199214
IL594,13.0,15579.74074074074,20.244990615909312,20.778416031746033,59.33397158730159,1.247065989064039,1.247065989064039,5.229076819420138
IL595,12.0,14472.92,22.367457795863675,23.392509999999998,50.19251,1.708231390807242,1.708231390807242,5.182559753276792
IL596,10.5,13409.454545454546,27.818483761673498,29.267433506493504,52.63106987012986,2.361382719601943,2.361382719601943,4.059163936284845
IL597,12.5,14149.884615384615,27.060398074027965,28.302129120879123,58.994436813186816,2.3962865863295693,2.3962865863295693,5.556451069093208
IL599,10.0,12450.047619047618,19.315006799361456,17.439853809523804,52.344615714285716,1.3185708829020635,1.3185708829020635,5.2592477609911645
IL600,13.0,12440.592592592593,30.338090967264456,34.129338835978835,76.57378328042329,2.9876253511957973,2.9876253511957973,5.0199328641350025
IL601,9.5,13948.6,29.568057958745577,29.845114285714278,67.69511428571428,2.4928292469274886,2.4928292469274886,4.782402321484092
IL602,11.5,8546.0,16.933076583433934,16.929716666666668,33.97138333333333,1.0457471716528197,1.0457471716528197,2.901791618123996
IL603,11.5,10084.416666666666,14.47015486005229,14.350683333333334,32.600683333333336,0.6353588448841013,0.6353588448841013,4.540530131644151
IL605,11.0,6605.913043478261,18.822635382946913,18.499167701863353,37.34699378881988,1.4359043722845195,1.4359043722845195,3.6314298974992334
IL606,11.0,7918.478260869565,13.978398256495124,13.557027329192545,32.20920124223602,0.8907185554352515,0.8907185554352515,3.7803426535615356
IL607,13.0,6605.222222222223,17.078273653906212,16.49324,34.01175851851852,1.4510042824446838,1.4510042824446838,3.873603738394376
IL609,12.5,7811.0,14.75785523287207,14.53881868131868,33.192664835164834,1.0454259593759914,1.0454259593759914,2.6115012281462215
IL611,9.0,9500.78947368421,37.24602421850327,39.06464864661654,73.06464864661655,3.2541856806205924,3.2541856806205924,2.1660151979486626
IL612,8.0,7403.823529411765,29.46128640884117,29.77552554621849,58.4225843697479,2.8785359095845418,2.8785359095845418,1.7086020228704577
IL613,10.5,4752.045454545455,19.70832046445039,19.44177246753247,37.98722701298701,1.619488900770034,1.619488900770034,0.7124851131401351
IL614,8.5,5775.888888888889,17.612192841218857,16.930690476190474,33.54180158730159,1.6992970073380358,1.6992970073380358,3.0468427066460744
IL615,11.5,8307.25,33.997097163366774,35.36389523809523,58.780561904761896,3.573060163580178,3.573060163580178,2.226076090496831
IL617,14.0,6098.827586206897,16.220813209097102,16.27689359605911,30.845859113300495,1.0630250374153887,1.0630250374153887,1.5917166353080474
IL618,8.5,6620.333333333333,22.51997814625711,21.2777626984127,43.94442936507936,2.0524271155589227,2.0524271155589227,1.9427500800581197
IL619,12.0,7705.68,17.248142182098256,17.403230000000004,33.04323,1.6069682359191912,1.6069682359191912,3.1073684911883266
IL620,10.0,18504.04761904762,20.560369721503776,19.519994285714283,61.09142285714285,1.7128397495899266,1.7128397495899266,8.978977177222045
IL621,10.5,8919.636363636364,15.795225098939806,15.74218987012987,32.92400805194805,1.0583846662595844,1.0583846662595844,8.06409538381593
IL622,12.0,7490.92,16.537375494704122,16.189081428571427,35.38908142857143,1.0746793993893309,1.0746793993893309,1.6271533093881896
IL623,10.0,8541.380952380952,18.174501332816494,18.05082380952381,37.86034761904762,1.6750480741000169,1.6750480741000169,3.67180908428665
IL625,11.0,6792.869565217391,18.228164339267344,18.062194347826086,34.540455217391305,1.4028108295788655,1.4028108295788655,1.6873850368043481
IL626,10.0,11639.0,38.74843623427652,42.155617142857146,91.58418857142857,3.9938010312791716,3.9938010312791716,2.2661867022769275
IL627,13.0,6512.740740740741,15.358989505009735,15.081562592592592,31.48897,0.973461228006734,0.973461228006734,2.1331023738492396
IL628,12.5,13973.076923076924,33.17325579153781,35.42287538461539,89.49979846153846,2.6885711942482127,2.6885711942482127,5.123506731559321
IL629,12.0,2956.24,15.345420674720515,14.905255714285714,28.58525571428572,1.244355535685819,1.244355535685819,0.7244057095800165
IL631,13.5,12008.32142857143,32.43128784665039,34.76155285714286,81.33298142857143,2.9533232011724384,2.9533232011724384,3.7026909843631994
IL633,11.0,14559.608695652174,31.181166308109002,33.541137080745344,65.5846153416149,3.1378060067265237,3.1378060067265237,5.195166255712646
IL634,10.5,9328.636363636364,17.810716646067956,17.264985194805192,37.62862155844156,1.2772012644529935,1.2772012644529935,2.632867600934194
IL639,7.5,9955.1875,23.96091622113017,23.66089142857143,48.53589142857143,1.697570404414806,1.697570404414806,4.130097559261689
IL640,9.5,6890.95,18.1557994275668,17.63587857142857,37.58587857142857,1.2385337019415794,1.2385337019415794,2.0261070043182317
IL641,11.5,9950.0,15.446192077973686,15.355513809523808,34.43884714285714,0.8349146605559856,0.8349146605559856,4.10302591486409
IL642,8.0,4773.411764705882,17.72356719418036,17.50179731092437,29.854738487394958,1.4491486553943544,1.4491486553943544,1.3579540554828595
IL643,9.0,8084.368421052632,17.077262705251385,16.98154721804511,35.876284060150375,1.2042211115241055,1.2042211115241055,3.19419377639361
IL644,12.0,11126.2,17.664883061638385,17.80868285714286,40.58868285714286,1.0840334697161529,1.0840334697161529,3.066280680156959
IL645,8.0,6147.411764705882,25.432131911974672,25.904185714285717,45.55124453781513,2.2779996974551175,2.2779996974551175,1.4926318534496124
IL646,8.5,9261.166666666666,19.327936496114255,19.37440476190476,40.374404761904756,1.422705905078233,1.422705905078233,3.746660764762526
IL648,9.5,7318.25,17.249477675544675,17.102107142857143,32.90210714285714,1.2348823693695323,1.2348823693695323,1.8801802510921328
IL649,13.5,9482.142857142857,15.286724147019973,14.850877142857145,35.850877142857144,0.8090211676997712,0.8090211676997712,2.47180223149925
IL652,12.0,13711.44,14.172006130785578,14.23158285714286,37.99158285714286,0.8324386076940138,0.8324386076940138,6.406165319208252
IL653,11.0,8560.608695652174,15.6273252058931,15.336360621118013,32.510273664596276,0.9235548553586206,0.9235548553586206,3.960259987013652
IL655,10.5,9627.636363636364,20.47092588993518,19.675683636363633,53.1302290909091,1.4616386468587932,1.4616386468587932,3.638382582527427
IL656,15.5,8242.03125,15.599289902989902,15.637357142857145,34.57485714285714,1.0643685258269846,1.0643685258269846,2.5548981022212636
IL659,11.0,12920.434782608696,28.091629313825962,29.595799130434784,66.03058173913044,2.679028269461965,2.679028269461965,6.436078799030444
IL660,12.5,8264.692307692309,15.629822228622462,15.60939835164835,34.18632142857143,1.0041362490797219,1.0041362490797219,3.0771727993517017
IL661,6.0,5501.538461538462,17.13297968360863,16.843140549450546,29.535448241758242,1.0678806656700393,1.0678806656700393,2.460870676089216
IL662,16.0,9532.757575757576,16.557612384129023,16.179587532467533,47.51292086580086,0.5182615484293565,0.5182615484293565,2.788974838531263
IL664,11.0,12409.652173913044,21.26599228345512,22.611239565217396,46.35036999999999,1.0395696707101647,1.0395696707101647,2.585361196669665
IL665,11.5,12779.458333333334,31.940132857447242,32.287243333333336,97.78724333333334,2.3469725671514023,2.3469725671514023,3.958429039984687
IL667,6.0,11847.615384615385,19.01066075516963,19.002107362637364,37.46364582417583,1.1546369570457264,1.1546369570457264,2.8201478016397328
IL669,6.5,19051.571428571428,20.46544345765704,20.193408571428566,64.62198,1.0470971395579856,1.0470971395579856,9.847649259801528
IL670,9.0,10884.78947368421,17.189429278357714,17.58817278195489,33.772383308270676,0.9438060046755596,0.9438060046755596,4.99924462272328
IL671,9.0,18239.105263157893,29.257533444851962,28.43528804511278,78.33002488721804,2.4548861308069485,2.4548861308069485,8.66113347951727
IL672,7.0,19463.8,40.54945831891703,42.190864285714284,95.5908642857143,2.7047718397472504,2.7047718397472504,8.248087989441267
IL673,13.5,12325.785714285714,19.700507779862637,19.896240000000002,54.860525714285714,1.248145276913825,1.248145276913825,5.784974500717941
IL674,13.0,12876.814814814816,24.344393943610175,25.403744285714286,58.32967021164021,1.6758265168884234,1.6758265168884234,4.901635239742686
IL675,7.5,5055.25,16.6754221032359,16.265091428571427,30.640091428571427,1.3183501947211975,1.3183501947211975,1.5532454979274792
IL676,9.5,13021.85,25.9503860935934,22.324312857142857,78.92431285714285,1.9900405008426332,1.9900405008426332,6.478782627638927
