	Label	area	meanHeight	medianHeight	maxHeight	id
0	16.5,406.0	8653	14.536614200855194	15.20956	30.20956	IL592
1	304.0,381.0	112	2.638131428571427	3.2095599999999997	8.20956	IL592
2	309.75,313.0	201	-0.3476539303482582	-0.7904400000000003	7.20956	IL592
3	314.85,519.3	18495	17.605234506623415	17.20956	39.209559999999996	IL592
4	339.5,120.0	14561	18.165400944990044	18.20956	39.209559999999996	IL592
5	35.0,514.5	14518	16.89767131009781	17.20956	39.209559999999996	IL592
6	37.0,39.0	5667	22.13844653608611	23.20956	44.209559999999996	IL592
7	399.0,615.0	22067	21.933265079983688	23.20956	39.209559999999996	IL592
8	416.5,423.0	3662	8.812509208083014	8.20956	30.20956	IL592
9	445.5,320.0	191	6.764533821989527	7.20956	14.20956	IL592
10	555.5,293.0	1228	10.572752182410422	11.20956	23.20956	IL592
11	584.0,106.0	4947	6.648007543966038	6.20956	23.20956	IL592
12	59.833333333333336,604.3333333333334	21415	16.6831532757413	16.20956	40.209559999999996	IL592
13	631.0,450.0	26195	18.91099157091048	19.20956	47.209559999999996	IL592
14	643.0,208.0	107	5.6488123364485965	6.20956	12.20956	IL592
15	687.5,90.0	6567	7.63121372316126	8.20956	25.20956	IL592
16	689.5,611.6666666666666	23466	20.047240047728625	21.20956	40.209559999999996	IL592
17	69.0,228.0	17083	21.621841215243226	21.20956	46.209559999999996	IL592
18	699.0,268.0	697	2.331511219512194	1.2095599999999997	16.20956	IL592
19	79.5,322.0	18246	16.105482393949355	17.20956	34.209559999999996	IL592
20	91.0,122.0	18446	16.455521183996527	15.20956	45.209559999999996	IL592
21	911.0,423.0	14781	15.54945581219133	15.20956	39.209559999999996	IL592
22	926.6666666666666,51.666666666666664	10522	13.76696353544953	14.20956	34.209559999999996	IL592
23	934.0,225.0	21312	14.873786726726724	15.20956	40.209559999999996	IL592
24	952.625,640.125	14009	24.35104047683632	26.20956	42.209559999999996	IL592
25	956.0,116.0	10902	18.922915347642633	21.20956	37.209559999999996	IL592
26	961.0,369.5	12157	22.65325499054043	23.20956	44.209559999999996	IL592
27	962.5,537.0	6293	10.946887188940092	11.20956	26.20956	IL592
0	1.0833333333333333,520.5833333333333	8875	26.403875291750502	23.608945714285717	58.60894571428572	IL593
1	102.0,37.0	14936	11.952277262223582	16.608945714285717	48.60894571428572	IL593
2	129.0,287.0	21687	12.114502038350828	16.608945714285717	46.60894571428572	IL593
3	134.2,480.1	15065	15.787505289459965	17.608945714285717	37.60894571428572	IL593
4	158.0,606.0	17383	20.09965502798301	21.608945714285717	46.60894571428572	IL593
5	176.0,365.0	16881	13.04961866020124	13.608945714285717	39.60894571428572	IL593
6	242.83333333333334,551.0	13862	13.312018863903376	16.608945714285717	36.60894571428572	IL593
7	25.5,99.0	13849	23.89849730645843	22.608945714285717	54.60894571428572	IL593
8	3.8333333333333335,262.5	9042	32.14875991468386	27.608945714285717	63.60894571428572	IL593
9	339.5,624.0	19619	24.670518679268646	22.608945714285717	61.60894571428572	IL593
10	339.8,499.2	21312	24.08262251608752	22.608945714285717	64.60894571428571	IL593
11	345.0,406.0	21898	27.187172036324263	23.608945714285717	64.60894571428571	IL593
12	348.0,299.3333333333333	20375	27.81684755477651	23.608945714285717	71.60894571428571	IL593
13	363.0,179.0	740	-23.24916239382239	-23.391054285714283	-12.391054285714283	IL593
14	373.0,84.33333333333333	258	-19.569348859357692	-18.391054285714283	-15.391054285714283	IL593
15	540.0,289.0	23290	8.175884314543339	11.608945714285717	51.60894571428572	IL593
16	549.6666666666666,634.3333333333334	25973	24.925928735115043	25.608945714285717	59.60894571428572	IL593
17	57.0,356.0	13670	28.094900359494197	20.608945714285717	94.60894571428571	IL593
18	633.75,42.0	35	-13.19105428571428	-10.391054285714283	-5.391054285714283	IL593
19	669.0,517.0	28663	13.664417925847658	14.608945714285717	59.60894571428572	IL593
20	673.0,310.0	31570	16.37245537535636	18.608945714285717	72.60894571428571	IL593
21	712.75,621.0	23556	20.523277519346003	18.608945714285717	67.60894571428571	IL593
22	781.0,34.0	7373	0.8266318664625771	2.608945714285717	28.608945714285717	IL593
23	878.5,131.0	23454	7.142031755046354	10.608945714285717	37.60894571428572	IL593
24	9.0,619.0	9361	24.999074973980193	21.608945714285717	63.60894571428572	IL593
25	930.0,316.0	25049	19.021616878803265	17.608945714285717	51.60894571428572	IL593
26	958.5,425.5	23143	14.952850998820999	13.608945714285717	59.60894571428572	IL593
27	958.625,619.0	17033	28.464344058676012	24.608945714285717	62.60894571428572	IL593
28	977.0,137.5	8809	19.191077624831756	18.608945714285717	55.60894571428572	IL593
29	986.5799999999999,555.52	9945	25.763294633340514	21.608945714285717	59.60894571428572	IL593
30	993.8333333333334,256.3333333333333	6889	22.621139066005846	18.608945714285717	52.60894571428572	IL593
31	999.0,27.0	4735	20.72404603107558	18.608945714285717	59.60894571428572	IL593
0	112.0,610.5	27216	13.790276560846557	15.93478714285714	44.93478714285714	IL594
1	13.25,484.5	26742	21.053252478284556	21.93478714285714	46.93478714285714	IL594
2	15.0,52.0	14967	18.07442768538403	18.93478714285714	47.93478714285714	IL594
3	21.75,611.0	8884	29.288231537274065	29.93478714285714	47.93478714285714	IL594
4	310.0,349.0	45671	13.806631420407442	16.93478714285714	44.93478714285714	IL594
5	335.625,549.25	29019	24.163809507514777	24.93478714285714	50.93478714285714	IL594
6	345.25,117.0	2877	-4.9390397601668425	-4.0652128571428605	22.93478714285714	IL594
7	408.0,459.5	28209	16.633961165332238	17.93478714285714	48.93478714285714	IL594
8	413.0,598.0	18063	21.950066996702013	22.93478714285714	45.93478714285714	IL594
9	419.0,122.8	723	1.3040817486662704	-2.0652128571428605	22.93478714285714	IL594
10	550.0,608.0	22132	18.55072786217758	19.93478714285714	47.93478714285714	IL594
11	611.3333333333334,103.33333333333333	5	-25.86521285714286	-26.06521285714286	-23.06521285714286	IL594
12	621.6666666666666,327.6666666666667	30770	17.95877154324713	18.93478714285714	44.93478714285714	IL594
13	663.0,625.0	7738	30.842386005612376	31.93478714285714	48.93478714285714	IL594
14	69.5,214.75	44797	15.70155723906894	16.93478714285714	44.93478714285714	IL594
15	693.25,578.0	20076	24.28864249252839	26.93478714285714	54.93478714285714	IL594
16	696.0,420.0	26672	21.999874125460614	22.93478714285714	50.93478714285714	IL594
17	735.5,667.0	11011	13.51075662791753	18.93478714285714	43.93478714285714	IL594
18	772.0,321.0	16107	12.340138853293595	16.93478714285714	41.93478714285714	IL594
19	852.0,325.0	17170	7.116266467260168	7.9347871428571395	37.93478714285714	IL594
20	864.0,129.5	17832	7.016157712619368	7.9347871428571395	40.93478714285714	IL594
21	871.0,28.0	8496	8.754231587301582	9.93478714285714	35.93478714285714	IL594
22	957.5,233.0	11857	17.746290895914406	18.93478714285714	39.93478714285714	IL594
23	957.5,318.0	10036	21.348597425838413	21.93478714285714	46.93478714285714	IL594
24	958.0,446.0	25241	9.300343182633696	8.93478714285714	42.93478714285714	IL594
25	974.5,109.5	8048	21.66391239136609	21.93478714285714	43.93478714285714	IL594
26	981.9,32.9	3481	26.584887688677306	27.93478714285714	41.93478714285714	IL594
27	991.5,632.5	15815	12.016165581048732	12.93478714285714	43.93478714285714	IL594
0	13.0,555.0	8505	27.021388794826578	27.86148285714286	49.86148285714286	IL595
1	147.0,292.0	16168	6.750337384604514	4.86148285714286	36.86148285714286	IL595
2	168.0,515.0	22256	7.692270060593614	9.86148285714286	37.86148285714286	IL595
3	255.5,436.5	12979	22.29402773733394	24.86148285714286	42.86148285714286	IL595
4	272.0,304.5	12366	17.194816190476196	18.86148285714286	44.86148285714286	IL595
5	28.25,65.5	18071	7.061693138809616	7.86148285714286	34.86148285714286	IL595
6	30.5,221.66666666666666	14857	21.70828907643343	23.86148285714286	51.86148285714286	IL595
7	310.75,448.5	13397	31.647181147804943	32.86148285714286	45.86148285714286	IL595
8	311.1666666666667,559.0	23848	22.77338322614655	26.86148285714286	44.86148285714286	IL595
9	33.0,661.0	11250	26.000771746031752	27.86148285714286	45.86148285714286	IL595
10	337.0,80.33333333333333	1571	-10.423685825225057	-13.13851714285714	6.86148285714286	IL595
11	35.1875,314.4375	11366	19.149007052110306	21.86148285714286	42.86148285714286	IL595
12	35.5,464.6666666666667	14104	15.964786884369182	18.86148285714286	44.86148285714286	IL595
13	370.75,317.5	15596	21.32987218774045	22.86148285714286	42.86148285714286	IL595
14	452.0,527.0	13620	24.992833811621566	26.86148285714286	45.86148285714286	IL595
15	469.0,319.0	12652	14.205776249491898	18.86148285714286	41.86148285714286	IL595
16	473.5,616.0	16029	20.593718180619057	22.86148285714286	38.86148285714286	IL595
17	534.0,424.0	14634	8.413348375798044	9.86148285714286	37.86148285714286	IL595
18	539.0,122.5	118	-4.570720532687645	-0.6385171428571397	8.86148285714286	IL595
19	542.5,506.0	9870	20.455201195542053	21.86148285714286	48.86148285714286	IL595
20	627.0,581.0	18882	26.602770856295493	28.86148285714286	46.86148285714286	IL595
21	648.5,190.0	5667	-0.35132815397413	-0.13851714285713967	21.86148285714286	IL595
22	673.8199999999999,414.08000000000004	18149	13.719160966129579	15.86148285714286	39.86148285714286	IL595
23	717.75,536.5	15768	24.572035875915056	27.86148285714286	46.86148285714286	IL595
24	816.0,33.5	6712	8.323491200408654	9.86148285714286	32.86148285714286	IL595
25	826.5,653.0	9577	8.605766035591223	10.86148285714286	38.86148285714286	IL595
26	831.0,556.0	12598	10.35791086158801	14.86148285714286	36.86148285714286	IL595
27	832.25,429.5	21776	9.915900564710824	11.86148285714286	37.86148285714286	IL595
