	Label	area	meanHeight	medianHeight	maxHeight	id
0	107.0,607.3333333333334	2592	7.059726825396824	6.8236157142857135	15.823615714285713	IL401
1	242.0,493.6666666666667	2741	6.51241542242143	5.8236157142857135	13.823615714285713	IL401
2	269.5,279.0	2193	6.471586530519184	5.8236157142857135	13.823615714285713	IL401
3	281.0,375.0	2332	6.378504222004409	5.8236157142857135	14.823615714285713	IL401
4	281.5,96.0	1975	6.3567802712477395	5.8236157142857135	14.823615714285713	IL401
5	283.5,619.5	1814	6.237617919357378	5.8236157142857135	13.823615714285713	IL401
6	286.6666666666667,193.0	3484	6.583661638510742	5.8236157142857135	15.823615714285713	IL401
7	471.5,621.0	1257	6.20786392430958	5.8236157142857135	15.823615714285713	IL401
8	479.6666666666667,288.3333333333333	1897	6.545281502372166	5.8236157142857135	15.823615714285713	IL401
9	494.0,491.0	2927	7.285180456342427	6.8236157142857135	17.823615714285715	IL401
10	500.25,179.5	1862	6.333282738990333	5.8236157142857135	13.823615714285713	IL401
11	510.0,389.5	1813	6.363053110865968	5.8236157142857135	12.823615714285713	IL401
12	529.6666666666666,71.33333333333333	2742	6.943965823694905	6.8236157142857135	14.823615714285713	IL401
13	57.72222222222223,78.55555555555556	2418	7.213193878057426	6.8236157142857135	15.823615714285713	IL401
14	670.0,619.0	912	6.760019223057643	5.8236157142857135	14.823615714285713	IL401
15	683.5,72.0	1786	6.315217058070708	5.8236157142857135	14.823615714285713	IL401
16	708.25,275.375	1848	6.242446883116882	5.8236157142857135	12.823615714285713	IL401
17	715.6666666666666,187.0	1743	6.365784388984508	5.8236157142857135	12.823615714285713	IL401
18	721.6666666666666,397.0	1733	6.339484150523452	5.8236157142857135	13.823615714285713	IL401
19	73.75,269.0	2650	7.209276091644204	6.8236157142857135	14.823615714285713	IL401
20	755.0,612.0	1647	6.70278997050915	5.8236157142857135	16.823615714285715	IL401
21	756.0,499.0	1680	6.7611157142857135	5.8236157142857135	14.823615714285713	IL401
22	781.5,188.0	203	5.710315221674875	4.8236157142857135	11.823615714285713	IL401
23	79.25,503.5	2252	7.173526904338999	6.8236157142857135	14.823615714285713	IL401
24	82.0,379.0	2975	7.310002268907562	6.8236157142857135	13.823615714285713	IL401
25	85.66666666666667,188.66666666666666	2484	6.996321028295375	6.8236157142857135	12.823615714285713	IL401
26	875.0,498.0	1724	6.447165598276433	5.8236157142857135	14.823615714285713	IL401
27	904.5,390.0	830	6.304338605851978	5.8236157142857135	12.823615714285713	IL401
28	918.0,232.0	1834	6.774542649945474	6.8236157142857135	13.823615714285713	IL401
29	922.4,289.6	1246	5.850100465489566	5.8236157142857135	9.823615714285713	IL401
30	927.0,53.0	1141	6.058497397020156	5.8236157142857135	12.823615714285713	IL401
31	936.5,610.5	1424	6.669121332263241	5.8236157142857135	15.823615714285713	IL401
0	101.5,290.5	2197	7.192546677937448	6.855268571428572	13.85526857142857	IL402
1	104.0,70.0	3312	8.283710600414079	7.855268571428572	17.85526857142857	IL402
2	264.75,516.375	1885	6.730069632436529	5.855268571428572	13.85526857142857	IL402
3	289.0,396.6666666666667	1935	6.497129036544851	5.855268571428572	12.85526857142857	IL402
4	295.0,67.0	3345	7.295926269485373	6.855268571428572	16.85526857142857	IL402
5	297.0,279.0	2184	6.562228278388278	5.855268571428572	13.85526857142857	IL402
6	298.0,631.5	1191	6.161733726760226	5.855268571428572	14.85526857142857	IL402
7	305.5,182.75	2675	7.067231188251001	6.855268571428572	15.85526857142857	IL402
8	461.0,185.0	2075	6.655268571428572	5.855268571428572	14.85526857142857	IL402
9	471.0,622.0	2421	6.809419748628076	5.855268571428572	16.85526857142857	IL402
10	487.0,91.0	2413	6.833304211710378	6.855268571428572	14.85526857142857	IL402
11	509.91666666666663,480.1666666666667	3864	6.526852422360249	5.855268571428572	15.85526857142857	IL402
12	51.0,407.0	2300	6.998746832298138	6.855268571428572	14.85526857142857	IL402
13	545.0,296.0	2446	6.867942324494803	6.855268571428572	17.85526857142857	IL402
14	56.5,629.0	1629	6.517638123300887	5.855268571428572	12.85526857142857	IL402
15	618.0,110.0	113	5.041109279393173	4.855268571428572	7.855268571428572	IL402
16	62.0,179.0	2366	7.242842535925614	6.855268571428572	17.85526857142857	IL402
17	687.5,419.625	1961	6.596217067094048	5.855268571428572	15.85526857142857	IL402
18	700.25,640.0	1579	6.218156475165114	5.855268571428572	13.85526857142857	IL402
19	709.75,77.0	3053	6.954187667399748	6.855268571428572	15.85526857142857	IL402
20	714.0,506.0	2376	6.795083386243387	6.855268571428572	15.85526857142857	IL402
21	722.6666666666666,301.0	2014	7.047423487019436	6.855268571428572	15.85526857142857	IL402
22	739.8571428571429,189.64285714285714	2479	6.543852677923126	5.855268571428572	12.85526857142857	IL402
23	899.0,73.0	2075	6.613822788296042	5.855268571428572	14.85526857142857	IL402
24	903.3333333333334,507.0	1443	6.507382223542224	5.855268571428572	12.85526857142857	IL402
25	909.0,186.0	1737	6.8069093313594875	6.855268571428572	15.85526857142857	IL402
26	910.8333333333333,621.6666666666667	1294	6.490508138661956	5.855268571428572	11.85526857142857	IL402
27	913.0,412.5	1578	6.49785412275937	5.855268571428572	12.85526857142857	IL402
28	914.5,284.0	2442	6.736513452673454	5.855268571428572	14.85526857142857	IL402
29	97.5,509.0	2536	6.9597638395673735	6.855268571428572	14.85526857142857	IL402
