	Label	area	meanHeight	medianHeight	maxHeight	id
0	210.0,276.0	151	3.062762715231788	2.9766700000000004	3.9766700000000004	IL592
1	215.0,416.0	270	5.6433366666666664	2.9766700000000004	16.97667	IL592
2	219.0,138.0	318	3.649625974842767	2.9766700000000004	10.97667	IL592
3	315.0,609.0	3063	7.95740783872021	7.97667	17.97667	IL592
4	330.8333333333333,518.0	3604	8.406747691453939	7.97667	18.97667	IL592
5	337.75,219.5	3372	8.900454104389086	8.97667	18.97667	IL592
6	341.0,30.0	336	7.524289047619048	6.97667	16.97667	IL592
7	357.0,300.0	2977	8.490274299630501	8.97667	18.97667	IL592
8	359.3333333333333,116.33333333333333	3883	8.96636868658254	8.97667	19.97667	IL592
9	360.3333333333333,422.0	3705	8.184227354925776	7.97667	19.97667	IL592
10	44.0,413.0	2339	9.418739260367678	8.97667	18.97667	IL592
11	487.0,40.0	72	3.0322255555555557	2.9766700000000004	3.9766700000000004	IL592
12	49.93333333333334,120.73333333333333	4176	10.818145095785441	10.97667	21.97667	IL592
13	496.0,656.0	419	3.086455202863963	2.9766700000000004	4.97667	IL592
14	51.25,50.5	149	7.594119664429531	7.97667	13.97667	IL592
15	52.25,635.5	4038	11.270875052005943	11.97667	21.97667	IL592
16	536.0,513.0	268	3.0923416417910445	2.9766700000000004	4.97667	IL592
17	61.41666666666667,219.66666666666669	3250	11.205593076923078	10.97667	22.97667	IL592
18	625.75,30.625	759	8.046498722002637	7.97667	16.97667	IL592
19	628.0,523.3333333333334	1381	5.247488247646633	4.97667	11.97667	IL592
20	637.0,116.0	1442	4.096642260748959	3.9766700000000004	11.97667	IL592
21	637.3333333333334,425.3333333333333	3467	8.588149665416788	7.97667	19.97667	IL592
22	646.4017857142858,221.92857142857144	3444	9.043743170731707	8.97667	18.97667	IL592
23	654.0,321.3333333333333	3572	8.88316496080627	8.97667	20.97667	IL592
24	658.2380952380952,631.1904761904763	3072	7.962347083333334	7.97667	17.97667	IL592
25	744.0,414.75	552	3.5726844927536234	2.9766700000000004	14.97667	IL592
26	771.75,165.25	1069	3.1132462394761458	2.9766700000000004	4.97667	IL592
27	773.0,35.0	376	3.1043295744680854	2.9766700000000004	7.97667	IL592
28	774.0,519.0	829	3.208274342581424	2.9766700000000004	5.97667	IL592
29	780.0,642.5	685	3.0671809489051096	2.9766700000000004	4.97667	IL592
30	83.3,318.0	4206	11.547996676176892	11.97667	21.97667	IL592
31	84.5,522.0	3853	12.431640153127434	12.97667	23.97667	IL592
32	896.5,526.0	1246	4.556926821829856	3.9766700000000004	11.97667	IL592
33	909.6666666666667,232.33333333333331	4071	10.128966732989438	9.97667	22.97667	IL592
34	924.5,335.0	3515	9.43499147937411	8.97667	22.97667	IL592
35	926.5,28.0	1203	9.049820457190359	7.97667	22.97667	IL592
36	928.3333333333334,638.0	2584	9.877985789473685	9.97667	20.97667	IL592
37	935.3333333333334,132.33333333333334	3290	10.298554498480245	10.97667	20.97667	IL592
38	953.1666666666666,424.0	3271	9.569149364108837	8.97667	20.97667	IL592
0	170.0,34.5	17	2.581912100840336	2.5230885714285716	3.5230885714285716	IL593
1	203.75,348.5	48	2.6480885714285716	2.5230885714285716	3.5230885714285716	IL593
2	208.0,428.5	114	2.6020359398496247	2.5230885714285716	3.5230885714285716	IL593
3	208.81111111111113,640.0555555555555	160	2.704338571428572	2.5230885714285716	4.523088571428572	IL593
4	310.0,210.0	4154	10.937628773643306	11.523088571428572	23.523088571428573	IL593
5	328.0,625.0	3779	10.21745215967943	10.523088571428572	24.523088571428573	IL593
6	333.1666666666667,302.0	3515	10.050542340987603	10.523088571428572	23.523088571428573	IL593
7	352.125,522.75	4156	10.776697811082085	10.523088571428572	25.523088571428573	IL593
8	355.1,112.0	4910	10.62125557753855	10.523088571428572	23.523088571428573	IL593
9	378.0,406.0	4103	10.768518744472685	10.523088571428572	24.523088571428573	IL593
10	38.125,527.75	1058	12.932351331352956	13.523088571428572	23.523088571428573	IL593
11	536.0,632.0	553	7.063775732368898	5.523088571428572	22.523088571428573	IL593
12	538.0,442.0	124	2.5956692165898616	2.5230885714285716	3.5230885714285716	IL593
13	560.85,34.1	351	8.19260424094424	7.523088571428572	19.523088571428573	IL593
14	590.0,308.0	2430	11.467533015873014	11.523088571428572	22.523088571428573	IL593
15	62.0,528.0	2839	11.55302869118905	11.523088571428572	23.523088571428573	IL593
16	63.35999999999999,627.12	3833	14.516566265141067	15.523088571428572	25.523088571428573	IL593
17	632.3333333333334,205.54761904761907	4555	10.248225783283678	10.523088571428572	21.523088571428573	IL593
