acc,height0521,coordinates
IL408,0.3159501280538608,"(129, 293)"
IL408,0.4128655509394336,"(125, 398)"
IL408,1.6066963967105776,"(318, 400)"
IL408,2.1732635608896818,"(510, 401)"
IL408,5.19774117282998,"(903, 404)"
IL408,4.19634813800411,"(708, 405)"
IL408,3.0654028643722686,"(713, 510)"
IL408,1.9617212723324684,"(514, 512)"
IL408,4.267659336787265,"(902, 512)"
IL408,2.318935202680727,"(314, 515)"
IL408,0.2311740086508757,"(122, 516)"
IL408,2.7183381877553536,"(903, 611)"
IL408,1.2630148046707763,"(515, 614)"
IL408,1.079333212630976,"(318, 616)"
IL408,2.573263560889682,"(706, 618)"
IL409,2.117324513850689,"(908, 48)"
IL409,0.8305031861479559,"(518, 50)"
IL409,2.31014925692433,"(715, 52)"
IL409,1.067026412704732,"(321, 54)"
IL409,1.2844986321603615,"(707, 158)"
IL409,1.5260906719613558,"(904, 158)"
IL409,0.896303461516764,"(523, 270)"
IL409,2.8417125625086204,"(905, 272)"
IL409,0.554946393354391,"(318, 273)"
IL409,1.8064886819116053,"(720, 274)"
IL409,0.7314638062897147,"(319, 384)"
IL409,0.61126480131459,"(517, 387)"
IL409,2.1071851993245403,"(709, 388)"
IL409,3.05265783614046,"(907, 389)"
IL409,1.428489549734973,"(715, 492)"
IL409,2.929179514885321,"(909, 497)"
IL409,1.7113016798589316,"(907, 605)"
IL409,0.8001205227076245,"(712, 606)"
IL410,3.700210946130243,"(705, 545)"
IL410,1.838037532304618,"(509, 85)"
IL410,3.937268512581415,"(712, 89)"
IL410,5.384432691685891,"(897, 92)"
IL410,2.076823307305524,"(512, 198)"
IL410,4.606124233974448,"(708, 199)"
IL410,1.184935987309684,"(317, 200)"
IL410,5.428412791188379,"(903, 202)"
IL410,0.8409501046212151,"(511, 311)"
IL410,0.555756051003951,"(314, 314)"
IL410,2.131895378253056,"(904, 315)"
IL410,1.7068207513873848,"(710, 318)"
IL410,2.426245848125914,"(902, 413)"
IL410,0.0574675175565388,"(314, 414)"
IL410,0.7571690100938522,"(516, 416)"
IL410,1.2530894081038024,"(711, 416)"
IL410,5.2988605523824095,"(899, 505)"
IL410,3.0450076433606394,"(504, 506)"
IL410,2.4626416469097725,"(312, 509)"
IL410,2.503009235717327,"(508, 604)"
IL410,0.8035371692978321,"(116, 607)"
IL410,1.817300636991212,"(312, 607)"
IL410,5.20254214442221,"(896, 610)"
IL411,1.7291771106407534,"(713, 478)"
IL411,2.119557721011554,"(878, 302)"
IL411,1.4067034652771468,"(512, 100)"
IL411,1.036679579926829,"(316, 103)"
IL411,3.571898944885476,"(900, 103)"
IL411,1.97985914389045,"(708, 107)"
IL411,1.339356876256101,"(515, 206)"
IL411,0.5466448093504859,"(315, 207)"
IL411,2.7072223279700527,"(900, 210)"
IL411,1.0005556613033848,"(712, 327)"
IL411,3.03339920785492,"(902, 412)"
IL411,4.922967080320326,"(906, 511)"
IL411,1.128163293062963,"(508, 515)"
IL411,0.399560636427763,"(319, 518)"
IL411,1.59757058667652,"(521, 610)"
IL411,0.5076165337630698,"(321, 614)"
IL411,4.837505623272985,"(907, 614)"
IL411,2.713431172283517,"(715, 620)"
IL412,1.8350246283435137,"(898, 52)"
IL412,0.1230007965518273,"(510, 55)"
IL412,1.0609931249128737,"(709, 57)"
IL412,1.2446967731770897,"(321, 59)"
IL412,0.5909563962309967,"(314, 167)"
IL412,2.507573311653882,"(895, 168)"
IL412,1.1772250529474144,"(513, 172)"
IL412,0.0269189005881917,"(122, 173)"
IL412,1.838319580310599,"(709, 173)"
IL412,0.4715845056837331,"(514, 276)"
IL412,1.6128469434946782,"(895, 276)"
IL412,1.843493709663832,"(705, 281)"
IL412,0.0329464459822403,"(709, 368)"
IL412,0.4144389832956729,"(512, 381)"
IL412,1.19155341115637,"(902, 382)"
IL412,1.043692714638957,"(311, 386)"
IL412,1.1533444559324897,"(311, 493)"
IL412,2.7981205753354743,"(897, 494)"
IL412,0.7786180877732853,"(512, 496)"
IL412,2.5199116201115945,"(708, 504)"
IL412,1.843095699713584,"(907, 603)"
IL412,0.2665782867782607,"(313, 607)"
IL412,0.9439912221016432,"(707, 608)"
IL416,2.3372251118290945,"(897, 108)"
IL416,1.1583800457581752,"(320, 109)"
IL416,0.3288462136492107,"(517, 109)"
IL416,1.380513803719959,"(710, 113)"
IL416,0.446478843172378,"(316, 208)"
IL416,2.298618146654965,"(901, 209)"
IL416,1.7626977486450146,"(708, 210)"
IL416,0.3729645421674421,"(515, 213)"
IL416,0.9286825935288752,"(313, 309)"
IL416,0.9270902368409776,"(714, 311)"
IL416,1.3368271018788451,"(897, 311)"
IL416,0.8610074342932066,"(713, 419)"
IL416,0.3431952610828253,"(897, 424)"
IL416,2.79613058446591,"(904, 511)"
IL416,0.3911988771923553,"(511, 513)"
IL416,0.6184191416798406,"(315, 515)"
IL416,1.5205086939186463,"(718, 517)"
IL416,3.205284813321631,"(903, 614)"
IL416,0.8257765425734611,"(313, 617)"
IL416,1.6257823257594426,"(706, 618)"
IL419,2.41199707461925,"(899, 53)"
IL419,0.9775070213557652,"(306, 58)"
IL419,2.4512138060879565,"(900, 165)"
IL419,0.3031541045954187,"(309, 169)"
IL419,0.5815438401699851,"(510, 170)"
IL419,1.2926068409138267,"(703, 170)"
IL419,1.0066366916600955,"(708, 274)"
IL419,1.76365161703323,"(894, 276)"
IL419,1.2567859453914387,"(703, 383)"
IL419,1.7592735075804935,"(894, 383)"
IL419,0.5015370307290823,"(309, 384)"
IL419,1.8084277364362151,"(897, 485)"
IL419,0.6669351991227819,"(509, 493)"
IL419,0.478278482704872,"(307, 496)"
IL419,2.8836516170332303,"(711, 496)"
IL419,0.1312138060879562,"(509, 601)"
IL419,2.217898495697235,"(709, 606)"
IL419,0.8400695274809911,"(305, 607)"
IL419,2.7127233364615666,"(899, 609)"
IL420,1.7889421011701208,"(311, 85)"
IL420,4.774294439795465,"(899, 88)"
IL420,0.0464545389810657,"(122, 91)"
IL420,2.232723195697484,"(521, 91)"
IL420,4.740854949349606,"(711, 92)"
IL420,2.032723195697484,"(315, 181)"
IL420,2.6816784195780805,"(713, 182)"
IL420,3.484464489229822,"(902, 182)"
IL420,1.7184943399760917,"(517, 183)"
IL420,0.0539520831075677,"(123, 185)"
IL420,0.3734197131104197,"(899, 273)"
IL420,0.3793899811967396,"(705, 277)"
IL420,0.1532948394706501,"(712, 377)"
IL420,0.1527231956974839,"(900, 378)"
IL420,0.0751112553989763,"(513, 382)"
IL420,3.252399535336867,"(898, 495)"
IL420,1.716106280274598,"(510, 496)"
IL420,3.3393898623641505,"(704, 498)"
IL420,2.206852548931315,"(310, 500)"
IL420,1.5527231956974843,"(120, 609)"
IL420,2.2118276733094246,"(504, 610)"
IL420,2.276504290224847,"(313, 611)"
IL420,1.2767032951999715,"(709, 611)"
IL420,3.816802797687533,"(898, 612)"
IL421,1.4318956484702845,"(315, 97)"
IL421,1.4007334423794957,"(511, 102)"
IL421,2.0157762454852097,"(707, 102)"
IL421,2.8436369420026217,"(896, 104)"
IL421,0.3048526786062284,"(122, 105)"
IL421,1.8832389320523732,"(510, 198)"
IL421,1.0997181128951237,"(315, 200)"
IL421,2.8183633101618266,"(896, 201)"
IL421,0.0910001260822239,"(122, 202)"
IL421,1.818761320112075,"(707, 205)"
IL421,1.006622016629488,"(898, 317)"
IL421,0.0474880289246995,"(708, 320)"
IL421,0.2022439071767516,"(893, 417)"
IL421,0.2338856982215276,"(307, 419)"
IL421,1.4428409221021248,"(309, 511)"
IL421,0.4515971410075972,"(118, 512)"
IL421,1.0372056701318346,"(505, 512)"
IL421,2.432691668370782,"(702, 512)"
IL421,2.221547389763816,"(887, 512)"
IL421,1.163810501609487,"(506, 610)"
IL421,1.840850872350881,"(702, 611)"
IL421,2.3282140564304834,"(894, 611)"
IL421,0.5853284842911792,"(118, 612)"
IL421,1.0567159229687846,"(308, 612)"
IL422,0.801497602285826,"(312, 70)"
IL422,1.664197492461006,"(512, 71)"
IL422,4.013650228779414,"(708, 71)"
IL422,3.631958686490857,"(897, 74)"
IL422,4.547779582013244,"(897, 180)"
IL422,3.1284760994261798,"(511, 181)"
IL422,1.557794263682556,"(308, 183)"
IL422,4.133849233754538,"(711, 183)"
IL422,0.5340482387296621,"(129, 185)"
IL422,2.3125557014162297,"(309, 293)"
IL422,2.769064673877698,"(510, 294)"
IL422,0.5075805770381203,"(122, 296)"
IL422,4.4369338108689655,"(700, 297)"
IL422,4.098426348182399,"(901, 297)"
IL422,2.3798963532655275,"(512, 406)"
IL422,1.5115606765406078,"(314, 407)"
IL422,0.0910631641027972,"(124, 410)"
IL422,2.9768343083814037,"(708, 412)"
IL422,3.673351721316727,"(897, 416)"
IL422,1.6759387859933446,"(309, 512)"
IL422,3.086884059625185,"(707, 513)"
IL422,0.6394922765025814,"(119, 514)"
IL422,4.327879084500807,"(897, 514)"
IL422,2.1539487362421,"(309, 609)"
IL422,0.1059885372371249,"(119, 610)"
IL422,3.8902671442022982,"(896, 611)"
IL422,3.67255570141623,"(706, 612)"
IL422,2.422931766948441,"(509, 613)"
IL425,0.1075902078372026,"(719, 46)"
IL425,0.7814240774780199,"(513, 52)"
IL425,3.5260699055273577,"(900, 56)"
IL425,0.5480393723153245,"(309, 58)"
IL425,0.2133867366748694,"(304, 164)"
IL425,0.6106811562965069,"(710, 165)"
IL425,2.8126712060477512,"(896, 166)"
IL425,0.266332596547481,"(515, 168)"
IL425,1.9947607582865563,"(902, 274)"
IL425,0.1438154846547155,"(310, 277)"
IL425,0.331761321863258,"(512, 281)"
IL425,0.694860260774119,"(706, 281)"
IL425,0.7231189672417804,"(899, 384)"
IL425,0.0390236793500289,"(312, 388)"
IL425,0.033698751055236,"(511, 388)"
IL425,1.1832184697293426,"(709, 390)"
IL425,0.3997358826646655,"(313, 498)"
IL425,0.4771488179880485,"(509, 498)"
IL425,1.6978453354009844,"(898, 498)"
IL425,0.9762532955999896,"(710, 500)"
IL425,1.2939353214650895,"(704, 609)"
IL425,1.5527577557831496,"(901, 609)"
IL426,3.783150728505273,"(901, 88)"
IL426,1.73538142642371,"(514, 90)"
IL426,1.2874293354704474,"(321, 92)"
IL426,2.7214780805983114,"(717, 93)"
IL426,4.380961673778906,"(904, 190)"
IL426,0.7594414163551875,"(318, 196)"
IL426,1.1670474503509525,"(522, 199)"
IL426,1.7349915245251737,"(713, 206)"
IL426,3.2577775941769147,"(903, 304)"
IL426,0.5767726665855726,"(514, 305)"
IL426,0.4817995905062373,"(312, 307)"
IL426,1.7825537135799,"(710, 309)"
IL426,0.9780465519358909,"(322, 407)"
IL426,0.8904254681311823,"(515, 408)"
IL426,2.28663331556995,"(900, 412)"
IL426,1.2796681414405962,"(710, 414)"
IL426,1.069806106076018,"(521, 507)"
IL426,1.438275106614726,"(324, 508)"
IL426,2.757280081739104,"(901, 508)"
IL426,2.427091137923152,"(719, 511)"
IL426,0.3200051506620056,"(125, 604)"
IL426,1.8219566986545264,"(324, 604)"
IL426,2.045638290694328,"(513, 605)"
IL426,3.83986714641572,"(709, 607)"
IL426,4.138874577413597,"(898, 608)"
IL427,0.2375682407169428,"(517, 60)"
IL427,0.8225987972777986,"(316, 61)"
IL427,3.65256752757,"(898, 61)"
IL427,2.3377069592313457,"(709, 63)"
IL427,0.8589356867739797,"(313, 170)"
IL427,3.020527726574976,"(894, 171)"
IL427,1.397443149460547,"(511, 172)"
IL427,1.6909754877690046,"(701, 172)"
IL427,1.272070015132189,"(508, 282)"
IL427,2.371572502694378,"(704, 283)"
IL427,3.688587428067512,"(898, 285)"
IL427,1.3464978758287058,"(313, 286)"
IL427,0.7908759852814429,"(509, 386)"
IL427,0.9095988021867588,"(310, 390)"
IL427,3.581721756425722,"(901, 391)"
IL427,2.36122424398791,"(708, 393)"
IL427,0.2242511476859805,"(510, 495)"
IL427,1.3446056642462365,"(705, 497)"
IL427,2.858338671848607,"(895, 497)"
IL427,1.0187366817988552,"(707, 602)"
IL427,2.561025239012785,"(897, 602)"
IL428,1.6429757718175102,"(507, 76)"
IL428,0.4389385468739073,"(311, 78)"
IL428,3.1474203417213262,"(710, 81)"
IL428,4.635778550676551,"(899, 82)"
IL428,0.8179194385936519,"(513, 172)"
IL428,3.171499943711376,"(900, 174)"
IL428,2.104236262119336,"(712, 177)"
IL428,1.569907903910381,"(511, 287)"
IL428,4.848116859134261,"(899, 288)"
IL428,4.170902928786002,"(709, 289)"
IL428,1.7898084014228184,"(309, 290)"
IL428,5.269808401422819,"(899, 392)"
IL428,0.0003556651044105,"(121, 396)"
IL428,1.200753675054659,"(316, 397)"
IL428,3.938863127790978,"(710, 397)"
IL428,2.5597586501790373,"(516, 398)"
IL428,2.5169725805272964,"(711, 488)"
IL428,3.3041344419349707,"(903, 490)"
IL428,1.0539863175745436,"(314, 492)"
IL428,1.1776690979402318,"(515, 492)"
IL428,5.217669097940232,"(900, 599)"
IL428,2.2351866475874558,"(513, 603)"
IL428,1.2880627506955635,"(315, 605)"
IL428,3.647519844208888,"(704, 605)"
IL430,1.6073507721222198,"(723, 547)"
IL430,0.0866713136296484,"(159, 274)"
IL430,3.6322588059852015,"(884, 633)"
IL430,4.433087434382052,"(911, 63)"
IL430,1.988204436534348,"(709, 55)"
IL430,0.3053506442492777,"(620, 158)"
IL430,1.5755994004681837,"(887, 158)"
IL430,0.0247010709871373,"(506, 268)"
IL430,0.1527138283288796,"(313, 274)"
IL430,2.3730123357915662,"(750, 339)"
IL430,0.6778879576821133,"(308, 382)"
IL430,0.6729661891363072,"(504, 492)"
IL430,2.227340694000522,"(897, 492)"
IL430,0.7893307437517656,"(311, 494)"
IL430,0.1738083556920635,"(229, 605)"
IL430,2.2619959889543235,"(743, 578)"
IL431,1.1879683929102098,"(315, 81)"
IL431,4.050654960074389,"(713, 81)"
IL431,2.060008193905235,"(516, 83)"
IL431,6.056988860544236,"(902, 85)"
IL431,0.985842319455826,"(511, 173)"
IL431,2.930853965049514,"(705, 174)"
IL431,1.131052970024638,"(309, 175)"
IL431,4.002248830188701,"(896, 175)"
IL431,0.8624498762619384,"(898, 268)"
IL431,0.0647843133082197,"(316, 272)"
IL431,1.3940098363223132,"(898, 377)"
IL431,0.8182171491291159,"(705, 382)"
IL431,2.852139843350318,"(893, 484)"
IL431,0.7241095862071143,"(512, 491)"
IL431,0.7394111789798616,"(313, 492)"
IL431,2.0411027212684187,"(709, 492)"
IL431,0.0657793381838418,"(121, 604)"
IL431,1.5941375471390655,"(311, 604)"
IL431,2.284485805845533,"(511, 604)"
IL431,4.724748907373036,"(898, 604)"
IL431,3.555928591915186,"(715, 605)"
IL432,1.4582904261988734,"(529, 82)"
IL432,1.5842605754526042,"(317, 86)"
IL432,3.7985889336615593,"(718, 87)"
IL432,6.041972018238674,"(909, 90)"
IL432,4.506250625203848,"(904, 188)"
IL432,1.8159023664973803,"(322, 189)"
IL432,1.7124197794327038,"(521, 189)"
IL432,3.558787938636684,"(713, 189)"
IL432,3.6714247545570817,"(910, 283)"
IL432,0.8861827717957294,"(321, 286)"
IL432,1.3396834610247437,"(517, 286)"
IL432,2.382071520726236,"(715, 288)"
IL432,1.6037630630147932,"(910, 379)"
IL432,2.080578983412804,"(712, 380)"
IL432,0.1810764958506139,"(322, 384)"
IL432,1.4980914212237488,"(511, 386)"
IL432,2.030827739631709,"(516, 492)"
IL432,0.2880780472334852,"(121, 493)"
IL432,3.730131222218773,"(709, 493)"
IL432,1.4741604788020988,"(322, 494)"
IL432,5.331126247094396,"(904, 497)"
IL432,5.054310326696385,"(901, 601)"
IL432,1.0161013714725051,"(317, 603)"
IL432,1.7657531127660375,"(708, 605)"
IL434,4.018987266583884,"(897, 62)"
IL434,1.8212990519730197,"(505, 63)"
IL434,1.3172764219704245,"(309, 64)"
IL434,2.8096930845407107,"(705, 65)"
IL434,3.811509973600031,"(707, 172)"
IL434,4.057878132804011,"(898, 172)"
IL434,1.4849423737014351,"(310, 173)"
IL434,2.328891418287422,"(507, 177)"
IL434,0.2429527596696825,"(118, 179)"
IL434,3.855092063152269,"(896, 285)"
IL434,1.6296194263363493,"(312, 287)"
IL434,3.3388731576796333,"(705, 288)"
IL434,1.4827537546945582,"(515, 289)"
IL434,5.201559724843812,"(902, 398)"
IL434,1.4025547497194344,"(312, 402)"
IL434,2.2496716730644923,"(508, 402)"
IL434,3.946833356684608,"(710, 402)"
IL434,0.4829527596696827,"(123, 403)"
IL434,1.5749105265676766,"(315, 514)"
IL434,5.5858383318089855,"(901, 514)"
IL434,2.5110124611622195,"(511, 518)"
IL434,4.3935995258388365,"(713, 518)"
IL434,2.2113109686249066,"(509, 611)"
IL434,5.398176640266699,"(904, 611)"
IL434,3.002355744744309,"(715, 612)"
IL434,0.949818431311474,"(311, 613)"
IL434,0.2793706701174443,"(121, 614)"
IL435,1.762983592806001,"(512, 57)"
IL435,3.420464782644028,"(903, 57)"
IL435,1.0586051253046511,"(710, 60)"
IL435,0.885578618731075,"(314, 62)"
IL435,0.8899561991331835,"(515, 170)"
IL435,3.1532921863943306,"(707, 172)"
IL435,4.25131825826428,"(907, 173)"
IL435,2.0308207458264684,"(316, 281)"
IL435,2.4355968652294537,"(511, 283)"
IL435,5.635596865229455,"(899, 285)"
IL435,3.677785919955823,"(706, 286)"
IL435,0.7884758084936152,"(119, 289)"
IL435,1.27221378065234,"(316, 395)"
IL435,2.1470396512991057,"(507, 396)"
IL435,0.4509202483140306,"(121, 399)"
IL435,3.2982834323936325,"(708, 399)"
IL435,4.990820745826469,"(901, 404)"
IL435,1.809925223438409,"(516, 506)"
IL435,3.375497362741892,"(900, 506)"
IL435,2.7957958702045778,"(314, 508)"
IL435,3.189626715975723,"(709, 508)"
IL435,1.1914177607518424,"(319, 611)"
IL435,1.6137063179657725,"(709, 612)"
IL435,3.329129203537911,"(902, 612)"
IL435,1.0927112930901508,"(511, 615)"
IL436,1.5430802705529825,"(319, 89)"
IL436,5.0278120257895385,"(900, 91)"
IL436,1.7429210348841933,"(513, 92)"
IL436,3.303234911361677,"(708, 97)"
IL436,1.9802498367348127,"(510, 199)"
IL436,5.118558294446256,"(899, 200)"
IL436,2.394393964820498,"(312, 203)"
IL436,3.129901578028345,"(719, 204)"
IL436,4.266617995938793,"(708, 291)"
IL436,5.791195110366653,"(900, 291)"
IL436,2.9378617770333197,"(512, 293)"
IL436,1.832190135242275,"(318, 296)"
IL436,1.9478120257895384,"(311, 395)"
IL436,5.248110533252225,"(899, 395)"
IL436,0.2556598883873775,"(123, 396)"
IL436,2.474777199918892,"(513, 396)"
IL436,3.9123891402174,"(710, 404)"
IL436,5.519752324297002,"(903, 490)"
IL436,2.116170234744762,"(516, 497)"
IL436,0.0108966029039665,"(319, 500)"
IL436,3.250299587978594,"(708, 500)"
IL436,0.0922618880321106,"(123, 502)"
IL436,1.44194137902337,"(314, 590)"
IL436,1.7034339163368024,"(515, 592)"
IL436,2.7523891402173994,"(709, 593)"
IL436,4.881145359122872,"(903, 595)"
IL439,0.6168525107580791,"(905, 56)"
IL439,3.483721674071252,"(709, 59)"
IL439,1.9933975259293248,"(317, 61)"
IL439,3.261175311158472,"(511, 62)"
IL439,0.3854171320283237,"(126, 63)"
IL439,4.597339759328979,"(902, 167)"
IL439,4.164702943408581,"(710, 169)"
IL439,3.035747719527984,"(313, 171)"
IL439,4.194155679726989,"(511, 171)"
IL439,1.0783347842046007,"(125, 175)"
IL439,1.7870082560175105,"(517, 279)"
IL439,2.9893795603240028,"(897, 281)"
IL439,0.1641059284832069,"(124, 282)"
IL439,3.795548714552859,"(710, 283)"
IL439,1.3741897846799311,"(312, 284)"
IL439,2.312286918437892,"(703, 379)"
IL439,3.539429311567784,"(902, 385)"
IL439,1.7647029434085804,"(311, 389)"
IL439,1.8399268240055957,"(512, 389)"
IL439,0.0665392526051817,"(121, 390)"
IL439,1.2976382667916653,"(515, 500)"
IL439,1.8031308674824784,"(309, 502)"
IL439,2.5509716001249982,"(712, 502)"
IL439,4.203608891565049,"(902, 502)"
IL439,1.056128468640417,"(312, 610)"
IL439,2.043984177731188,"(505, 610)"
IL439,4.768882047886192,"(903, 611)"
IL439,3.5702750827120626,"(706, 614)"
IL442,1.9604739186056257,"(512, 79)"
IL442,4.279739216320871,"(897, 80)"
IL442,1.7241549217712988,"(312, 82)"
IL442,2.70242578348505,"(734, 83)"
IL442,0.1372516541318162,"(127, 84)"
IL442,1.509623645847877,"(509, 191)"
IL442,3.295858619305945,"(900, 194)"
IL442,2.37371140197829,"(705, 196)"
IL442,0.6535648775936655,"(312, 197)"
IL442,0.7417325450636163,"(510, 301)"
IL442,2.36192827104724,"(896, 303)"
IL442,0.1915644048861269,"(310, 306)"
IL442,1.3920025810260075,"(708, 308)"
IL442,0.6586248479830985,"(312, 414)"
IL442,2.397550161594503,"(897, 414)"
IL442,0.7579141631081958,"(510, 415)"
IL442,1.4041443007712306,"(708, 415)"
IL442,3.623221803385548,"(900, 511)"
IL442,2.099042698907936,"(713, 513)"
IL442,1.6485511042809513,"(315, 514)"
IL442,1.370924223001582,"(510, 514)"
IL442,1.6473014053755977,"(313, 608)"
IL442,1.9575015300261944,"(510, 608)"
IL442,2.819859122464055,"(700, 609)"
IL442,3.934067574529826,"(898, 610)"
IL442,0.8537712676601101,"(121, 611)"
IL445,1.4488796131669543,"(514, 100)"
IL445,0.7155773743609846,"(316, 103)"
IL445,3.660851006201781,"(902, 103)"
IL445,2.777268916649541,"(711, 104)"
IL445,2.781448021127153,"(899, 204)"
IL445,0.9525922997341184,"(319, 205)"
IL445,1.7130332564080453,"(511, 205)"
IL445,1.5677166778435714,"(710, 205)"
IL445,1.3808510062017805,"(312, 298)"
IL445,1.423365727043124,"(509, 298)"
IL445,4.303239065903273,"(907, 299)"
IL445,2.6320006322752354,"(709, 300)"
IL445,3.506224140530139,"(904, 392)"
IL445,2.044620059026827,"(314, 393)"
IL445,1.813288817147054,"(509, 393)"
IL445,2.9072191654057606,"(706, 395)"
IL445,1.8910997624206851,"(508, 484)"
IL445,4.345229115654516,"(902, 485)"
IL445,2.6107017524704377,"(712, 488)"
IL445,1.3579162373707758,"(312, 490)"
IL445,0.2246321007291429,"(123, 491)"
IL445,4.124333593266457,"(906, 596)"
IL445,2.8652291156545173,"(714, 600)"
IL445,0.1240388488357444,"(126, 601)"
IL445,1.5856232437402031,"(316, 601)"
IL445,2.0589512692179097,"(507, 601)"
IL446,1.0632278977894425,"(519, 89)"
IL446,4.559325395967343,"(902, 89)"
IL446,0.4834894087061965,"(315, 93)"
IL446,2.996959241073024,"(716, 93)"
IL446,3.952581131620288,"(908, 184)"
IL446,1.2113954596616106,"(513, 187)"
IL446,1.1762627236600895,"(318, 189)"
IL446,2.647303102973712,"(710, 189)"
IL446,1.970352466031037,"(713, 296)"
IL446,1.2178547634610846,"(514, 298)"
IL446,2.6508895893317312,"(910, 298)"
IL446,0.8773572510232732,"(308, 300)"
IL446,2.352979141570537,"(905, 399)"
IL446,0.4445214301277511,"(517, 405)"
IL446,2.6582527734113333,"(709, 406)"
