,acc,height,coordinates
160,IL408,21.72611125425714,"(122, 516)"
161,IL408,21.1070067766452,"(903, 611)"
162,IL408,21.59118588112281,"(123, 613)"
163,IL408,19.662429662217342,"(515, 614)"
164,IL408,21.84830030898351,"(318, 616)"
165,IL408,21.199544090078035,"(706, 618)"
166,IL409,2.0247692057249296,"(908, 48)"
167,IL409,22.282191065871704,"(321, 54)"
168,IL409,17.79878022522707,"(125, 56)"
169,IL409,24.613749827824517,"(126, 156)"
170,IL409,19.832854305436456,"(707, 158)"
171,IL409,20.668675200958845,"(904, 158)"
172,IL409,23.312854305436456,"(321, 159)"
173,IL409,21.727779678570784,"(515, 159)"
174,IL409,20.27703340991407,"(523, 270)"
175,IL409,20.699918982053372,"(905, 272)"
176,IL409,20.03305331041158,"(318, 273)"
177,IL409,22.26887420593397,"(127, 274)"
178,IL409,5.388078186033471,"(720, 274)"
179,IL409,20.45454584772501,"(319, 384)"
180,IL409,22.630068235784716,"(517, 387)"
181,IL409,21.75126226563546,"(129, 388)"
182,IL409,21.417729927327002,"(709, 388)"
183,IL409,20.031262265635462,"(907, 389)"
184,IL409,4.389869230809589,"(715, 492)"
185,IL409,23.107282166132972,"(319, 493)"
186,IL409,22.22569012633198,"(521, 495)"
187,IL409,22.3866851512076,"(125, 496)"
188,IL409,20.829670225834466,"(909, 497)"
189,IL409,21.014147837774765,"(125, 605)"
190,IL409,21.347083161157848,"(516, 606)"
191,IL409,9.886585648720038,"(712, 606)"
192,IL409,18.706088136282226,"(318, 608)"
193,IL410,14.265448115233202,"(705, 545)"
194,IL410,21.074808857558406,"(124, 89)"
195,IL410,18.659883484424075,"(712, 89)"
196,IL410,19.590430748105668,"(897, 92)"
197,IL410,18.160380996861885,"(512, 198)"
198,IL410,18.220570812116822,"(708, 199)"
199,IL410,18.36635114611562,"(317, 200)"
200,IL410,20.10784368342905,"(126, 201)"
201,IL410,18.67679890730965,"(903, 202)"
202,IL410,19.51102776303104,"(511, 311)"
203,IL410,20.57371433019522,"(120, 313)"
204,IL410,19.347445673478802,"(314, 314)"
205,IL410,12.266047612670398,"(904, 315)"
206,IL410,18.916798907309648,"(710, 318)"
207,IL410,0.273064720184899,"(902, 413)"
208,IL410,21.06107751427482,"(314, 414)"
209,IL410,21.015306369996214,"(516, 416)"
210,IL410,17.90386358392656,"(711, 416)"
211,IL410,22.712619802832037,"(119, 418)"
212,IL410,18.940878509299697,"(899, 505)"
213,IL410,22.41371433019522,"(120, 506)"
214,IL410,21.278788957060893,"(504, 506)"
215,IL410,20.895306369996216,"(312, 509)"
216,IL410,21.04834119586686,"(508, 604)"
217,IL410,21.428639703329548,"(116, 607)"
218,IL410,21.150231743130544,"(312, 607)"
219,IL410,19.147644678453926,"(896, 610)"
220,IL411,17.31205631731939,"(713, 478)"
221,IL411,13.501196403147125,"(878, 302)"
222,IL411,20.16318027918338,"(900, 103)"
223,IL411,25.864672816496807,"(118, 105)"
224,IL411,19.252931522964474,"(708, 107)"
225,IL411,20.928155403561483,"(515, 206)"
226,IL411,21.996613115004273,"(315, 207)"
227,IL411,23.053130527939594,"(119, 209)"
228,IL411,17.66885192097442,"(900, 210)"
229,IL411,0.6272598811734262,"(318, 319)"
230,IL411,21.666662866248053,"(519, 321)"
231,IL411,23.839996199581385,"(123, 322)"
232,IL411,20.178105652317704,"(712, 327)"
233,IL411,21.235021075203278,"(902, 412)"
234,IL411,20.97790664734258,"(516, 422)"
235,IL411,22.569946448337603,"(317, 423)"
236,IL411,24.92278226923313,"(122, 428)"
237,IL411,21.34188674684507,"(906, 511)"
238,IL411,21.955021075203277,"(508, 515)"
239,IL411,22.810145453312728,"(319, 518)"
240,IL411,22.630244955800293,"(124, 519)"
241,IL411,20.967558388636114,"(521, 610)"
242,IL411,23.9078568960988,"(128, 613)"
243,IL411,22.45949868714358,"(321, 614)"
244,IL411,17.619498687143576,"(907, 614)"
245,IL411,17.912633015501783,"(715, 620)"
246,IL412,21.110746428259425,"(898, 52)"
247,IL412,21.671192819186146,"(709, 57)"
248,IL412,24.49939418279837,"(121, 62)"
249,IL412,22.461697920796738,"(314, 167)"
250,IL412,18.40856359243853,"(895, 168)"
251,IL412,21.213737721791762,"(513, 172)"
252,IL412,24.179309861095245,"(122, 173)"
253,IL412,20.379309861095244,"(709, 173)"
254,IL412,20.75781732378181,"(514, 276)"
255,IL412,19.987071055125096,"(895, 276)"
256,IL412,7.819178023271221,"(126, 278)"
257,IL412,17.943488965572858,"(308, 280)"
258,IL412,22.096125781493253,"(705, 281)"
259,IL412,19.72637453771216,"(709, 368)"
260,IL412,22.367966577513155,"(123, 381)"
261,IL412,0.17214568199076652,"(512, 381)"
262,IL412,19.06488200039873,"(902, 382)"
263,IL412,22.088364587463403,"(311, 386)"
264,IL412,9.344085980498228,"(311, 493)"
265,IL412,18.45831483621962,"(897, 494)"
266,IL412,22.394832249154945,"(512, 496)"
267,IL412,22.000802398408677,"(123, 501)"
268,IL412,21.46368797054798,"(708, 504)"
269,IL412,17.46090190089624,"(907, 603)"
270,IL412,21.086573542687283,"(313, 607)"
271,IL412,20.152046179503206,"(504, 607)"
272,IL412,23.341896925771863,"(707, 608)"
273,IL412,23.127568567562907,"(122, 612)"
274,IL413,17.286363346777243,"(900, 41)"
275,IL413,18.419460716883215,"(314, 46)"
276,IL413,18.328800809500112,"(124, 52)"
277,IL413,20.42884888500146,"(903, 146)"
278,IL413,21.54009266609599,"(125, 148)"
279,IL413,1.4431772432104166,"(314, 148)"
280,IL413,18.998401123807433,"(514, 148)"
281,IL413,20.114421024304946,"(714, 150)"
282,IL413,19.71959515365818,"(709, 252)"
283,IL413,18.678401123807433,"(509, 257)"
284,IL413,19.512032964603453,"(124, 259)"
285,IL413,18.96556530291191,"(317, 261)"
286,IL413,21.400789183508923,"(903, 261)"
287,IL413,19.14287873574773,"(314, 366)"
288,IL413,17.998202118832307,"(511, 366)"
289,IL413,19.599993163608428,"(711, 368)"
290,IL413,19.514620029280067,"(908, 369)"
291,IL413,2.133326496941761,"(123, 371)"
292,IL413,13.670440924802456,"(712, 482)"
293,IL413,19.047953362613402,"(898, 482)"
294,IL413,16.88556530291191,"(514, 483)"
295,IL413,18.666460825299968,"(316, 485)"
296,IL413,18.904470775548724,"(124, 486)"
297,IL413,18.505863810374596,"(513, 596)"
298,IL413,19.350639929777582,"(900, 597)"
299,IL413,17.81471953176763,"(316, 599)"
300,IL413,19.51919714370793,"(710, 600)"
301,IL413,19.61153545216564,"(125, 602)"
302,IL416,17.27217376582028,"(897, 108)"
303,IL416,17.726701129004358,"(320, 109)"
304,IL416,19.48849217378048,"(127, 110)"
305,IL416,17.378044412586448,"(316, 208)"
306,IL416,16.13127824343222,"(901, 209)"
307,IL416,17.161128989700877,"(708, 210)"
308,IL416,18.40630311905411,"(125, 211)"
309,IL416,18.47754690014864,"(515, 213)"
310,IL416,16.992372770795406,"(313, 309)"
311,IL416,17.286502124029234,"(511, 310)"
312,IL416,18.512571775770528,"(714, 311)"
313,IL416,18.600133964825254,"(897, 311)"
314,IL416,18.79675088024814,"(124, 316)"
315,IL416,16.235158840447145,"(713, 419)"
316,IL416,17.871775755870033,"(316, 421)"
317,IL416,17.84769615387998,"(514, 421)"
318,IL416,20.228193666317793,"(121, 424)"
319,IL416,20.010681228506847,"(897, 424)"
320,IL416,19.551377745919783,"(904, 511)"
321,IL416,18.20172600462625,"(511, 513)"
322,IL416,20.133268293183463,"(315, 515)"
323,IL416,18.02043247228794,"(718, 517)"
324,IL416,20.41585535786008,"(124, 519)"
325,IL416,19.79714889019839,"(903, 614)"
326,IL416,20.66719864144217,"(126, 615)"
327,IL416,18.06759665139242,"(313, 617)"
328,IL416,17.935656352884955,"(706, 618)"
329,IL416,18.320133964825256,"(511, 627)"
330,IL417,20.1923491920395,"(896, 52)"
331,IL417,19.523833998353382,"(126, 54)"
332,IL417,21.603423487190113,"(711, 55)"
333,IL417,20.61292014515231,"(510, 154)"
334,IL417,20.60933805560007,"(310, 156)"
335,IL417,20.41510919987868,"(896, 156)"
336,IL417,21.454512184953302,"(126, 157)"
337,IL417,22.495706214804052,"(711, 158)"
338,IL417,19.142472383958278,"(506, 267)"
339,IL417,20.52078084166972,"(126, 270)"
340,IL417,20.629039548137385,"(713, 271)"
341,IL417,22.12615397599808,"(316, 273)"
342,IL417,18.0797858167941,"(900, 274)"
343,IL417,22.801178851619973,"(897, 380)"
344,IL417,22.27401467251549,"(127, 381)"
345,IL417,20.508442533212012,"(710, 381)"
346,IL417,19.951825617789126,"(510, 383)"
347,IL417,18.520581836694596,"(321, 385)"
348,IL417,22.04237288147072,"(898, 490)"
349,IL417,19.164959946147334,"(310, 494)"
350,IL417,19.91719875211748,"(515, 494)"
351,IL417,20.330532085450812,"(129, 497)"
352,IL417,21.998392781968228,"(715, 498)"
353,IL417,19.176900244654796,"(313, 606)"
354,IL417,22.697497259580167,"(709, 607)"
355,IL417,23.370930095401064,"(126, 609)"
356,IL417,22.20834303072445,"(898, 609)"
357,IL417,17.56575596604783,"(505, 610)"
358,IL418,11.68155027174607,"(710, 51)"
359,IL418,18.59498826768987,"(896, 52)"
360,IL418,23.752354716946712,"(123, 57)"
361,IL418,17.812594184295186,"(706, 153)"
362,IL418,21.14393746787728,"(124, 156)"
363,IL418,16.238014196695197,"(896, 156)"
364,IL418,17.79746980618573,"(313, 158)"
365,IL418,18.1286140847927,"(507, 158)"
366,IL418,14.705927517628522,"(313, 270)"
367,IL418,18.285231000215582,"(509, 270)"
368,IL418,1.1471936415000608,"(897, 271)"
369,IL418,18.747718562404643,"(709, 272)"
370,IL418,20.853788214145936,"(127, 275)"
371,IL418,18.234882741509118,"(125, 380)"
372,IL418,20.31806682111111,"(311, 382)"
373,IL418,19.598464831061357,"(512, 382)"
374,IL418,16.63906184598673,"(897, 384)"
375,IL418,7.41904876919625,"(710, 386)"
376,IL418,19.5449324927529,"(309, 494)"
377,IL418,15.259360353449415,"(707, 494)"
378,IL418,16.593688711658373,"(895, 494)"
379,IL418,21.005231000215588,"(125, 495)"
380,IL418,18.57239517932006,"(507, 495)"
381,IL418,21.496972293747923,"(123, 602)"
382,IL418,18.00443498031509,"(314, 602)"
383,IL418,9.284633985290212,"(513, 602)"
384,IL418,16.95690771834016,"(894, 603)"
385,IL418,17.238862841011603,"(704, 608)"
386,IL419,12.201456926700637,"(899, 53)"
387,IL419,17.604425174236127,"(122, 56)"
388,IL419,16.2217925150102,"(129, 165)"
389,IL419,4.378244618889129,"(900, 165)"
390,IL419,12.654827340880846,"(309, 169)"
391,IL419,12.918309927945522,"(510, 170)"
392,IL419,12.997712913020152,"(703, 170)"
393,IL419,10.368658186651992,"(307, 271)"
394,IL419,13.237911917995277,"(506, 271)"
395,IL419,16.18358355978632,"(123, 274)"
396,IL419,7.947762664263932,"(708, 274)"
397,IL419,11.694395186366794,"(894, 276)"
398,IL419,11.03174276376642,"(503, 381)"
399,IL419,16.387364654313682,"(120, 382)"
400,IL419,14.836319878194281,"(703, 383)"
401,IL419,12.650562501430873,"(894, 383)"
402,IL419,11.339404455308706,"(309, 384)"
403,IL419,13.832538783666916,"(897, 485)"
404,IL419,17.99950395779627,"(126, 493)"
405,IL419,14.674528833418162,"(509, 493)"
406,IL419,16.028359679189304,"(307, 496)"
407,IL419,13.567066146850998,"(711, 496)"
408,IL419,6.558906942870896,"(509, 601)"
409,IL419,14.357314903069902,"(709, 606)"
410,IL419,4.1539318184927865,"(305, 607)"
411,IL419,12.261593510035077,"(124, 608)"
412,IL419,12.528523879093626,"(899, 609)"
413,IL420,4.122636515567913,"(311, 85)"
414,IL420,25.342537013080353,"(899, 88)"
415,IL420,22.78611910263259,"(122, 91)"
416,IL420,22.942338008105228,"(315, 181)"
417,IL420,25.147512137458463,"(713, 182)"
418,IL420,16.099949948403733,"(902, 182)"
419,IL420,23.04562159019478,"(517, 183)"
420,IL420,20.522238505617665,"(123, 185)"
421,IL420,22.185323082732094,"(120, 272)"
422,IL420,19.751691241936072,"(899, 273)"
423,IL420,21.503930047906223,"(312, 276)"
424,IL420,21.50930318223458,"(509, 276)"
425,IL420,22.664129052881346,"(705, 277)"
426,IL420,22.207810644921146,"(712, 377)"
427,IL420,20.62253701308035,"(900, 378)"
428,IL420,22.196666366314183,"(313, 379)"
429,IL420,20.91288527178682,"(513, 382)"
430,IL420,20.526019600145027,"(119, 385)"
431,IL420,21.341740993179855,"(898, 495)"
432,IL420,23.32522358024453,"(120, 496)"
433,IL420,23.05696487377687,"(510, 496)"
434,IL420,22.162437510592788,"(704, 498)"
435,IL420,20.54154198820473,"(310, 500)"
436,IL420,22.155074326513187,"(120, 609)"
437,IL420,22.556666366314182,"(504, 610)"
438,IL420,22.86791014740871,"(313, 611)"
439,IL420,24.08880566979677,"(709, 611)"
440,IL420,21.313084276761945,"(898, 612)"
441,IL421,18.84854278189487,"(707, 102)"
442,IL421,19.85909004557646,"(896, 104)"
443,IL421,0.9890402943326801,"(122, 105)"
444,IL421,18.397796513238156,"(510, 198)"
445,IL421,19.60217462269089,"(315, 200)"
446,IL421,18.359189548064023,"(896, 201)"
447,IL421,20.321975617715765,"(122, 202)"
448,IL421,20.27501044358641,"(707, 205)"
449,IL421,19.854512931148598,"(512, 315)"
450,IL421,19.771527856521736,"(898, 317)"
451,IL421,17.122572632641138,"(310, 319)"
452,IL421,20.21311989632273,"(121, 320)"
453,IL421,19.42088109035258,"(708, 320)"
454,IL421,19.283965667467008,"(893, 417)"
455,IL421,18.623070145078948,"(307, 419)"
456,IL421,17.819488055526712,"(119, 420)"
457,IL421,18.859687060501834,"(511, 421)"
458,IL421,21.140682085377456,"(706, 422)"
459,IL421,18.45670198587497,"(309, 511)"
460,IL421,19.251925866471986,"(118, 512)"
461,IL421,19.684562682392382,"(505, 512)"
462,IL421,20.67799551821328,"(702, 512)"
463,IL421,20.496303975924718,"(887, 512)"
464,IL421,19.436204473437158,"(506, 610)"
465,IL421,19.54943830428293,"(702, 611)"
466,IL421,19.82665223463119,"(894, 611)"
467,IL421,20.193617408760538,"(118, 612)"
468,IL421,20.25948805552671,"(308, 612)"
469,IL422,11.76339241358043,"(312, 70)"
470,IL422,16.74401618841907,"(897, 74)"
471,IL422,16.48890167953759,"(120, 75)"
472,IL422,17.4956259889339,"(897, 180)"
473,IL422,1.5436911707356842,"(511, 181)"
474,IL422,15.584686195611305,"(308, 183)"
475,IL422,18.62488520058643,"(711, 183)"
476,IL422,19.697522016506827,"(129, 185)"
477,IL422,17.480606593621257,"(309, 293)"
478,IL422,18.072248384666032,"(510, 294)"
479,IL422,15.855133956805336,"(122, 296)"
480,IL422,2.1659797279496145,"(700, 297)"
481,IL422,19.636351955276815,"(901, 297)"
482,IL422,17.081800623472002,"(512, 406)"
483,IL422,18.285581717999367,"(314, 407)"
484,IL422,17.481601618496878,"(124, 410)"
485,IL422,16.88757176775061,"(708, 412)"
486,IL422,17.611551867253098,"(897, 416)"
487,IL422,20.492745897103845,"(309, 512)"
488,IL422,18.326576742874988,"(506, 513)"
489,IL422,17.76856679262623,"(707, 513)"
490,IL422,20.71981057372076,"(119, 514)"
491,IL422,18.092347887153593,"(897, 514)"
492,IL422,15.841004603571506,"(309, 609)"
493,IL422,19.63762151899439,"(119, 610)"
494,IL422,19.167770772725735,"(896, 611)"
495,IL422,18.39125335979041,"(706, 612)"
496,IL422,17.80478569809887,"(509, 613)"
497,IL423,22.343222380139213,"(896, 50)"
498,IL423,20.071303759107543,"(708, 54)"
499,IL423,24.060480804582237,"(118, 58)"
500,IL423,18.945937786911966,"(892, 155)"
501,IL423,18.625937786911965,"(311, 160)"
502,IL423,19.435092015767687,"(508, 160)"
503,IL423,22.370813408802515,"(701, 160)"
504,IL423,20.383549727210475,"(118, 162)"
505,IL423,17.34613679188709,"(708, 266)"
506,IL423,19.024942762036346,"(507, 269)"
507,IL423,17.226733806812465,"(895, 270)"
508,IL423,18.758276095369677,"(312, 271)"
509,IL423,17.441261169996544,"(117, 274)"
510,IL423,18.3274303242254,"(897, 383)"
511,IL423,17.963649229698035,"(507, 384)"
512,IL423,17.853419526304176,"(311, 385)"
513,IL423,19.31887311029505,"(117, 386)"
514,IL423,19.559470125220425,"(707, 387)"
515,IL423,16.593101966016444,"(897, 485)"
516,IL423,18.02255470233485,"(310, 496)"
517,IL423,14.037281070494057,"(512, 498)"
518,IL423,18.258375597857242,"(709, 499)"
519,IL423,21.61877360780749,"(121, 502)"
520,IL423,18.483649229698035,"(894, 600)"
521,IL423,19.96703231427515,"(514, 602)"
522,IL423,19.393499975966694,"(710, 605)"
523,IL423,18.763649229698036,"(116, 610)"
524,IL423,19.6711119162652,"(308, 610)"
525,IL424,20.716529628404285,"(316, 58)"
526,IL424,20.470269520587575,"(128, 59)"
527,IL424,20.480919875115063,"(903, 63)"
528,IL424,22.66737328746746,"(312, 158)"
529,IL424,10.126535559937444,"(900, 158)"
530,IL424,18.705383237716216,"(127, 162)"
531,IL424,20.573044929258504,"(515, 162)"
532,IL424,22.98876632229333,"(709, 162)"
533,IL424,15.690855874532136,"(518, 266)"
534,IL424,19.44906482975602,"(127, 269)"
535,IL424,21.551751396920196,"(904, 272)"
536,IL424,20.019015078512236,"(707, 273)"
537,IL424,21.46498522776597,"(309, 274)"
538,IL424,20.364605280369194,"(905, 369)"
539,IL424,19.845482740203778,"(120, 375)"
540,IL424,15.998517566074426,"(313, 376)"
541,IL424,17.438119556124175,"(512, 378)"
542,IL424,20.98418920786547,"(708, 378)"
543,IL424,15.170457864581888,"(510, 466)"
544,IL424,13.490258859606762,"(725, 470)"
545,IL424,10.402696670552036,"(339, 471)"
546,IL424,13.967590949159003,"(904, 471)"
547,IL424,16.020408113338107,"(109, 473)"
548,IL424,22.485283735228652,"(114, 620)"
549,IL424,19.841908006319173,"(712, 627)"
550,IL424,14.568462463103224,"(512, 628)"
551,IL424,21.231908211823967,"(908, 629)"
552,IL424,15.631922159350086,"(325, 632)"
553,IL425,16.63767696139251,"(900, 56)"
554,IL425,20.212448783115313,"(129, 57)"
555,IL425,23.41006493064147,"(309, 58)"
556,IL425,15.69373803606614,"(123, 164)"
557,IL425,16.723655738020238,"(304, 164)"
558,IL425,21.5444821261254,"(710, 165)"
559,IL425,17.2361236349961,"(896, 166)"
560,IL425,15.534529896826037,"(515, 168)"
561,IL425,14.382555648858581,"(902, 274)"
562,IL425,14.529359926613402,"(310, 277)"
563,IL425,10.208027627329415,"(117, 281)"
564,IL425,12.909857439051216,"(512, 281)"
565,IL425,14.153558559246417,"(706, 281)"
566,IL425,15.890820934658223,"(899, 384)"
567,IL425,17.607181170711385,"(124, 388)"
568,IL425,13.301448686634952,"(312, 388)"
569,IL425,13.515819705743233,"(511, 388)"
570,IL425,14.952245498752706,"(709, 390)"
571,IL425,13.547071369399475,"(313, 498)"
572,IL425,18.488563906712905,"(509, 498)"
573,IL425,11.030595474192221,"(898, 498)"
574,IL425,18.53154898133977,"(118, 500)"
575,IL425,16.554832444596737,"(710, 500)"
576,IL425,7.810007603832406,"(316, 607)"
577,IL425,16.991648483827333,"(512, 607)"
578,IL425,13.57513107089201,"(704, 609)"
579,IL425,14.295896737468293,"(901, 609)"
580,IL425,20.170752961439273,"(118, 610)"
581,IL426,22.04694751743104,"(901, 88)"
582,IL426,21.438675026383095,"(321, 92)"
583,IL426,23.969620300014935,"(123, 93)"
584,IL426,15.309122787577124,"(904, 190)"
585,IL426,21.15210786220399,"(318, 196)"
586,IL426,19.99847602140797,"(124, 197)"
587,IL426,18.828127762701502,"(522, 199)"
588,IL426,26.690615324890558,"(713, 206)"
589,IL426,23.49897353384578,"(903, 304)"
590,IL426,18.939570548771155,"(514, 305)"
591,IL426,19.066535722900507,"(130, 306)"
592,IL426,18.672306867179113,"(312, 307)"
593,IL426,23.41937154379603,"(710, 309)"
594,IL426,22.281461096034835,"(132, 406)"
595,IL426,21.23310288707961,"(322, 407)"
596,IL426,17.838277016432844,"(515, 408)"
597,IL426,22.55111283732837,"(900, 412)"
598,IL426,22.117879006482596,"(710, 414)"
599,IL426,21.623948658223892,"(129, 505)"
600,IL426,20.85976955374628,"(521, 507)"
601,IL426,19.271112837328367,"(324, 508)"
602,IL426,23.594893931855733,"(901, 508)"
603,IL426,24.15847602140797,"(719, 511)"
604,IL426,21.542754628373146,"(125, 604)"
605,IL426,19.90852577265175,"(324, 604)"
606,IL426,22.347729752751253,"(513, 605)"
