acc,height0622,coordinates
IL476,38.426056045621486,"(705, 346)"
IL476,45.061478931193626,"(308, 347)"
IL476,37.7378662456071,"(120, 348)"
IL476,2.5134242672996185,"(509, 463)"
IL476,7.65617636038234,"(313, 464)"
IL476,22.80873758982355,"(903, 464)"
IL476,11.022548161314203,"(710, 466)"
IL476,30.26805885954023,"(114, 467)"
IL476,7.068553294951756,"(307, 581)"
IL476,25.085494717421437,"(904, 584)"
IL476,4.067707367747064,"(706, 585)"
IL476,36.18768596460599,"(115, 587)"
IL476,34.16278642089444,"(182, 636)"
IL476,23.510586396478164,"(108, 669)"
IL479,16.219290851488505,"(899, 533)"
IL479,1.6647624032259776,"(596, 451)"
IL479,16.350457646258207,"(305, 110)"
IL479,22.428162368314396,"(508, 111)"
IL479,14.009161489409802,"(899, 111)"
IL479,13.435596088585626,"(704, 112)"
IL479,11.44068754029776,"(121, 115)"
IL479,22.01750339422434,"(508, 234)"
IL479,15.146003114225351,"(897, 237)"
IL479,15.315822840609226,"(118, 239)"
IL479,17.603776017309457,"(308, 239)"
IL479,12.940265405114634,"(706, 239)"
IL479,13.304065805921232,"(899, 355)"
IL479,18.469360401423938,"(117, 358)"
IL479,21.350130097633546,"(508, 358)"
IL479,13.269570355043474,"(706, 360)"
IL479,16.00515525640319,"(306, 365)"
IL479,18.193899203707662,"(119, 473)"
IL479,0.8120197694611617,"(308, 474)"
IL479,14.749851044624254,"(709, 476)"
IL479,0.3435821476262179,"(308, 593)"
IL479,7.638704556062965,"(116, 595)"
IL481,53.98440941860712,"(710, 363)"
IL481,55.33313096893229,"(916, 372)"
IL481,57.48065950356011,"(308, 106)"
IL481,67.6945325625078,"(116, 107)"
IL481,55.20065950356011,"(704, 108)"
IL481,54.50235104584867,"(892, 109)"
IL481,64.0504107473412,"(510, 111)"
IL481,60.39130626972927,"(504, 230)"
IL481,62.17151835670475,"(897, 230)"
IL481,56.65319681699295,"(307, 231)"
IL481,66.4993659712218,"(706, 232)"
IL481,72.75681654220111,"(112, 235)"
IL481,64.65998352445543,"(120, 349)"
IL481,1.153318358183676,"(505, 352)"
IL481,23.79402520805087,"(704, 473)"
IL481,61.50890399538669,"(113, 475)"
IL481,55.60546513472293,"(891, 478)"
IL481,61.81174150877139,"(896, 597)"
IL481,14.704403653796216,"(311, 598)"
IL481,12.549575113847688,"(701, 598)"
IL481,72.2777888091851,"(116, 602)"
IL481,23.394356479800077,"(974, 498)"
IL481,30.0555790681736,"(974, 620)"
IL482,86.69190705784142,"(496, 291)"
IL482,79.6728205006482,"(668, 380)"
IL482,64.3835708632747,"(872, 217)"
IL482,84.22753256211627,"(900, 119)"
IL482,104.805754335216,"(303, 122)"
IL482,84.50326677302695,"(504, 123)"
IL482,84.63713013934348,"(114, 127)"
IL482,91.78903791730556,"(708, 128)"
IL482,89.39843442175726,"(114, 230)"
IL482,106.2242617979026,"(305, 236)"
IL482,99.55640110138516,"(708, 238)"
IL482,67.07222199690756,"(895, 357)"
IL482,97.65689861382296,"(305, 358)"
IL482,83.42283472461041,"(113, 359)"
IL482,1.138140364254495,"(700, 478)"
IL482,94.84616907273588,"(107, 480)"
IL482,91.0847654931793,"(895, 482)"
IL482,85.20047157814709,"(898, 596)"
IL482,96.68159301601584,"(114, 601)"
IL482,2.7350791397646983,"(881, 201)"
IL482,96.02079342547898,"(863, 234)"
IL483,4.464456659307222,"(705, 581)"
IL483,30.993099402250397,"(316, 345)"
IL483,17.776164458128914,"(318, 468)"
IL483,36.46140676327699,"(130, 103)"
IL483,33.8283352384412,"(507, 111)"
IL483,19.505505813330924,"(902, 113)"
IL483,112.92067446031228,"(308, 116)"
IL483,85.43033269225523,"(113, 227)"
IL483,20.317443492847453,"(318, 227)"
IL483,19.52822754852974,"(518, 227)"
IL483,95.65839815142408,"(911, 230)"
IL483,60.66211907240957,"(898, 352)"
IL483,2.1404516706165406,"(508, 353)"
IL483,54.43857856129291,"(124, 356)"
IL483,23.215449591279967,"(895, 470)"
IL483,86.46474294704431,"(116, 478)"
IL483,38.75329481179229,"(522, 592)"
IL483,100.1901271966307,"(122, 596)"
IL483,102.77074380302734,"(898, 600)"
IL484,0.9964995524689844,"(302, 573)"
IL484,6.82970870265104,"(501, 630)"
IL484,54.406096245051,"(489, 254)"
IL484,60.98994460103644,"(509, 111)"
IL484,67.19850181496679,"(311, 114)"
IL484,53.93024310849913,"(897, 114)"
IL484,50.251142449486686,"(124, 115)"
IL484,59.27889982491703,"(710, 117)"
IL484,57.261984402031466,"(123, 238)"
IL484,61.99909882989216,"(310, 238)"
IL484,56.159771383235146,"(897, 239)"
IL484,56.26994460103644,"(706, 242)"
IL484,57.20673271313901,"(896, 348)"
IL484,57.043078929394646,"(705, 356)"
IL484,68.75452171546429,"(311, 357)"
IL484,62.54576549655883,"(510, 357)"
IL484,57.11873975569792,"(122, 360)"
IL484,50.62769978117968,"(894, 480)"
IL484,62.56393631909286,"(119, 482)"
IL484,52.20093634604452,"(896, 594)"
IL484,63.567855048797625,"(116, 599)"
IL484,23.21095734553313,"(970, 633)"
IL485,22.88098006568816,"(144, 500)"
IL485,36.825802206316986,"(879, 363)"
IL485,4.201472686980069,"(498, 627)"
IL485,39.8134091354794,"(140, 169)"
IL485,48.21638941431419,"(894, 59)"
IL485,69.76133479435966,"(506, 62)"
IL485,49.74640188779689,"(709, 62)"
IL485,57.68760163240859,"(117, 66)"
IL485,63.56833770510085,"(305, 66)"
IL485,58.32400642429127,"(506, 179)"
IL485,44.4272574250448,"(898, 179)"
IL485,49.89979310620296,"(309, 180)"
IL485,39.77976998357462,"(707, 182)"
IL485,31.59291264473412,"(314, 325)"
IL485,53.545240183837485,"(503, 325)"
IL485,54.7315290547195,"(118, 341)"
IL485,59.182852124136,"(709, 343)"
IL485,42.93970653819708,"(894, 471)"
IL485,42.07240436294197,"(704, 473)"
IL485,43.0179269757137,"(899, 591)"
IL485,57.89606193713994,"(118, 595)"
IL485,10.879100384104117,"(301, 670)"
IL485,67.73793385832221,"(866, 353)"
IL486,50.74024402999935,"(321, 80)"
IL486,31.261641988311418,"(910, 35)"
IL486,7.564705783628197,"(712, 42)"
IL486,40.97111085668063,"(900, 122)"
IL486,43.045642685865054,"(511, 124)"
IL486,49.36225960128794,"(701, 124)"
IL486,41.40027385087437,"(123, 130)"
IL486,71.8436526361138,"(708, 238)"
IL486,46.27585426698876,"(115, 241)"
IL486,48.16544368088993,"(303, 242)"
IL486,51.471314327656096,"(508, 244)"
IL486,44.59904214301623,"(895, 244)"
IL486,46.37560402124941,"(815, 256)"
IL486,48.83270736248197,"(505, 351)"
IL486,35.26809776714654,"(889, 353)"
IL486,6.372447513822396,"(117, 354)"
IL486,54.07728447690983,"(315, 354)"
IL486,48.28365263611381,"(698, 357)"
IL486,6.771888261494279,"(710, 466)"
IL486,39.71047839502977,"(109, 469)"
IL486,2.3321556738099423,"(313, 474)"
IL486,39.98295611870087,"(895, 477)"
IL486,45.38300805385373,"(900, 583)"
IL486,0.0760958083984633,"(503, 588)"
IL486,43.32831718208045,"(119, 589)"
IL486,2.3401690148437835,"(702, 593)"
IL486,2.1857002925683773,"(308, 594)"
IL487,72.93310538736594,"(886, 268)"
IL487,39.36952201459982,"(682, 538)"
IL487,65.70351124339226,"(349, 335)"
IL487,68.89331622190684,"(707, 76)"
IL487,110.05729632140932,"(895, 76)"
IL487,127.17766453254154,"(302, 77)"
IL487,125.3713261721556,"(501, 80)"
IL487,106.47242069951878,"(120, 85)"
IL487,127.90704756519042,"(706, 204)"
IL487,134.7844605005138,"(515, 207)"
IL487,125.3965998039964,"(219, 208)"
IL487,126.21570428160834,"(507, 331)"
IL487,125.2626694557377,"(706, 331)"
IL487,112.68217194329986,"(113, 337)"
IL487,23.19861651470124,"(299, 456)"
IL487,109.34227144578745,"(888, 456)"
IL487,114.80456000300136,"(117, 465)"
IL487,110.53490826170784,"(111, 577)"
IL487,22.563486371160565,"(302, 583)"
IL487,111.27480875922026,"(888, 583)"
IL488,76.78849905861324,"(911, 617)"
IL488,94.7262195069048,"(734, 322)"
IL488,84.64253174591687,"(487, 73)"
IL488,57.74518948445896,"(320, 71)"
IL488,81.90366323186092,"(480, 326)"
IL488,100.8500405345367,"(701, 99)"
IL488,63.75117798687955,"(113, 103)"
IL488,87.5766076987158,"(884, 103)"
IL488,102.0918508058891,"(896, 215)"
IL488,115.34277685294468,"(509, 219)"
IL488,95.28327436538248,"(710, 220)"
IL488,107.66198083304415,"(310, 221)"
IL488,68.79553747609117,"(115, 223)"
IL488,92.69461764896457,"(900, 335)"
IL488,95.01541366886508,"(117, 344)"
IL488,83.94476690269593,"(308, 344)"
IL488,98.62974202707404,"(903, 472)"
IL488,106.60307536040736,"(707, 475)"
IL488,93.24798772901994,"(106, 478)"
IL488,95.89441864398944,"(114, 587)"
IL488,77.64395666815435,"(726, 310)"
IL488,121.07252809672576,"(743, 335)"
IL488,87.78681381101148,"(925, 612)"
IL488,81.92967095386862,"(898, 623)"
IL489,43.06850982426752,"(725, 210)"
IL489,21.75879305908408,"(747, 488)"
IL489,29.398387773945828,"(917, 329)"
IL489,40.18229146757304,"(498, 90)"
IL489,49.61139387728488,"(312, 97)"
IL489,20.737669218001805,"(900, 101)"
IL489,53.144676042063615,"(112, 103)"
IL489,37.49039885240926,"(703, 109)"
IL489,53.2939809419615,"(305, 212)"
IL489,37.25282863896037,"(116, 216)"
IL489,44.28005059370279,"(518, 222)"
IL489,32.88752274129478,"(900, 223)"
IL489,36.35308541957344,"(307, 342)"
IL489,44.45131053418281,"(115, 345)"
IL489,9.967562386682063,"(513, 347)"
IL489,39.10691626534458,"(705, 348)"
IL489,31.0310953698222,"(823, 419)"
IL489,27.241236214892616,"(904, 468)"
IL489,14.476070494200306,"(303, 470)"
IL489,34.03035658166275,"(126, 471)"
IL489,35.88511749029552,"(906, 598)"
IL489,35.38148576313252,"(115, 601)"
IL489,7.651277953213361,"(313, 601)"
IL489,39.15189138972269,"(711, 606)"
IL490,49.61066761370406,"(96, 264)"
IL490,40.910535806545504,"(874, 478)"
IL490,7.291140025634269,"(705, 35)"
IL490,67.00493017851134,"(515, 122)"
IL490,67.96970629791433,"(898, 122)"
IL490,66.9889723603978,"(122, 124)"
IL490,44.1858257008994,"(314, 124)"
IL490,76.56990530288945,"(709, 125)"
IL490,43.96398087099488,"(904, 233)"
IL490,49.950203810352136,"(513, 234)"
IL490,49.46701973075015,"(708, 240)"
IL490,40.1442336610984,"(314, 241)"
IL490,33.58801475562577,"(509, 361)"
IL490,50.64234311383473,"(314, 363)"
IL490,36.61124960916942,"(120, 365)"
IL490,14.454880427267558,"(487, 462)"
IL490,19.88930828796408,"(307, 484)"
IL490,52.5244137949121,"(116, 485)"
IL490,1.669958219578513,"(705, 486)"
IL490,37.20612420836209,"(209, 543)"
IL490,21.66900978050139,"(308, 592)"
IL490,19.234107509824064,"(899, 598)"
IL490,5.104907122311087,"(706, 600)"
IL490,63.114730978092666,"(120, 602)"
IL491,97.64351258010348,"(924, 283)"
IL491,110.59268528460342,"(267, 119)"
IL491,108.66266507212345,"(901, 100)"
IL491,126.85749094277024,"(516, 101)"
IL491,121.7152023855563,"(716, 105)"
IL491,106.67838646515828,"(126, 106)"
IL491,120.74067305202593,"(514, 223)"
IL491,104.00137153978514,"(121, 225)"
IL491,122.8417695497354,"(314, 225)"
IL491,28.34998385281284,"(709, 225)"
IL491,66.50473730158814,"(592, 262)"
IL491,125.23500338058116,"(511, 349)"
IL491,128.76893372883987,"(708, 351)"
IL491,106.30405810694931,"(118, 352)"
IL491,121.48256556963592,"(313, 352)"
IL491,97.97052382770858,"(902, 473)"
IL491,0.301329644000905,"(510, 474)"
IL491,105.7902272611782,"(119, 475)"
IL491,112.0606750223722,"(712, 476)"
IL491,93.94681601665496,"(901, 593)"
IL491,100.87513961696196,"(119, 596)"
IL491,16.479177672026196,"(711, 599)"
IL492,55.86956195951635,"(872, 606)"
IL492,65.24404958797436,"(732, 212)"
IL492,47.16402531070723,"(811, 500)"
IL492,58.80727001571776,"(110, 114)"
IL492,73.3865973463623,"(511, 115)"
IL492,71.81326401302897,"(307, 116)"
IL492,78.85792161373953,"(714, 118)"
IL492,61.05524078505238,"(905, 118)"
IL492,68.95216948566576,"(514, 229)"
IL492,77.14679635133743,"(308, 230)"
IL492,68.42799038118815,"(903, 230)"
IL492,75.9341150283465,"(109, 233)"
IL492,83.24536122316547,"(906, 356)"
IL492,79.34619933641204,"(308, 357)"
IL492,70.97624908765582,"(506, 357)"
IL492,82.70768579121224,"(105, 362)"
IL492,66.1539605304419,"(707, 363)"
IL492,68.06379344643918,"(909, 475)"
IL492,83.54720775784116,"(108, 476)"
IL492,5.265175570778062,"(307, 476)"
IL492,60.37565207273045,"(704, 478)"
IL492,0.3265761100998734,"(506, 481)"
IL492,61.07624057220261,"(108, 599)"
IL492,0.4355283265881873,"(304, 600)"
IL492,1.3099459799762982,"(705, 603)"
IL493,50.75766786638857,"(863, 368)"
IL493,49.703809538286514,"(140, 122)"
IL493,55.58942259866342,"(403, 326)"
IL493,41.24253570479666,"(904, 109)"
IL493,59.9008986794293,"(310, 110)"
IL493,58.2658738038074,"(509, 112)"
IL493,58.72139619186711,"(707, 114)"
IL493,55.16199320679248,"(189, 221)"
IL493,54.35303798291188,"(504, 226)"
IL493,44.12362170036139,"(901, 229)"
IL493,56.42514654697298,"(108, 230)"
IL493,54.54945589335964,"(309, 230)"
IL493,57.39064992321038,"(703, 230)"
IL493,59.15701808241436,"(700, 343)"
IL493,59.200799176941736,"(308, 350)"
IL493,60.22945589335964,"(500, 354)"
IL493,56.45523965876664,"(107, 356)"
IL493,47.86429029732704,"(892, 466)"
IL493,4.549226531014597,"(304, 467)"
IL493,2.1817117136880206,"(504, 467)"
IL493,50.51644621869431,"(108, 469)"
IL493,56.252341465498944,"(701, 469)"
IL493,48.54169469932979,"(895, 581)"
IL493,1.5431847844681157,"(301, 592)"
IL493,47.07282550592961,"(106, 595)"
IL494,29.26706138659786,"(208, 357)"
IL494,27.96556961042801,"(142, 71)"
IL494,28.298436702310696,"(230, 84)"
IL494,32.53022123757828,"(507, 96)"
IL494,33.98116651121013,"(312, 97)"
IL494,25.519367614361894,"(897, 99)"
IL494,28.72504710822505,"(706, 100)"
IL494,34.58872870026485,"(511, 214)"
IL494,30.54472817000081,"(124, 219)"
IL494,33.584350590812114,"(311, 219)"
IL494,28.39688790424495,"(712, 221)"
IL494,25.52033473606889,"(896, 221)"
IL494,29.596091884344453,"(709, 335)"
IL494,23.89725788211556,"(900, 338)"
IL494,33.445843128125546,"(505, 339)"
IL494,2.436713252608114,"(308, 453)"
IL494,24.92423419860341,"(903, 460)"
IL494,31.3263201547571,"(122, 464)"
IL494,30.654599347031017,"(706, 464)"
IL494,27.234964600153607,"(118, 583)"
IL494,25.017403977639525,"(896, 583)"
IL494,1.227768118558001,"(309, 585)"
IL494,0.397549729058869,"(704, 585)"
IL494,35.556614272404154,"(273, 353)"
IL494,36.43161427240416,"(274, 355)"
IL494,32.306614272404154,"(275, 357)"
IL495,18.44634863687726,"(164, 472)"
IL495,0.1280311045647426,"(341, 472)"
IL495,24.04254435321085,"(702, 90)"
IL495,21.315113642073094,"(111, 93)"
IL495,27.48393738803672,"(505, 95)"
IL495,16.317835282079052,"(306, 96)"
IL495,21.55392380151075,"(308, 221)"
IL495,24.798709664441752,"(117, 223)"
IL495,18.10956280753173,"(900, 224)"
IL495,26.67140007460388,"(504, 225)"
IL495,9.243157402841035,"(701, 225)"
IL495,27.70702196515115,"(505, 344)"
IL495,20.43233225184175,"(893, 344)"
IL495,0.777822590912999,"(696, 346)"
IL495,23.6184647512208,"(303, 351)"
IL495,1.7874300009418054,"(506, 474)"
IL495,0.1841465341526618,"(309, 596)"
IL495,0.4686523955197099,"(700, 596)"
IL495,23.277206532917734,"(111, 599)"
IL495,21.45366393241881,"(887, 599)"
IL496,26.677900352583777,"(892, 368)"
IL496,26.72700238882939,"(724, 326)"
IL496,30.302485010538305,"(897, 612)"
IL496,36.89185688704781,"(897, 75)"
IL496,29.18848265545234,"(305, 76)"
IL496,42.3810619113925,"(506, 77)"
IL496,39.12964891940518,"(117, 79)"
IL496,41.30632486172746,"(705, 82)"
IL496,39.98970794630458,"(503, 206)"
IL496,34.400728183870136,"(110, 208)"
IL496,33.824066194588845,"(897, 208)"
IL496,38.93697162789662,"(304, 209)"
IL496,40.705926851777214,"(705, 209)"
IL496,41.35567809555831,"(504, 336)"
IL496,40.80443431446378,"(308, 337)"
IL496,34.30976131502178,"(112, 339)"
IL496,15.644144588413573,"(796, 402)"
IL496,38.47936350940436,"(108, 466)"
IL496,41.18930993635433,"(706, 466)"
IL496,33.65935386536505,"(112, 596)"
IL497,13.492702861888908,"(516, 178)"
IL497,16.448637939365597,"(130, 185)"
IL497,15.694013790340788,"(268, 105)"
IL497,13.501203910871958,"(861, 92)"
IL497,0.4172660453162917,"(720, 462)"
IL497,22.360021202126077,"(701, 124)"
IL497,18.2382350981344,"(702, 237)"
IL497,24.016835473447024,"(886, 243)"
IL497,27.049709414450906,"(311, 244)"
IL497,6.667795019976302,"(312, 360)"
IL497,20.82514030145643,"(889, 367)"
IL497,35.21568640383267,"(118, 372)"
IL497,14.821789107600374,"(504, 477)"
IL497,0.1668366858386116,"(314, 482)"
IL497,27.25926687734154,"(895, 483)"
IL497,23.735007921913592,"(124, 484)"
IL497,27.737410883098065,"(508, 604)"
IL497,17.38358989869771,"(705, 607)"
IL497,21.28887171383693,"(889, 607)"
IL497,23.449761008333343,"(121, 608)"
IL497,16.108347584782535,"(314, 609)"
IL497,0.8966745885802565,"(266, 112)"
IL498,23.028092396931715,"(783, 336)"
IL498,6.723158535618096,"(272, 104)"
IL498,0.1814908178341978,"(673, 463)"
IL498,10.20779359882409,"(480, 343)"
IL498,35.31705441886151,"(109, 88)"
IL498,33.83431233932073,"(893, 93)"
IL498,13.296792382430116,"(708, 94)"
IL498,38.613608302828126,"(288, 214)"
IL498,36.53536284021101,"(94, 215)"
IL498,33.08591577290516,"(873, 217)"
IL498,4.272869481962396,"(684, 218)"
IL498,30.23939287689033,"(871, 337)"
IL498,39.12803616352465,"(283, 341)"
IL498,34.86714064113659,"(677, 342)"
IL498,28.707789437968756,"(99, 345)"
IL498,27.61822103995005,"(865, 462)"
IL498,34.734802332678875,"(481, 465)"
IL498,37.45977745705699,"(276, 468)"
IL498,37.87924275538702,"(85, 470)"
IL498,27.50919026145604,"(872, 592)"
IL498,32.41380730780325,"(283, 595)"
IL498,31.008036163524647,"(481, 596)"
IL498,36.61015941821892,"(96, 598)"
IL498,14.91023302549183,"(683, 599)"
IL503,54.331960243390526,"(843, 106)"
IL503,28.157580893270225,"(320, 462)"
IL503,1.9986738657336776,"(294, 84)"
IL503,34.08607137331626,"(699, 84)"
IL503,34.14119575142571,"(115, 85)"
IL503,24.665996588007136,"(299, 211)"
IL503,48.32771276635109,"(872, 216)"
IL503,48.13661863699785,"(113, 219)"
IL503,29.1370166469481,"(700, 224)"
IL503,13.663583811127204,"(600, 245)"
IL503,47.315505503478455,"(885, 346)"
IL503,51.79791216933616,"(110, 351)"
IL503,56.161693263863526,"(303, 352)"
IL503,57.67791216933616,"(508, 352)"
IL503,56.19154401013218,"(694, 352)"
IL503,51.76263156058437,"(880, 476)"
IL503,30.37383256734611,"(711, 479)"
IL503,50.845275353415765,"(113, 481)"
IL503,1.720897243963024,"(608, 597)"
IL503,4.113534059883423,"(507, 604)"
IL503,3.020841463972828,"(111, 606)"
IL503,46.71136196891754,"(888, 606)"
IL503,13.341832599053731,"(307, 607)"
IL503,26.74235042418817,"(707, 607)"
IL503,53.68464990920823,"(834, 89)"
IL505,63.519013566754325,"(323, 630)"
IL505,59.51490015579164,"(878, 484)"
IL505,63.35183739453345,"(493, 611)"
IL505,74.33311130889724,"(886, 83)"
IL505,69.08672100936205,"(108, 84)"
IL505,6.823582601084957,"(303, 87)"
IL505,6.366056018312546,"(709, 90)"
IL505,79.1262613415412,"(886, 205)"
IL505,9.813035337403369,"(308, 210)"
IL505,71.75074678018943,"(703, 210)"
IL505,63.61880905843962,"(123, 215)"
IL505,65.42151640851988,"(893, 327)"
IL505,6.973464639935291,"(311, 329)"
IL505,75.44527414337351,"(121, 330)"
IL505,2.265600630233192,"(704, 331)"
IL505,79.49621941700536,"(125, 457)"
IL505,63.772438322478,"(312, 457)"
IL505,8.101069211688735,"(712, 458)"
IL505,73.18721319150386,"(895, 583)"
IL505,82.42159255133372,"(118, 592)"
IL505,59.073134839890926,"(717, 594)"
IL505,38.19405504363235,"(105, 669)"
IL506,68.0194781624809,"(872, 62)"
IL506,64.38058509241456,"(309, 664)"
IL506,54.68459426678366,"(880, 195)"
IL506,7.185214703183114,"(322, 81)"
IL506,12.919314474596316,"(721, 84)"
IL506,73.14800077283485,"(122, 86)"
IL506,10.450316483330848,"(322, 192)"
IL506,78.43815002656619,"(722, 194)"
IL506,81.27168224604206,"(129, 195)"
IL506,76.05625947930251,"(121, 303)"
IL506,70.44193112109356,"(317, 304)"
IL506,73.618647539004,"(525, 304)"
IL506,75.73904554895425,"(711, 313)"
IL506,60.57509628120848,"(901, 314)"
IL506,86.15536824951529,"(893, 426)"
IL506,86.64929430517316,"(121, 430)"
IL506,8.602727140994059,"(313, 432)"
IL506,12.753373907163212,"(307, 552)"
IL506,72.34383593075188,"(886, 554)"
IL506,83.9507868424866,"(116, 557)"
IL506,3.797274172551539,"(710, 561)"
IL506,52.81380700308516,"(495, 661)"
IL506,56.11428397046568,"(126, 669)"
IL509,47.4394177497406,"(872, 120)"
IL509,69.67207712140728,"(702, 347)"
IL509,32.5752653384274,"(304, 99)"
IL509,68.76852188890871,"(105, 104)"
IL509,58.39399291935103,"(902, 215)"
IL509,66.84812387895846,"(100, 218)"
IL509,73.21051193865995,"(301, 219)"
IL509,11.563739715970012,"(513, 221)"
IL509,9.37159331968208,"(714, 225)"
IL509,67.82921840632164,"(305, 334)"
IL509,67.59001442622213,"(511, 343)"
IL509,59.38218104292559,"(104, 346)"
IL509,63.96718432772949,"(894, 351)"
IL509,58.2690667520126,"(835, 420)"
IL509,64.51334918611443,"(905, 475)"
IL509,53.598571640152485,"(130, 476)"
IL509,8.943781293271599,"(709, 480)"
IL509,58.8737955207495,"(509, 483)"
IL509,3.1126014908987525,"(312, 484)"
IL509,49.7798011510466,"(833, 551)"
IL509,18.624360735298023,"(513, 612)"
IL509,47.93439143417132,"(115, 622)"
IL509,17.943674195343803,"(720, 624)"
IL509,53.52800294099149,"(887, 631)"
IL514,23.04193558368084,"(120, 565)"
IL514,26.05279689089044,"(658, 632)"
IL514,29.124148582555375,"(210, 487)"
IL514,28.34407906284615,"(111, 74)"
IL514,29.98327610240528,"(885, 76)"
IL514,21.164105895047246,"(117, 173)"
IL514,26.417471333066132,"(885, 173)"
IL514,8.690467913998031,"(235, 241)"
IL514,18.119763974933196,"(891, 285)"
IL514,20.949958555239093,"(114, 395)"
IL514,1.0542398961331845,"(368, 396)"
IL514,29.945317634273472,"(885, 398)"
IL514,0.652525244068209,"(372, 507)"
IL514,29.97325005269005,"(886, 508)"
IL514,29.59036167766378,"(369, 620)"
IL514,27.100928290873277,"(888, 622)"
IL514,0.6566303343801962,"(601, 280)"
IL515,35.34260669023593,"(144, 500)"
IL515,5.84868655471988,"(196, 202)"
IL515,32.35733108818217,"(883, 74)"
IL515,21.12210384045575,"(112, 77)"
IL515,0.1558884225461749,"(110, 192)"
IL515,34.439411960564485,"(882, 194)"
IL515,33.16641627110825,"(374, 303)"
IL515,30.58494214124369,"(118, 304)"
IL515,29.894809740299337,"(885, 309)"
IL515,0.6587779693607176,"(633, 401)"
IL515,0.930648623184215,"(372, 404)"
IL515,31.31356580780633,"(883, 405)"
IL515,32.43990812330288,"(118, 406)"
IL515,1.2248950894394408,"(374, 510)"
IL515,30.91458515285625,"(887, 515)"
IL515,0.5763256474568088,"(381, 620)"
IL516,39.51900557577058,"(365, 624)"
IL516,45.49626817030193,"(637, 625)"
IL516,41.82064629681314,"(896, 624)"
IL516,47.42492588667854,"(110, 68)"
IL516,40.69129104580752,"(888, 70)"
IL516,13.114766132684682,"(267, 86)"
IL516,45.89844772472449,"(113, 173)"
IL516,44.82915919092581,"(890, 178)"
IL516,37.16624844522765,"(113, 280)"
IL516,44.88034622341319,"(891, 283)"
IL516,47.78720394362996,"(118, 384)"
IL516,42.25263884368398,"(890, 389)"
IL516,39.733445078381735,"(892, 482)"
IL516,49.87031152955634,"(113, 484)"
IL516,48.960537276963294,"(113, 586)"
IL516,29.2615040064046,"(747, 628)"
IL516,27.639357335960344,"(112, 666)"
IL517,21.607627776822397,"(131, 552)"
IL517,13.295770274801956,"(842, 388)"
IL517,18.5570259566886,"(112, 74)"
IL517,12.03757042062113,"(119, 190)"
IL517,19.045309529365586,"(884, 190)"
IL517,20.21204512162019,"(111, 288)"
IL517,4.769034065890005,"(378, 290)"
IL517,23.277844763547183,"(113, 396)"
IL517,0.7454245150777581,"(369, 396)"
IL517,0.8984610838263718,"(370, 510)"
IL517,15.138052957026428,"(885, 516)"
IL517,25.985623520052883,"(380, 617)"
IL517,21.8611696117576,"(883, 623)"
IL517,21.01470312204293,"(828, 384)"
IL517,27.63970312204293,"(813, 387)"
IL518,14.697537938094392,"(113, 628)"
IL518,31.00939297958384,"(887, 630)"
IL518,27.92857872969613,"(105, 74)"
IL518,28.5937933089582,"(885, 75)"
IL518,29.98523876003903,"(891, 171)"
IL518,31.550973119421016,"(106, 175)"
IL518,18.00640921279676,"(784, 242)"
IL518,24.582955814007217,"(110, 277)"
IL518,19.893550932541984,"(638, 280)"
IL518,26.697868168990706,"(886, 280)"
IL518,13.026910805153449,"(372, 382)"
IL518,28.346571573873867,"(116, 383)"
IL518,23.97371850912676,"(898, 390)"
IL518,25.961456003773662,"(113, 484)"
IL518,27.908171876272437,"(893, 492)"
IL518,19.080863736319767,"(644, 582)"
IL521,27.199635331462527,"(71, 96)"
IL521,32.1415804225928,"(885, 84)"
IL521,44.047588269654256,"(884, 186)"
IL521,45.27792215819841,"(115, 187)"
IL521,3.201979361620049,"(717, 267)"
IL521,45.61762365073572,"(107, 291)"
IL521,39.07541363366377,"(881, 291)"
IL521,47.053637569992944,"(112, 398)"
IL521,34.72276417799816,"(884, 404)"
IL521,45.182001760188456,"(113, 501)"
IL521,39.55553238293679,"(885, 503)"
IL521,23.447986181112928,"(719, 588)"
IL521,42.312469707419226,"(114, 604)"
IL521,43.7521510139198,"(630, 604)"
IL521,44.28787240695464,"(369, 606)"
IL521,35.0406654140308,"(888, 613)"
IL521,26.30591552469924,"(73, 88)"
IL521,4.33369330247702,"(76, 97)"
IL523,0.200112767937024,"(395, 585)"
IL523,37.040006271139646,"(138, 97)"
IL523,13.585513993855267,"(873, 386)"
IL523,1.107409346742647,"(364, 79)"
IL523,44.7715171809917,"(881, 82)"
IL523,2.2478270748715694,"(366, 183)"
IL523,30.92682804273636,"(884, 184)"
IL523,25.79209174420537,"(118, 185)"
IL523,15.713011247508012,"(635, 185)"
IL523,45.01188695868294,"(115, 286)"
IL523,41.89782463143032,"(889, 290)"
IL523,25.18044417261329,"(266, 363)"
IL523,39.76551879947896,"(116, 391)"
IL523,0.2818840356363576,"(370, 391)"
IL523,0.6846189171961239,"(369, 497)"
IL523,43.297459097986426,"(117, 500)"
IL523,33.6536981362581,"(889, 502)"
IL523,42.17347899848394,"(112, 604)"
IL523,7.3847850090156975,"(633, 608)"
IL523,28.620278335134024,"(883, 614)"
IL523,23.59497153579737,"(267, 630)"
IL524,27.69107461023889,"(645, 636)"
IL524,34.72948690599804,"(377, 629)"
IL524,51.722059640326414,"(106, 632)"
