,acc,height,coordinates
100,IL405,5.4851905067247095,"(916, 241)"
101,IL405,5.209369611202321,"(732, 245)"
102,IL405,6.206583541550579,"(531, 247)"
103,IL405,7.432056178366501,"(336, 252)"
104,IL405,8.322603442048091,"(142, 256)"
105,IL405,5.499717869908789,"(737, 359)"
106,IL405,6.758623342545604,"(533, 364)"
107,IL405,4.742304934585407,"(920, 366)"
108,IL405,8.079618367421226,"(140, 368)"
109,IL405,8.055140755480927,"(340, 370)"
110,IL405,4.154245233092869,"(921, 480)"
111,IL405,5.269867123640132,"(527, 485)"
112,IL405,5.890165631102818,"(730, 486)"
113,IL405,9.407578566426203,"(137, 487)"
114,IL405,8.964394486824212,"(336, 488)"
115,IL405,4.387081053988391,"(917, 594)"
116,IL405,6.031260158466004,"(532, 597)"
117,IL405,6.14429498433665,"(729, 600)"
118,IL405,2.1570313027446097,"(139, 602)"
119,IL405,7.4236979694112755,"(332, 604)"
120,IL407,3.295125639955657,"(524, 52)"
121,IL407,4.7449873467979415,"(913, 52)"
122,IL407,5.042400927617043,"(321, 55)"
123,IL407,4.407005600292138,"(720, 56)"
124,IL407,6.017581866751867,"(131, 59)"
125,IL407,3.9297586587510214,"(516, 160)"
126,IL407,4.108863136362961,"(909, 161)"
127,IL407,6.079410400044553,"(320, 162)"
128,IL407,4.55383826074107,"(718, 167)"
129,IL407,4.874435275666444,"(127, 168)"
130,IL407,5.145480051785848,"(518, 270)"
131,IL407,4.519609405019677,"(909, 270)"
132,IL407,6.682196469696295,"(131, 271)"
133,IL407,5.521798459746046,"(324, 271)"
134,IL407,2.524584529397787,"(716, 272)"
135,IL407,5.198017365218682,"(521, 371)"
136,IL407,4.623888011984851,"(906, 372)"
137,IL407,5.438813385119181,"(313, 373)"
138,IL407,6.591848210989829,"(131, 375)"
139,IL407,4.578116867706244,"(711, 375)"
140,IL407,3.723589504522165,"(520, 482)"
141,IL407,4.1108531861142055,"(718, 486)"
142,IL407,1.4330422408405727,"(325, 487)"
143,IL407,7.2694601512883334,"(127, 488)"
144,IL407,3.6937387582535095,"(904, 490)"
145,IL407,4.319012390094304,"(714, 598)"
146,IL407,5.628266121437589,"(318, 600)"
147,IL407,4.204385524422664,"(909, 602)"
148,IL407,5.002594479646543,"(519, 603)"
149,IL407,6.162196469696296,"(125, 604)"
150,IL408,4.395537794824929,"(720, 52)"
151,IL408,4.800273805467649,"(902, 53)"
152,IL408,4.943995080486182,"(527, 55)"
153,IL408,5.409376832206664,"(316, 57)"
154,IL408,5.052826434848669,"(133, 61)"
155,IL408,3.758315177554582,"(904, 166)"
156,IL408,6.161101247206325,"(321, 167)"
157,IL408,6.521300252181447,"(516, 167)"
158,IL408,5.573837565614284,"(126, 169)"
159,IL408,5.187369903922743,"(714, 170)"
160,IL408,3.8080664213356776,"(711, 281)"
161,IL408,3.517917167604333,"(510, 284)"
162,IL408,6.81781766511677,"(315, 288)"
163,IL408,3.8924445307884135,"(906, 288)"
164,IL408,6.556325127803337,"(129, 293)"
165,IL408,5.640703237256076,"(125, 398)"
166,IL408,5.454832590489907,"(318, 400)"
167,IL408,3.328862441236174,"(510, 401)"
168,IL408,4.510752988499856,"(903, 404)"
169,IL408,5.998315177554581,"(708, 405)"
170,IL408,4.225379854171498,"(713, 510)"
171,IL408,3.8687629387486115,"(514, 512)"
172,IL408,4.279509207405329,"(902, 512)"
173,IL408,4.787966918848115,"(314, 515)"
174,IL408,4.830951993474981,"(122, 516)"
175,IL408,3.703787814370502,"(903, 611)"
176,IL408,5.603489306907814,"(123, 613)"
177,IL408,4.766474381534682,"(515, 614)"
178,IL408,6.6317480133754785,"(318, 616)"
179,IL408,5.9973201526789595,"(706, 618)"
180,IL409,4.325946081562103,"(908, 48)"
181,IL409,4.417291512427475,"(518, 50)"
182,IL409,4.747050599360593,"(715, 52)"
183,IL409,5.33607119753659,"(321, 54)"
184,IL409,4.974585815929711,"(125, 56)"
185,IL409,7.556390469790454,"(126, 156)"
186,IL409,4.703455146407368,"(707, 158)"
187,IL409,4.001365594168561,"(904, 158)"
188,IL409,6.34584320610886,"(321, 159)"
189,IL409,4.468032260835228,"(515, 159)"
190,IL409,4.180669076755626,"(523, 270)"
191,IL409,4.463654151382492,"(905, 272)"
192,IL409,4.798977534467069,"(318, 273)"
193,IL409,6.936688977253141,"(127, 274)"
194,IL409,4.2381815145665716,"(720, 274)"
195,IL409,7.026639226009358,"(319, 384)"
196,IL409,6.6079327583476655,"(517, 387)"
197,IL409,6.9339029076013965,"(129, 388)"
198,IL409,4.405942708596422,"(709, 388)"
199,IL409,4.516987484715825,"(907, 389)"
200,IL409,5.395395444914829,"(715, 492)"
201,IL409,7.069823305611347,"(319, 493)"
202,IL409,5.504251166307867,"(521, 495)"
203,IL409,5.6041516638203035,"(125, 496)"
204,IL409,4.659674051880005,"(909, 497)"
205,IL409,6.671415345412342,"(125, 605)"
206,IL409,4.241166589193437,"(907, 605)"
207,IL409,4.952012360337717,"(516, 606)"
208,IL409,4.815295942427268,"(712, 606)"
209,IL409,6.977086987203389,"(318, 608)"
210,IL410,2.4494039414211137,"(705, 545)"
211,IL410,5.852438010467393,"(313, 83)"
212,IL410,4.8665673637012254,"(509, 85)"
213,IL410,7.357114627382819,"(124, 89)"
214,IL410,4.943980299024608,"(712, 89)"
215,IL410,4.679059481139513,"(897, 92)"
216,IL410,6.050646965691277,"(512, 198)"
217,IL410,6.1525375129549555,"(708, 199)"
218,IL410,6.564278806487296,"(317, 200)"
219,IL410,7.980199204497245,"(126, 201)"
220,IL410,4.7738310452932655,"(903, 202)"
221,IL410,5.924875821412668,"(511, 311)"
222,IL410,7.506965373651473,"(120, 313)"
223,IL410,7.04726388111416,"(314, 314)"
224,IL410,5.686666866188789,"(904, 315)"
225,IL410,5.378209154746001,"(710, 318)"
226,IL410,4.329054925890281,"(902, 413)"
227,IL410,6.862768995399394,"(314, 414)"
228,IL410,5.282885771661425,"(516, 416)"
229,IL410,6.071542488079336,"(711, 416)"
230,IL410,6.73044796071615,"(119, 418)"
231,IL410,2.657811144795753,"(899, 505)"
232,IL410,7.790945473153963,"(120, 506)"
233,IL410,5.095622090069385,"(504, 506)"
234,IL410,7.577214129870379,"(312, 509)"
235,IL410,4.091442985591772,"(508, 604)"
236,IL410,6.673134527880331,"(116, 607)"
237,IL410,6.661393234347992,"(312, 607)"
238,IL410,3.264975323900231,"(896, 610)"
239,IL411,3.2996598141845066,"(713, 478)"
240,IL411,0.34923237105235394,"(878, 302)"
241,IL411,4.387060886054456,"(512, 100)"
242,IL411,6.442365291758367,"(316, 103)"
243,IL411,2.4845733238654013,"(900, 103)"
244,IL411,7.353827055208686,"(118, 105)"
245,IL411,3.8499464581937595,"(708, 107)"
246,IL411,4.087359393517142,"(515, 206)"
247,IL411,6.412135512920127,"(315, 207)"
248,IL411,7.185070836303211,"(119, 209)"
249,IL411,1.7237773039649031,"(900, 210)"
250,IL411,4.35362805023356,"(318, 319)"
251,IL411,4.376712627347988,"(519, 321)"
252,IL411,6.712036010432566,"(123, 322)"
253,IL411,3.3297474532186353,"(712, 327)"
254,IL411,3.734324567646496,"(902, 412)"
255,IL411,4.156016109935052,"(516, 422)"
256,IL411,6.816712627347989,"(317, 423)"
257,IL411,7.5207922293380385,"(122, 428)"
258,IL411,3.387259891029581,"(906, 511)"
259,IL411,5.306463871129083,"(508, 515)"
260,IL411,6.984672826352963,"(319, 518)"
261,IL411,6.158205164661421,"(124, 519)"
262,IL411,5.4139265576962465,"(521, 610)"
263,IL411,7.148254915905202,"(128, 613)"
264,IL411,6.070841980581818,"(321, 614)"
265,IL411,4.341687751726097,"(907, 614)"
266,IL411,5.529150438293261,"(715, 620)"
267,IL412,3.663552426578372,"(898, 52)"
268,IL412,4.209442805779075,"(510, 55)"
269,IL412,4.724257814868297,"(709, 57)"
270,IL412,5.320569565573603,"(321, 59)"
271,IL412,5.746140741447867,"(121, 62)"
272,IL412,5.884176201995022,"(314, 167)"
273,IL412,2.941489634830843,"(895, 168)"
274,IL412,4.543877694532336,"(513, 172)"
275,IL412,5.775320480601987,"(122, 173)"
276,IL412,3.7389025701542256,"(709, 173)"
277,IL412,5.27183789353731,"(514, 276)"
278,IL412,2.874026948263678,"(895, 276)"
279,IL412,3.4644747094577077,"(126, 278)"
280,IL412,3.0594995850795996,"(308, 280)"
281,IL412,4.229847843786066,"(705, 281)"
282,IL412,2.05452446070149,"(709, 368)"
283,IL412,5.2350219731393,"(123, 381)"
284,IL412,3.941489634830843,"(512, 381)"
285,IL412,3.174723465676614,"(902, 382)"
286,IL412,5.121589137318406,"(311, 386)"
287,IL412,5.166962271646764,"(311, 493)"
288,IL412,4.407458377058759,"(897, 494)"
289,IL412,4.160594112442784,"(512, 496)"
290,IL412,6.419300580104473,"(123, 501)"
291,IL412,4.697111525378107,"(708, 504)"
292,IL412,3.202186152243778,"(907, 603)"
293,IL412,4.280395107467658,"(313, 607)"
294,IL412,3.6646737144328334,"(504, 607)"
295,IL412,5.4171115253781075,"(707, 608)"
296,IL412,5.347061774134325,"(122, 612)"
297,IL413,3.1083223165532132,"(900, 41)"
298,IL413,3.254142212360705,"(519, 45)"
299,IL413,5.39461087337868,"(710, 45)"
300,IL413,2.4769146437662304,"(314, 46)"
301,IL413,3.8770632647864787,"(124, 52)"
302,IL413,5.3768280636796515,"(903, 146)"
303,IL413,6.419689567429069,"(125, 148)"
304,IL413,5.631554431838852,"(314, 148)"
305,IL413,3.9814051781075097,"(514, 148)"
306,IL413,5.525285775122436,"(714, 150)"
307,IL413,5.413643984077661,"(709, 252)"
308,IL413,3.9792161233811427,"(509, 257)"
309,IL413,6.437126571142338,"(124, 259)"
310,IL413,6.1656837850726856,"(317, 261)"
311,IL413,5.334041994027908,"(903, 261)"
312,IL413,5.2757335363164675,"(314, 366)"
313,IL413,2.617226073629899,"(511, 366)"
314,IL413,4.114937516415969,"(711, 368)"
315,IL413,2.6870768198985555,"(908, 369)"
316,IL413,5.352748461689599,"(123, 371)"
317,IL413,2.068171347261739,"(712, 482)"
318,IL413,3.6233952278587545,"(898, 482)"
319,IL413,3.4657832875602477,"(514, 483)"
320,IL413,5.278718610943331,"(316, 485)"
321,IL413,5.543992242784126,"(124, 486)"
322,IL413,3.157723586067709,"(513, 596)"
323,IL413,2.5959325412915906,"(900, 597)"
324,IL413,4.61503701890353,"(316, 599)"
325,IL413,4.671554431838853,"(710, 600)"
326,IL413,5.3786191084557675,"(125, 602)"
327,IL416,4.433290643514111,"(897, 108)"
328,IL416,5.4793676628759,"(320, 109)"
329,IL416,4.823340394757892,"(517, 109)"
330,IL416,6.362046862419584,"(127, 110)"
331,IL416,5.717071738041474,"(710, 113)"
332,IL416,5.034484673364856,"(316, 208)"
333,IL416,4.613191141026549,"(901, 209)"
334,IL416,4.212992136051424,"(708, 210)"
335,IL416,5.298365270379781,"(125, 211)"
336,IL416,4.068315519136002,"(515, 213)"
337,IL416,4.679061787792717,"(313, 309)"
338,IL416,3.895579200728042,"(511, 310)"
339,IL416,5.1228428823200804,"(714, 311)"
340,IL416,4.797668752966848,"(897, 311)"
341,IL416,5.172992136051425,"(124, 316)"
342,IL416,5.197668752966846,"(713, 419)"
343,IL416,5.81794250364023,"(316, 421)"
344,IL416,4.160653827593713,"(514, 421)"
345,IL416,7.250604076349932,"(121, 424)"
346,IL416,4.906126464409633,"(897, 424)"
347,IL416,4.9063254693847576,"(904, 511)"
348,IL416,4.748116514160877,"(511, 513)"
349,IL416,5.8257284544593855,"(315, 515)"
350,IL416,4.543141389782768,"(718, 517)"
351,IL416,5.91547969824048,"(124, 519)"
352,IL416,5.369012036548936,"(903, 614)"
353,IL416,6.014186165902169,"(126, 615)"
354,IL416,5.858166265404657,"(313, 617)"
355,IL416,5.311101588787741,"(706, 618)"
356,IL416,4.464335419633514,"(511, 627)"
357,IL417,3.7798294832227963,"(512, 52)"
358,IL417,3.7191103679571373,"(896, 52)"
359,IL417,3.894861207554131,"(316, 53)"
360,IL417,3.7305304028425077,"(126, 54)"
361,IL417,4.768207471167312,"(711, 55)"
362,IL417,3.9093979831356833,"(510, 154)"
363,IL417,5.663427833881951,"(310, 156)"
364,IL417,3.7750696249267275,"(896, 156)"
365,IL417,5.360343256767523,"(126, 157)"
366,IL417,4.864223853782448,"(711, 158)"
367,IL417,3.4570596746779714,"(506, 267)"
368,IL417,5.420641764230211,"(126, 270)"
369,IL417,4.374074600051106,"(713, 271)"
370,IL417,5.2242238537824495,"(316, 273)"
371,IL417,3.357756192090907,"(900, 274)"
372,IL417,4.73108952542424,"(897, 380)"
373,IL417,6.46880096821031,"(127, 381)"
374,IL417,4.745485024045783,"(710, 381)"
375,IL417,4.9072089284093146,"(510, 383)"
376,IL417,4.523527336369513,"(321, 385)"
377,IL417,3.9744726100013548,"(898, 490)"
378,IL417,5.5191492269167775,"(310, 494)"
379,IL417,4.923129326419264,"(515, 494)"
380,IL417,6.035368132389415,"(129, 497)"
381,IL417,4.38740793338444,"(715, 498)"
382,IL417,4.658054699553594,"(313, 606)"
383,IL417,4.98700992343419,"(709, 607)"
384,IL417,5.428203953284935,"(126, 609)"
385,IL417,3.944820868707822,"(898, 609)"
386,IL417,3.73108952542424,"(505, 610)"
387,IL418,4.683570954179352,"(509, 51)"
388,IL418,2.8642481947053877,"(710, 51)"
389,IL418,2.954850538484404,"(896, 52)"
390,IL418,6.719082006131183,"(123, 57)"
391,IL418,6.213981219408138,"(312, 57)"
392,IL418,5.671098775341049,"(706, 153)"
393,IL418,5.436471909669409,"(124, 156)"
394,IL418,4.63746693454503,"(896, 156)"
395,IL418,4.583735591261448,"(313, 158)"
396,IL418,4.054183352455478,"(507, 158)"
397,IL418,4.270302755440552,"(313, 270)"
398,IL418,4.590302755440552,"(509, 270)"
399,IL418,3.9598549942465233,"(709, 272)"
400,IL418,5.6892082280773675,"(127, 275)"
401,IL418,5.573586337530104,"(125, 380)"
402,IL418,5.134382357430603,"(311, 382)"
403,IL418,5.877466934545032,"(512, 382)"
404,IL418,5.883437083798762,"(897, 384)"
405,IL418,1.60881021812712,"(710, 386)"
406,IL418,6.969407233052491,"(309, 494)"
407,IL418,5.74194454648533,"(707, 494)"
408,IL418,3.2189594718584633,"(895, 494)"
409,IL418,6.915675889768911,"(125, 495)"
410,IL418,4.9313972828037365,"(507, 495)"
411,IL418,8.060750516634583,"(123, 602)"
412,IL418,6.308312705689309,"(314, 602)"
413,IL418,1.8498052430027414,"(513, 602)"
414,IL418,5.40602414847538,"(894, 603)"
415,IL418,4.827715690763936,"(704, 608)"
416,IL419,4.33984389331442,"(505, 52)"
417,IL419,6.693092445316434,"(706, 53)"
418,IL419,5.642573070480982,"(899, 53)"
419,IL419,6.031356839984568,"(122, 56)"
420,IL419,6.593423286815575,"(306, 58)"
421,IL419,6.641364244216671,"(129, 165)"
422,IL419,7.144448821331096,"(309, 169)"
423,IL419,5.628826930783834,"(510, 170)"
424,IL419,3.4980806621271174,"(703, 170)"
425,IL419,6.178551714508522,"(307, 271)"
426,IL419,5.35360305018682,"(506, 271)"
427,IL419,6.421463746704234,"(123, 274)"
428,IL419,3.966936383520153,"(708, 274)"
429,IL419,3.9955930999380627,"(894, 276)"
430,IL419,2.1484289208335845,"(503, 381)"
431,IL419,6.943254791480353,"(120, 382)"
432,IL419,4.502856781530102,"(703, 383)"
433,IL419,2.8909164830226395,"(894, 383)"
434,IL419,6.1315134979480135,"(309, 384)"
435,IL419,4.528329418346024,"(897, 485)"
436,IL419,7.193404045211693,"(126, 493)"
437,IL419,4.939499166737821,"(509, 493)"
438,IL419,6.8877324034206495,"(307, 496)"
439,IL419,5.834200065112192,"(711, 496)"
440,IL419,0.23539409496293828,"(509, 601)"
441,IL419,5.33449857257488,"(709, 606)"
442,IL419,0.3134040452116942,"(305, 607)"
443,IL419,6.066040861132091,"(124, 608)"
444,IL419,5.395792104913188,"(899, 609)"
445,IL420,1.7310942802002227,"(311, 85)"
446,IL420,8.531293285175348,"(899, 88)"
447,IL420,5.836168907065897,"(122, 91)"
448,IL420,5.0966664195037055,"(521, 91)"
449,IL420,6.594377862289775,"(711, 92)"
450,IL420,6.589999752837038,"(315, 181)"
451,IL420,7.101641543881815,"(713, 182)"
452,IL420,1.3187559717425117,"(902, 182)"
453,IL420,5.9790544792052,"(517, 183)"
454,IL420,5.201741046369378,"(123, 185)"
455,IL420,5.033581842389278,"(120, 272)"
456,IL420,4.785024628458929,"(899, 273)"
457,IL420,5.416069404578334,"(312, 276)"
458,IL420,4.542238558807188,"(509, 276)"
459,IL420,4.641542041394253,"(705, 277)"
460,IL420,5.650298260299724,"(712, 377)"
461,IL420,5.838559383030024,"(900, 378)"
462,IL420,5.779850499105695,"(313, 379)"
463,IL420,4.253880349851965,"(513, 382)"
464,IL420,4.890298260299726,"(119, 385)"
465,IL420,4.717561941891766,"(898, 495)"
466,IL420,5.7185569667673875,"(120, 496)"
467,IL420,5.427412688160423,"(510, 496)"
468,IL420,5.578258459304703,"(704, 498)"
469,IL420,5.130298260299725,"(310, 500)"
470,IL420,7.276765921991267,"(120, 609)"
471,IL420,5.208109205573358,"(504, 610)"
472,IL420,7.361144031444006,"(313, 611)"
473,IL420,5.912387812538533,"(709, 611)"
474,IL420,4.657462439404204,"(898, 612)"
475,IL421,3.5247805875852194,"(315, 97)"
476,IL421,3.4282631746498957,"(511, 102)"
477,IL421,3.67980546320711,"(707, 102)"
478,IL421,4.367964667187209,"(896, 104)"
479,IL421,4.975128846291687,"(122, 105)"
480,IL421,4.007991048021889,"(510, 198)"
481,IL421,5.616720886092681,"(315, 200)"
482,IL421,4.2714472542518855,"(896, 201)"
483,IL421,4.555825363704622,"(122, 202)"
484,IL421,4.161994517933477,"(707, 205)"
485,IL421,4.457516905993179,"(512, 315)"
486,IL421,3.979904965694672,"(898, 317)"
487,IL421,3.464482080122533,"(310, 319)"
488,IL421,5.2392084482817385,"(121, 320)"
489,IL421,4.5968203885802446,"(708, 320)"
490,IL421,3.565576607485717,"(893, 417)"
491,IL421,5.2378154134558645,"(307, 419)"
492,IL421,4.90109899554542,"(119, 420)"
493,IL421,3.9602034731573585,"(511, 421)"
494,IL421,5.121397503008106,"(706, 422)"
495,IL421,5.069855214450891,"(309, 511)"
496,IL421,4.840004468182235,"(118, 512)"
497,IL421,4.7353278512668115,"(505, 512)"
498,IL421,4.704084070172284,"(702, 512)"
499,IL421,5.883984567684722,"(887, 512)"
500,IL421,4.838014418430991,"(506, 610)"
501,IL421,5.317019393555368,"(702, 611)"
502,IL421,4.817317901018056,"(894, 611)"
503,IL421,5.384681085097656,"(118, 612)"
504,IL421,5.649357702013079,"(308, 612)"
505,IL422,7.524060224700969,"(312, 70)"
506,IL422,6.898441764872347,"(512, 71)"
507,IL422,7.856629404886375,"(708, 71)"
508,IL422,5.996752331460639,"(897, 74)"
509,IL422,6.843003286038188,"(120, 75)"
510,IL422,5.7326727294705915,"(897, 180)"
511,IL422,5.839140391162134,"(308, 183)"
512,IL422,5.4210309384258135,"(711, 183)"
513,IL422,6.842921485689496,"(129, 185)"
514,IL422,5.42122994340094,"(309, 293)"
515,IL422,5.693269744395964,"(510, 294)"
516,IL422,6.571478699619844,"(122, 296)"
517,IL422,0.6799364110626307,"(700, 297)"
518,IL422,5.497050838923327,"(901, 297)"
519,IL422,7.008095615042732,"(512, 406)"
520,IL422,8.56570755534124,"(314, 407)"
521,IL422,6.873170241908403,"(124, 410)"
522,IL422,6.386404072754173,"(708, 412)"
523,IL422,4.971876709570093,"(897, 416)"
524,IL422,8.13545879912233,"(309, 512)"
525,IL422,7.114961286684521,"(506, 513)"
526,IL422,5.562722480714372,"(707, 513)"
527,IL422,7.5058070578287985,"(119, 514)"
528,IL422,5.6153316086416165,"(897, 514)"
529,IL422,8.140632928475567,"(309, 609)"
530,IL422,6.2508816846944715,"(119, 610)"
531,IL422,4.6578468588238255,"(896, 611)"
532,IL422,5.030782182206909,"(706, 612)"
533,IL422,5.180433923500441,"(509, 613)"
534,IL423,5.517839380438694,"(896, 50)"
535,IL423,5.107504581601734,"(512, 54)"
536,IL423,4.829075493395074,"(708, 54)"
537,IL423,5.322614174367157,"(308, 55)"
538,IL423,5.927436014612223,"(118, 58)"
539,IL423,4.566184439285429,"(892, 155)"
540,IL423,4.740512797494386,"(311, 160)"
541,IL423,4.195637175603837,"(508, 160)"
542,IL423,5.962051362630486,"(701, 160)"
543,IL423,5.4912632459290975,"(118, 162)"
544,IL423,6.271060061175977,"(708, 266)"
545,IL423,5.723597374608811,"(507, 269)"
546,IL423,3.3628013547083153,"(895, 270)"
547,IL423,5.611557573613787,"(312, 271)"
548,IL423,4.916035185554087,"(117, 274)"
549,IL423,4.681209314907319,"(897, 383)"
550,IL423,4.369567523862543,"(507, 384)"
551,IL423,5.455736678091398,"(311, 385)"
552,IL423,5.077826230330206,"(117, 386)"
553,IL423,6.624094887046624,"(707, 387)"
554,IL423,3.109269016399857,"(897, 485)"
555,IL423,5.513846130827716,"(310, 496)"
556,IL423,1.752652100976972,"(512, 498)"
557,IL423,5.209169513912293,"(709, 499)"
558,IL423,5.957030210429707,"(121, 502)"
559,IL423,3.853746628340156,"(894, 600)"
560,IL423,5.172154588539161,"(514, 602)"
561,IL423,5.024094887046623,"(710, 605)"
562,IL423,6.660114787544135,"(116, 610)"
563,IL423,6.71623419052921,"(308, 610)"
564,IL424,3.534969704292209,"(516, 53)"
565,IL424,4.848637549613764,"(316, 58)"
566,IL424,4.61258416654238,"(128, 59)"
567,IL424,4.5864363418752525,"(709, 61)"
568,IL424,4.994869378860079,"(903, 63)"
569,IL424,5.904695099142897,"(312, 158)"
570,IL424,1.8493822921587082,"(900, 158)"
571,IL424,5.634854928974628,"(127, 162)"
572,IL424,4.173362391661197,"(515, 162)"
573,IL424,5.367790252357713,"(709, 162)"
574,IL424,4.089183287183584,"(518, 266)"
575,IL424,4.59485492897463,"(127, 269)"
576,IL424,4.286994232457216,"(904, 272)"
577,IL424,3.5858997050940324,"(707, 273)"
578,IL424,5.558437018526869,"(309, 274)"
579,IL424,3.6264967200194054,"(905, 369)"
580,IL424,4.558437018526869,"(120, 375)"
581,IL424,5.494158411561694,"(313, 376)"
582,IL424,3.609780302108957,"(512, 378)"
583,IL424,4.703909655342789,"(708, 378)"
584,IL424,0.40159000360149477,"(510, 466)"
585,IL424,0.21536644786512404,"(339, 471)"
586,IL424,1.8766918817021327,"(109, 473)"
587,IL424,0.7866594480459401,"(114, 620)"
588,IL424,1.4946146324813867,"(908, 629)"
589,IL424,0.07578697844853721,"(325, 632)"
590,IL425,3.668670742864622,"(719, 46)"
591,IL425,3.2797224734983956,"(513, 52)"
592,IL425,3.4461072437677025,"(900, 56)"
593,IL425,4.813120369423425,"(129, 57)"
594,IL425,5.738234009325451,"(309, 58)"
595,IL425,4.963032185442875,"(123, 164)"
596,IL425,4.279052085940387,"(304, 164)"
597,IL425,4.159251090915513,"(710, 165)"
598,IL425,2.578753578477702,"(896, 166)"
599,IL425,3.449798354597105,"(515, 168)"
600,IL425,1.595071986437901,"(902, 274)"
601,IL425,3.3578580560896416,"(310, 277)"
