,acc,height,coordinates
0,IL401,0.1964993135635842,"(314, 92)"
1,IL401,2.8243269844947037,"(707, 94)"
2,IL401,2.4320957121264444,"(710, 195)"
3,IL401,7.219808110558354,"(120, 201)"
4,IL401,0.7964955816633008,"(702, 286)"
5,IL401,0.3431747796582876,"(123, 298)"
6,IL401,0.5905432007109193,"(313, 398)"
7,IL401,7.757784049680467,"(713, 399)"
8,IL401,8.738345398513117,"(124, 401)"
9,IL401,12.451462740940803,"(513, 509)"
10,IL401,5.634951628587743,"(713, 511)"
11,IL401,10.396838065426547,"(314, 512)"
12,IL401,5.970607509392591,"(122, 513)"
13,IL401,4.51284484474237,"(715, 622)"
14,IL401,3.412718341953857,"(308, 626)"
15,IL401,4.828586678971789,"(125, 628)"
16,IL402,9.903080636378768,"(513, 81)"
17,IL402,7.172928409591769,"(716, 85)"
18,IL402,8.997146857846747,"(710, 193)"
19,IL402,12.994244983514083,"(317, 196)"
20,IL402,13.573522074986297,"(125, 197)"
21,IL402,9.45426639045084,"(709, 295)"
22,IL402,32.69346780090217,"(514, 415)"
23,IL402,18.25247651816446,"(120, 416)"
24,IL402,27.47436332329023,"(313, 418)"
25,IL402,26.054462825777794,"(707, 422)"
26,IL402,18.499339988636066,"(122, 519)"
27,IL402,28.32212451732008,"(318, 519)"
28,IL402,30.55257227851411,"(514, 519)"
29,IL402,30.074761333240478,"(703, 522)"
30,IL402,14.14839079304297,"(122, 627)"
31,IL402,0.6931440821645252,"(510, 627)"
32,IL402,8.748082266567764,"(309, 629)"
33,IL402,23.86427703044115,"(704, 630)"
34,IL404,8.051658351832309,"(886, 40)"
35,IL404,5.357337364876968,"(691, 44)"
36,IL404,9.63615713966076,"(295, 61)"
37,IL404,9.984765285292902,"(888, 140)"
38,IL404,17.10148237649186,"(703, 150)"
39,IL404,2.8296075438207007,"(896, 252)"
40,IL404,2.949292461144048,"(704, 258)"
41,IL404,6.308708041402533,"(312, 261)"
42,IL404,17.640794610649454,"(121, 270)"
43,IL404,3.8479729229824047,"(718, 352)"
44,IL404,1.9425899976842258,"(905, 356)"
45,IL404,19.60413564307955,"(130, 369)"
46,IL404,10.000929994151218,"(715, 479)"
47,IL404,8.309429682585023,"(318, 483)"
48,IL404,22.148081188964227,"(125, 484)"
49,IL404,1.8466587055391548,"(320, 602)"
50,IL404,16.922897027414706,"(134, 607)"
51,IL405,5.730378858118706,"(727, 53)"
52,IL405,1.314287019199024,"(534, 54)"
53,IL405,26.1000670592705,"(135, 65)"
54,IL405,11.324796679932327,"(333, 144)"
55,IL405,24.143240660931053,"(538, 145)"
56,IL405,14.48738289521517,"(728, 148)"
57,IL405,14.677958584694231,"(732, 245)"
58,IL405,30.22677251504249,"(531, 247)"
59,IL405,24.147188819627836,"(336, 252)"
60,IL405,24.293051945266242,"(142, 256)"
61,IL405,8.797819454259447,"(737, 359)"
62,IL405,21.589476025354706,"(140, 368)"
63,IL405,4.581033994530297,"(340, 370)"
