,acc,height,coordinates
213,IL410,9.698083740221968,"(712, 89)"
214,IL410,8.60534742181401,"(897, 92)"
215,IL410,10.266839959127442,"(512, 198)"
216,IL410,10.521168317336397,"(708, 199)"
217,IL410,12.024849909376197,"(317, 200)"
218,IL410,13.302859859624952,"(126, 201)"
219,IL410,5.841566327286646,"(903, 202)"
220,IL410,11.949626028779182,"(511, 311)"
221,IL410,13.431417073555302,"(120, 313)"
222,IL410,12.357387222809034,"(314, 314)"
223,IL410,8.637270687650432,"(904, 315)"
224,IL410,9.974700655644856,"(710, 318)"
225,IL410,5.639576277535401,"(902, 413)"
226,IL410,12.12813349146575,"(314, 414)"
227,IL410,12.882561352162266,"(516, 416)"
228,IL410,11.244949411863761,"(711, 416)"
229,IL410,13.36497769401986,"(119, 418)"
230,IL410,5.486541451664756,"(899, 505)"
231,IL410,13.201168317336396,"(120, 506)"
232,IL410,12.391019063605054,"(504, 506)"
233,IL410,13.956591202908537,"(312, 509)"
234,IL410,10.74803398897819,"(508, 604)"
235,IL410,11.654968647934272,"(116, 607)"
236,IL410,12.692113590968237,"(312, 607)"
237,IL410,5.761964337236893,"(896, 610)"
238,IL411,7.673915723335167,"(713, 478)"
239,IL411,3.821415503534059,"(878, 302)"
240,IL411,11.268627237420791,"(512, 100)"
241,IL411,13.779672013540193,"(316, 103)"
242,IL411,7.331313804584969,"(900, 103)"
243,IL411,13.71542754217451,"(118, 105)"
244,IL411,10.067632212545167,"(708, 107)"
245,IL411,11.317184451351139,"(515, 206)"
246,IL411,13.826239177719298,"(315, 207)"
247,IL411,14.178084857540465,"(119, 209)"
248,IL411,4.214696889162084,"(900, 210)"
249,IL411,1.803751615530242,"(318, 319)"
250,IL411,11.370915794634719,"(519, 321)"
251,IL411,13.225841167769048,"(123, 322)"
252,IL411,8.139672013540192,"(712, 327)"
253,IL411,7.818079973739199,"(902, 412)"
254,IL411,10.096089923987954,"(516, 422)"
255,IL411,13.814895894137209,"(317, 423)"
256,IL411,14.012507834435716,"(122, 428)"
257,IL411,5.053166219158808,"(906, 511)"
258,IL411,12.295691914037704,"(508, 515)"
259,IL411,13.30862723742079,"(319, 518)"
260,IL411,11.934298879211834,"(124, 519)"
261,IL411,11.8646471379183,"(521, 610)"
262,IL411,15.354000371749148,"(128, 613)"
263,IL411,12.492507834435713,"(321, 614)"
264,IL411,7.456772509863594,"(907, 614)"
265,IL411,7.666239177719298,"(715, 620)"
266,IL412,10.13226296882766,"(898, 52)"
267,IL412,11.061578494638784,"(510, 55)"
268,IL412,11.215423641781332,"(709, 57)"
269,IL412,13.340002507874427,"(321, 59)"
270,IL412,14.487716521220474,"(121, 62)"
271,IL412,13.613972657128159,"(314, 167)"
272,IL412,7.801236338720198,"(895, 168)"
273,IL412,11.757455244192837,"(513, 172)"
274,IL412,15.373773652153037,"(122, 173)"
275,IL412,10.959445293944079,"(709, 173)"
276,IL412,13.014768677028655,"(514, 276)"
277,IL412,8.57715673673015,"(895, 276)"
278,IL412,4.921037333745073,"(126, 278)"
279,IL412,9.75407215961572,"(308, 280)"
280,IL412,11.408201512849551,"(705, 281)"
281,IL412,7.190092060113233,"(709, 368)"
282,IL412,13.065912955635621,"(123, 381)"
283,IL412,10.92581345314806,"(512, 381)"
284,IL412,5.999671165779645,"(902, 382)"
285,IL412,12.719246288968954,"(311, 386)"
286,IL412,13.232480119814728,"(311, 493)"
287,IL412,8.493375642202786,"(897, 494)"
288,IL412,12.25994280638189,"(512, 496)"
289,IL412,13.53397265712816,"(123, 501)"
290,IL412,11.314470169565968,"(708, 504)"
291,IL412,4.615296953424895,"(907, 603)"
292,IL412,11.7685995227998,"(313, 607)"
293,IL412,11.211982607376914,"(504, 607)"
294,IL412,13.648400517824676,"(707, 608)"
295,IL412,12.225514945685372,"(122, 612)"
296,IL413,7.730845503738394,"(900, 41)"
297,IL413,11.946155806528463,"(519, 45)"
298,IL413,12.559282252743412,"(710, 45)"
299,IL413,10.155677664999143,"(314, 46)"
300,IL413,11.20587872875912,"(124, 52)"
301,IL413,8.865276881930455,"(903, 146)"
302,IL413,12.505182153652612,"(125, 148)"
303,IL413,8.684381359542396,"(314, 148)"
304,IL413,9.966172404318513,"(514, 148)"
305,IL413,11.725774394368266,"(714, 150)"
306,IL413,10.183087827204087,"(709, 252)"
307,IL413,9.313038075960307,"(509, 257)"
308,IL413,12.95249671564244,"(124, 259)"
309,IL413,12.011346533671748,"(317, 261)"
310,IL413,8.526371409293638,"(903, 261)"
311,IL413,11.277018175462793,"(314, 366)"
312,IL413,8.248361459044883,"(511, 366)"
313,IL413,9.428062951582195,"(711, 368)"
314,IL413,4.4720430510846825,"(908, 369)"
315,IL413,6.102618055502852,"(123, 371)"
316,IL413,6.670849021233938,"(712, 482)"
317,IL413,6.31144603615931,"(898, 482)"
318,IL413,8.183485837154336,"(514, 483)"
319,IL413,11.042988324716525,"(316, 485)"
320,IL413,11.53064810044678,"(124, 486)"
321,IL413,8.977913697850852,"(513, 596)"
322,IL413,5.550053001333438,"(900, 597)"
323,IL413,9.68696842421901,"(316, 599)"
324,IL413,10.700699767502595,"(710, 600)"
325,IL413,10.765430947700352,"(125, 602)"
326,IL416,8.706621241062741,"(897, 108)"
327,IL416,12.46483019628662,"(320, 109)"
328,IL416,12.28532770872443,"(517, 109)"
329,IL416,12.723735668923435,"(127, 110)"
330,IL416,11.39020333061498,"(710, 113)"
331,IL416,10.468213280863736,"(316, 208)"
332,IL416,6.791596365440849,"(901, 209)"
333,IL416,10.622442136585128,"(708, 210)"
334,IL416,10.366123728624931,"(125, 211)"
335,IL416,10.528312783351296,"(515, 213)"
336,IL416,10.441745619172192,"(313, 309)"
337,IL416,9.819457061958264,"(511, 310)"
338,IL416,10.830601340565227,"(714, 311)"
339,IL416,9.54741726096324,"(897, 311)"
340,IL416,11.039297984732926,"(124, 316)"
341,IL416,10.90522820623687,"(713, 419)"
342,IL416,12.025427211211994,"(316, 421)"
343,IL416,11.839755569420948,"(514, 421)"
344,IL416,13.685783344216038,"(121, 424)"
345,IL416,10.88652173857518,"(897, 424)"
346,IL416,9.511397360465725,"(904, 511)"
347,IL416,11.44254163907269,"(511, 513)"
348,IL416,13.519954574396074,"(315, 515)"
349,IL416,9.930302833102541,"(718, 517)"
350,IL416,13.42008648502014,"(124, 519)"
351,IL416,9.506422236087616,"(903, 614)"
352,IL416,13.756770494794083,"(126, 615)"
353,IL416,13.361745619172193,"(313, 617)"
354,IL416,10.435576464943338,"(706, 618)"
355,IL416,11.260850096784132,"(511, 627)"
356,IL417,12.341099468032958,"(512, 52)"
357,IL417,9.36798842174749,"(896, 52)"
358,IL417,13.340696956231742,"(316, 53)"
359,IL417,10.769504902136571,"(126, 54)"
360,IL417,12.593722187329629,"(711, 55)"
361,IL417,10.245369632961232,"(510, 154)"
362,IL417,12.944275105598049,"(310, 156)"
363,IL417,9.204374608085612,"(896, 156)"
364,IL417,11.385071125498545,"(126, 157)"
365,IL417,11.880792518533372,"(711, 158)"
366,IL417,9.989648239926407,"(506, 267)"
367,IL417,12.538901971269691,"(126, 270)"
368,IL417,10.780096001120437,"(713, 271)"
369,IL417,11.748255205100538,"(316, 273)"
370,IL417,7.202981573259741,"(900, 274)"
371,IL417,10.224555233620357,"(897, 380)"
372,IL417,12.63263331455327,"(127, 381)"
373,IL417,10.23382734440402,"(710, 381)"
374,IL417,9.601986548384119,"(510, 383)"
375,IL417,9.995021374254765,"(321, 385)"
376,IL417,8.90208605087168,"(898, 490)"
377,IL417,11.4083547075881,"(310, 494)"
378,IL417,10.845767642911483,"(515, 494)"
379,IL417,12.10885222002591,"(129, 497)"
380,IL417,10.007757692662725,"(715, 498)"
381,IL417,11.009747742413968,"(313, 606)"
382,IL417,12.145668140423918,"(709, 607)"
383,IL417,13.015717891667702,"(126, 609)"
384,IL417,10.466464160324417,"(898, 609)"
385,IL417,10.063479085697551,"(505, 610)"
386,IL418,12.752970070461984,"(509, 51)"
387,IL418,5.051486763079879,"(710, 51)"
388,IL418,7.65511155331783,"(896, 52)"
389,IL418,14.801664535056393,"(123, 57)"
390,IL418,15.595329122144218,"(312, 57)"
391,IL418,10.775513309663847,"(706, 153)"
392,IL418,12.088349130559369,"(124, 156)"
393,IL418,7.437801866877777,"(896, 156)"
394,IL418,11.163374006181257,"(313, 158)"
395,IL418,9.837005846977277,"(507, 158)"
396,IL418,5.085762065882751,"(313, 270)"
397,IL418,11.123573011156385,"(509, 270)"
398,IL418,8.80397102110663,"(709, 272)"
399,IL418,11.469045647972305,"(127, 275)"
400,IL418,11.515214802201157,"(125, 380)"
401,IL418,12.897304354439964,"(311, 382)"
402,IL418,12.910438682798173,"(512, 382)"
403,IL418,9.010737190260862,"(897, 384)"
404,IL418,2.758597886778272,"(710, 386)"
405,IL418,13.736707339514592,"(309, 494)"
406,IL418,10.481582961405138,"(707, 494)"
407,IL418,6.629642662897677,"(895, 494)"
408,IL418,13.498100374340464,"(125, 495)"
409,IL418,11.694717289763346,"(507, 495)"
410,IL418,14.942677488768322,"(123, 602)"
411,IL418,13.115612812151408,"(314, 602)"
412,IL418,2.4686476380220554,"(513, 602)"
413,IL418,9.061682463892701,"(894, 603)"
414,IL418,10.200985946479765,"(704, 608)"
415,IL419,12.453164503192966,"(505, 52)"
416,IL419,9.692858407459259,"(706, 53)"
417,IL419,7.309445327122273,"(899, 53)"
418,IL419,15.166498477513787,"(122, 56)"
419,IL419,14.541111735069489,"(306, 58)"
420,IL419,13.396330449728183,"(129, 165)"
421,IL419,12.513544380076443,"(309, 169)"
422,IL419,11.50657920594709,"(510, 170)"
423,IL419,8.156728459678433,"(703, 170)"
424,IL419,10.820609056693357,"(307, 271)"
425,IL419,11.312947365151071,"(506, 271)"
426,IL419,12.446877713409776,"(123, 274)"
427,IL419,4.948768260673457,"(708, 274)"
428,IL419,8.377225972116243,"(894, 276)"
429,IL419,6.279116519379926,"(503, 381)"
430,IL419,13.673743385051566,"(120, 382)"
431,IL419,10.780012041767986,"(703, 383)"
432,IL419,7.027375225847589,"(894, 383)"
433,IL419,10.404489653708282,"(309, 384)"
434,IL419,9.901803086544106,"(897, 485)"
435,IL419,14.727673733310272,"(126, 493)"
436,IL419,11.354141395001815,"(509, 493)"
437,IL419,13.258818011917239,"(307, 496)"
438,IL419,10.641305574106294,"(711, 496)"
439,IL419,2.161703584056543,"(509, 601)"
440,IL419,10.317126469628683,"(709, 606)"
441,IL419,1.6498627880366428,"(305, 607)"
442,IL419,10.950758310424703,"(124, 608)"
443,IL419,6.484290648733161,"(899, 609)"
444,IL420,2.5771385972702916,"(311, 85)"
445,IL420,16.332163472892184,"(899, 88)"
446,IL420,13.36420327388721,"(122, 91)"
447,IL420,13.781516706723028,"(521, 91)"
448,IL420,15.468540940648943,"(711, 92)"
449,IL420,14.932959492792683,"(315, 181)"
450,IL420,16.206591333588698,"(713, 182)"
451,IL420,4.075248050006611,"(902, 182)"
452,IL420,15.52878038831507,"(517, 183)"
453,IL420,12.552063970404621,"(123, 185)"
454,IL420,12.279626159459347,"(120, 272)"
455,IL420,8.45256148284243,"(899, 273)"
456,IL420,13.975546557469297,"(312, 276)"
457,IL420,12.802810239061337,"(509, 276)"
458,IL420,13.060521681847408,"(705, 277)"
459,IL420,13.895546557469299,"(712, 377)"
460,IL420,10.659725661946908,"(900, 378)"
461,IL420,14.938730637071288,"(313, 379)"
462,IL420,12.328382378364818,"(513, 382)"
463,IL420,11.720024169409594,"(119, 385)"
464,IL420,9.557238099757853,"(898, 495)"
465,IL420,14.947486855976763,"(120, 496)"
466,IL420,15.216143572394671,"(510, 496)"
467,IL420,12.91564605995686,"(704, 498)"
468,IL420,14.527387353489196,"(310, 500)"
469,IL420,15.010571433091187,"(120, 609)"
470,IL420,14.048979393290193,"(504, 610)"
471,IL420,15.875845064931987,"(313, 611)"
472,IL420,14.017934617170791,"(709, 611)"
473,IL420,9.861914716673276,"(898, 612)"
474,IL421,10.310587693836105,"(315, 97)"
475,IL421,10.022826499806254,"(511, 102)"
476,IL421,10.632577743587348,"(707, 102)"
477,IL421,8.684916052045061,"(896, 104)"
478,IL421,9.165712071945556,"(122, 105)"
479,IL421,10.304816549557497,"(510, 198)"
480,IL421,13.2403389376172,"(315, 200)"
481,IL421,8.531085206273914,"(896, 201)"
482,IL421,11.94362251970675,"(122, 202)"
483,IL421,11.3603389376172,"(707, 205)"
484,IL421,10.866806599308742,"(512, 315)"
485,IL421,6.687503116721675,"(898, 317)"
486,IL421,10.067403614234113,"(310, 319)"
487,IL421,11.07078669881123,"(121, 320)"
488,IL421,11.602129982393318,"(708, 320)"
489,IL421,8.003125007268942,"(893, 417)"
490,IL421,11.415264310751528,"(307, 419)"
491,IL421,11.190189683885855,"(119, 420)"
492,IL421,10.278945902791328,"(511, 421)"
493,IL421,11.856856350552523,"(706, 422)"
494,IL421,12.148398639109736,"(309, 511)"
495,IL421,11.167304111746553,"(118, 512)"
496,IL421,11.277950877915707,"(505, 512)"
497,IL421,11.595164808263966,"(702, 512)"
498,IL421,10.623821524681876,"(887, 512)"
499,IL421,12.307204609258989,"(506, 610)"
500,IL421,12.423821524681877,"(702, 611)"
501,IL421,8.748000629159488,"(894, 611)"
502,IL421,11.436159833139588,"(118, 612)"
503,IL421,12.43635883811471,"(308, 612)"
504,IL422,7.402578978835738,"(312, 70)"
505,IL422,13.10155170844148,"(512, 71)"
506,IL422,13.070094854155045,"(708, 71)"
507,IL422,9.809597341717236,"(897, 74)"
508,IL422,12.423901564589826,"(120, 75)"
509,IL422,9.303129680025691,"(897, 180)"
510,IL422,0.20442321236400218,"(511, 181)"
511,IL422,12.079448087985892,"(308, 183)"
512,IL422,12.509497839229674,"(711, 183)"
513,IL422,16.123229182513253,"(129, 185)"
514,IL422,12.300940625299322,"(309, 293)"
515,IL422,13.111089879030668,"(510, 294)"
516,IL422,9.478453063110269,"(122, 296)"
517,IL422,0.8625326651003178,"(700, 297)"
518,IL422,9.47447296360778,"(901, 297)"
519,IL422,14.2370600282844,"(512, 406)"
520,IL422,15.202831172563005,"(314, 407)"
521,IL422,13.694373461120218,"(124, 410)"
522,IL422,11.219547590473454,"(708, 412)"
523,IL422,8.685816247189873,"(897, 416)"
524,IL422,16.429099829279426,"(309, 512)"
525,IL422,14.076264008383902,"(506, 513)"
526,IL422,11.73158739146848,"(707, 513)"
527,IL422,15.659746595448578,"(119, 514)"
528,IL422,10.225318734752062,"(897, 514)"
529,IL422,13.713875948682407,"(309, 609)"
530,IL422,12.25576649594609,"(119, 610)"
531,IL422,8.869298834254547,"(896, 611)"
532,IL422,10.45397545116997,"(706, 612)"
533,IL422,11.156065003408777,"(509, 613)"
534,IL423,11.310146207333535,"(896, 50)"
535,IL423,13.369999936798152,"(512, 54)"
536,IL423,11.634753210577319,"(708, 54)"
537,IL423,14.564083483237859,"(308, 55)"
538,IL423,14.956235529482704,"(118, 58)"
539,IL423,10.880440191955877,"(892, 155)"
540,IL423,12.741493920130292,"(311, 160)"
541,IL423,12.165415316333988,"(508, 160)"
542,IL423,13.936559594940952,"(701, 160)"
543,IL423,12.981335714343938,"(118, 162)"
544,IL423,13.953276012851397,"(708, 266)"
545,IL423,14.215962580015578,"(507, 269)"
546,IL423,8.609196410861351,"(895, 270)"
547,IL423,13.299942679518068,"(312, 271)"
548,IL423,11.584413390927143,"(117, 274)"
549,IL423,8.547902878523043,"(897, 383)"
550,IL423,12.173176510363838,"(507, 384)"
551,IL423,12.471683973050407,"(311, 385)"
552,IL423,11.289076603362378,"(117, 386)"
553,IL423,14.16422128648324,"(707, 387)"
554,IL423,6.66193272926931,"(897, 485)"
555,IL423,13.15287800290115,"(310, 496)"
556,IL423,7.2939725302643375,"(512, 498)"
557,IL423,11.6969576048912,"(709, 499)"
558,IL423,12.988715696773024,"(121, 502)"
559,IL423,8.301534719319061,"(894, 600)"
560,IL423,12.257554619816574,"(514, 602)"
561,IL423,12.992280987975779,"(710, 605)"
562,IL423,12.132022922167998,"(116, 610)"
563,IL423,15.331584470562845,"(308, 610)"
564,IL424,9.09542796604726,"(516, 53)"
565,IL424,11.812910301567282,"(316, 58)"
566,IL424,11.761297202433006,"(128, 59)"
567,IL424,9.669544808304277,"(709, 61)"
568,IL424,8.42066185028197,"(903, 63)"
569,IL424,13.670971456254545,"(312, 158)"
570,IL424,1.169080908990864,"(900, 158)"
571,IL424,11.022812252274445,"(127, 162)"
572,IL424,11.735648073169969,"(515, 162)"
573,IL424,13.015648073169967,"(709, 162)"
574,IL424,8.65584707814509,"(518, 266)"
575,IL424,11.8934590184436,"(127, 269)"
576,IL424,9.244702799538125,"(904, 272)"
577,IL424,10.250075933866484,"(707, 273)"
578,IL424,12.415648073169969,"(309, 274)"
579,IL424,6.7971406104834,"(905, 369)"
580,IL424,10.600921705010762,"(120, 375)"
581,IL424,10.332065983617728,"(313, 376)"
582,IL424,9.382016232373946,"(512, 378)"
583,IL424,12.285498819438622,"(708, 378)"
584,IL424,7.42301125724957,"(510, 466)"
585,IL424,6.602911754762008,"(725, 470)"
586,IL424,7.2520659836177295,"(339, 471)"
587,IL424,3.485100809488376,"(904, 471)"
588,IL424,7.812369601962601,"(109, 473)"
589,IL424,10.39296150600579,"(114, 620)"
590,IL424,9.174396762595094,"(712, 627)"
591,IL424,7.938115067139602,"(512, 628)"
592,IL424,7.7135279869060085,"(908, 629)"
593,IL424,8.686858428113904,"(325, 632)"
594,IL425,7.8740874944223265,"(719, 46)"
595,IL425,9.593922001697795,"(513, 52)"
596,IL425,6.280308629135586,"(900, 56)"
597,IL425,12.280318525853996,"(129, 57)"
598,IL425,14.805573148682214,"(309, 58)"
599,IL425,9.072312834007725,"(123, 164)"
600,IL425,8.242860097689316,"(304, 164)"
601,IL425,11.07171581908235,"(710, 165)"
602,IL425,5.7258451723161805,"(896, 166)"
603,IL425,8.060571540475387,"(515, 168)"
604,IL425,3.254004376296283,"(902, 274)"
605,IL425,7.688631241967922,"(310, 277)"
