,acc,height,coordinates
125,IL408,3.2885594671898177,"(314, 515)"
126,IL408,26.254141057405295,"(122, 516)"
127,IL408,25.502253954180667,"(903, 611)"
128,IL408,30.756939547104054,"(123, 613)"
129,IL408,0.9000939038114906,"(515, 614)"
130,IL408,1.6582374143767007,"(318, 616)"
131,IL408,0.24916134659407874,"(706, 618)"
132,IL409,54.71402570421451,"(321, 54)"
133,IL409,55.34330567533666,"(125, 56)"
134,IL409,61.82198188812837,"(126, 156)"
135,IL409,37.77696549295942,"(707, 158)"
136,IL409,47.54801839218506,"(904, 158)"
137,IL409,57.32741325415345,"(321, 159)"
138,IL409,46.3278112641037,"(515, 159)"
139,IL409,55.64582121435246,"(523, 270)"
140,IL409,12.516590445121684,"(905, 272)"
141,IL409,14.16562220937733,"(318, 273)"
142,IL409,60.776931861332834,"(127, 274)"
143,IL409,37.243234149675835,"(319, 384)"
144,IL409,55.01015070950867,"(129, 388)"
145,IL409,36.98910479644201,"(709, 388)"
146,IL409,50.61467266101866,"(907, 389)"
147,IL409,0.30471420459835663,"(319, 493)"
148,IL409,38.88967806851516,"(125, 496)"
149,IL409,43.590498003715865,"(909, 497)"
150,IL409,0.20448534403516572,"(125, 605)"
151,IL410,31.983428227387776,"(705, 545)"
152,IL410,68.82618418745058,"(124, 89)"
153,IL410,37.25153114396754,"(712, 89)"
154,IL410,67.72013971257611,"(897, 92)"
155,IL410,58.25150848006428,"(512, 198)"
156,IL410,41.65718775753783,"(708, 199)"
157,IL410,47.930911465138905,"(317, 200)"
158,IL410,69.63286268992823,"(126, 201)"
159,IL410,45.47441256847498,"(903, 202)"
160,IL410,64.386657228556,"(511, 311)"
161,IL410,59.303153911443964,"(120, 313)"
162,IL410,59.06980971422059,"(314, 314)"
163,IL410,6.604020576393617,"(904, 315)"
164,IL410,61.86485695378807,"(710, 318)"
165,IL410,4.4088505369033735,"(902, 413)"
166,IL410,67.41241048786463,"(711, 416)"
167,IL410,53.169719999785265,"(119, 418)"
168,IL410,50.81002703143817,"(899, 505)"
169,IL410,67.9171015357209,"(120, 506)"
170,IL410,66.52670884952501,"(116, 607)"
171,IL410,53.39349911698408,"(896, 610)"
172,IL411,9.72737669826596,"(713, 478)"
173,IL411,23.186606674496016,"(878, 302)"
174,IL411,26.323365635751944,"(900, 103)"
175,IL411,38.465522627749415,"(118, 105)"
176,IL411,23.183891033043714,"(708, 107)"
177,IL411,30.711256872636824,"(515, 206)"
178,IL411,3.6824011512437904,"(315, 207)"
179,IL411,34.0816632783386,"(119, 209)"
180,IL411,22.721172274986365,"(900, 210)"
181,IL411,32.01414244477613,"(519, 321)"
182,IL411,33.12795252675219,"(123, 322)"
183,IL411,27.865399408163505,"(712, 327)"
184,IL411,26.232286938740643,"(902, 412)"
185,IL411,29.80936632537314,"(516, 422)"
186,IL411,27.472450902487573,"(317, 423)"
187,IL411,29.433248242049707,"(122, 428)"
188,IL411,24.982429741608513,"(906, 511)"
189,IL411,34.426189494296736,"(124, 519)"
190,IL411,30.348563739318642,"(128, 613)"
191,IL411,3.0705403831847438,"(715, 620)"
192,IL412,21.62363025238693,"(898, 52)"
193,IL412,26.67763676395157,"(709, 57)"
194,IL412,31.635846238285552,"(121, 62)"
195,IL412,28.80881935367674,"(314, 167)"
196,IL412,21.166219983506316,"(895, 168)"
197,IL412,33.384540746711565,"(513, 172)"
198,IL412,31.042347595421404,"(122, 173)"
199,IL412,1.628105788912702,"(709, 173)"
200,IL412,31.95389398054241,"(514, 276)"
201,IL412,22.268001785466833,"(895, 276)"
202,IL412,18.039400663664036,"(126, 278)"
203,IL412,30.35110791089067,"(308, 280)"
204,IL412,31.19429199049266,"(705, 281)"
205,IL412,29.38115766213445,"(709, 368)"
206,IL412,27.79493005889192,"(123, 381)"
207,IL412,19.674640840470275,"(902, 382)"
208,IL412,28.617973582532464,"(311, 386)"
209,IL412,3.408460685144031,"(311, 493)"
210,IL412,30.009696051269856,"(123, 501)"
211,IL412,20.653739487918795,"(907, 603)"
212,IL412,2.8849250020231034,"(313, 607)"
213,IL412,29.684814101717144,"(122, 612)"
214,IL413,23.174494552896107,"(900, 41)"
215,IL413,25.749816758896337,"(314, 46)"
216,IL413,27.92040137126974,"(124, 52)"
217,IL413,23.205357423601605,"(903, 146)"
218,IL413,32.12170608960856,"(125, 148)"
219,IL413,1.4342032582720483,"(314, 148)"
220,IL413,31.751416989734665,"(514, 148)"
221,IL413,25.53648484314278,"(714, 150)"
222,IL413,28.719237374175194,"(709, 252)"
223,IL413,31.690322462371476,"(509, 257)"
224,IL413,32.39599410416252,"(317, 261)"
225,IL413,22.99132111777265,"(903, 261)"
226,IL413,31.952014004660036,"(314, 366)"
227,IL413,32.254700571824216,"(511, 366)"
228,IL413,28.187834900182423,"(711, 368)"
229,IL413,25.34451527539614,"(908, 369)"
230,IL413,14.233662556949477,"(712, 482)"
231,IL413,24.960771405480727,"(898, 482)"
232,IL413,1.3123157780687045,"(124, 486)"
233,IL413,23.025743612031413,"(900, 597)"
234,IL413,0.0726303245468447,"(316, 599)"
235,IL413,31.48369641335092,"(125, 602)"
236,IL416,23.042334564525117,"(897, 108)"
237,IL416,26.28715258257251,"(320, 109)"
238,IL416,25.222343670447636,"(127, 110)"
239,IL416,19.977614309375483,"(316, 208)"
240,IL416,19.307880354469066,"(901, 209)"
241,IL416,20.01603756241152,"(708, 210)"
242,IL416,25.204153623877612,"(125, 211)"
243,IL416,28.569068926777412,"(515, 213)"
244,IL416,23.373664932196625,"(313, 309)"
245,IL416,28.735908801477983,"(511, 310)"
246,IL416,24.265176990786216,"(714, 311)"
247,IL416,35.01961723003889,"(897, 311)"
248,IL416,28.042062753937905,"(124, 316)"
249,IL416,18.05113806058784,"(713, 419)"
250,IL416,20.179082179756872,"(316, 421)"
251,IL416,27.91521228406505,"(514, 421)"
252,IL416,21.943888857576987,"(121, 424)"
253,IL416,35.818373174527984,"(897, 424)"
254,IL416,24.881118173202616,"(904, 511)"
255,IL416,30.087828264671565,"(315, 515)"
256,IL416,0.0006176249927749566,"(718, 517)"
257,IL416,27.855306183244906,"(124, 519)"
258,IL416,25.152947262568315,"(903, 614)"
259,IL416,37.24138416438945,"(126, 615)"
260,IL418,19.969061951612957,"(710, 51)"
261,IL418,37.635736293465754,"(896, 52)"
262,IL418,48.59855974732568,"(123, 57)"
263,IL418,27.096004118809432,"(706, 153)"
264,IL418,29.16775837459763,"(124, 156)"
265,IL418,28.785992936380712,"(896, 156)"
266,IL418,33.25155436014502,"(313, 158)"
267,IL418,36.03431093544711,"(507, 158)"
268,IL418,21.17543286818197,"(313, 270)"
269,IL418,38.74193788972099,"(509, 270)"
270,IL418,8.00416256614483,"(897, 271)"
271,IL418,26.98322913703696,"(709, 272)"
272,IL418,33.613819048360455,"(127, 275)"
273,IL418,30.0352982717224,"(125, 380)"
274,IL418,35.67226454330566,"(311, 382)"
275,IL418,46.94373071840624,"(512, 382)"
276,IL418,30.15206196553026,"(897, 384)"
277,IL418,14.301453063061498,"(710, 386)"
278,IL418,29.253183017041057,"(895, 494)"
279,IL418,45.389217294251054,"(125, 495)"
280,IL418,57.37047599859204,"(123, 602)"
281,IL418,20.69350764097677,"(513, 602)"
282,IL418,43.0021602261816,"(894, 603)"
283,IL419,5.504020224357996,"(899, 53)"
284,IL419,3.564987172459311,"(122, 56)"
285,IL419,33.30262235866927,"(129, 165)"
286,IL419,4.122791525333433,"(900, 165)"
287,IL419,21.783995348736106,"(309, 169)"
288,IL419,25.849569158345133,"(510, 170)"
289,IL419,9.680614237296137,"(703, 170)"
290,IL419,9.245446603313308,"(307, 271)"
291,IL419,22.12109930265074,"(506, 271)"
292,IL419,26.775449871260577,"(123, 274)"
293,IL419,21.272338506227435,"(708, 274)"
294,IL419,28.00301563193549,"(894, 276)"
295,IL419,30.91386448733148,"(120, 382)"
296,IL419,21.044067437273014,"(894, 383)"
297,IL419,19.955899864389615,"(309, 384)"
298,IL419,25.311592360871167,"(897, 485)"
299,IL419,32.26635009482943,"(126, 493)"
300,IL419,6.916229242230854,"(711, 496)"
301,IL419,16.59070671425023,"(509, 601)"
302,IL419,5.5113585328157075,"(305, 607)"
303,IL419,22.449488966907232,"(124, 608)"
304,IL419,35.00321104852814,"(899, 609)"
305,IL420,9.727401108352815,"(311, 85)"
306,IL420,20.133025690335632,"(899, 88)"
307,IL420,32.58318811489688,"(122, 91)"
308,IL420,33.56323069248955,"(315, 181)"
309,IL420,34.99666352831044,"(713, 182)"
310,IL420,23.786306949284477,"(902, 182)"
311,IL420,37.26054412532537,"(517, 183)"
312,IL420,31.303708866988078,"(123, 185)"
313,IL420,32.539508487189515,"(120, 272)"
314,IL420,1.50390579466894,"(899, 273)"
315,IL420,31.622733180051736,"(312, 276)"
316,IL420,36.22253417507661,"(509, 276)"
317,IL420,34.61417596612139,"(705, 277)"
318,IL420,30.94591725965373,"(712, 377)"
319,IL420,24.87733050773231,"(900, 378)"
320,IL420,33.461738155176114,"(313, 379)"
321,IL420,34.04760880194228,"(513, 382)"
322,IL420,32.58840304501265,"(119, 385)"
323,IL420,25.168178679825598,"(898, 495)"
324,IL420,30.889630130379825,"(120, 496)"
325,IL420,32.778355070599,"(704, 498)"
326,IL420,1.2718715519373296,"(310, 500)"
327,IL420,31.181647911766692,"(120, 609)"
328,IL420,3.151680062406431,"(313, 611)"
329,IL420,0.1379988384878903,"(709, 611)"
330,IL420,24.462151328226064,"(898, 612)"
331,IL421,24.32961331686615,"(707, 102)"
332,IL421,19.616568563833173,"(896, 104)"
333,IL421,27.38374267009998,"(510, 198)"
334,IL421,28.141553615373613,"(315, 200)"
335,IL421,18.726823972388917,"(896, 201)"
336,IL421,25.958720804339816,"(122, 202)"
337,IL421,0.796417143149232,"(707, 205)"
338,IL421,25.475085953682072,"(512, 315)"
339,IL421,20.672287998809676,"(898, 317)"
340,IL421,25.47449349400593,"(310, 319)"
341,IL421,24.414800392639698,"(121, 320)"
342,IL421,26.82135461039849,"(708, 320)"
343,IL421,20.659174344535376,"(893, 417)"
344,IL421,22.437474013383564,"(307, 419)"
345,IL421,26.3833398935635,"(119, 420)"
346,IL421,27.16045908801043,"(511, 421)"
347,IL421,25.57956356562237,"(706, 422)"
348,IL421,22.68782227209003,"(309, 511)"
349,IL421,27.63725359083264,"(118, 512)"
350,IL421,1.5440285223336891,"(505, 512)"
351,IL421,1.0263828373471453,"(702, 512)"
352,IL421,21.801898974725503,"(887, 512)"
353,IL421,20.783615259580724,"(894, 611)"
354,IL421,24.826356818293924,"(118, 612)"
355,IL421,0.29003568015468595,"(308, 612)"
356,IL422,19.043168712215206,"(312, 70)"
357,IL422,44.10458813118578,"(120, 75)"
358,IL422,35.14490334406718,"(897, 180)"
359,IL422,10.559469939273672,"(511, 181)"
360,IL422,21.290414956526902,"(308, 183)"
361,IL422,17.387019428052568,"(711, 183)"
362,IL422,40.32099022261148,"(129, 185)"
363,IL422,20.83604122967084,"(309, 293)"
364,IL422,25.820585599202836,"(510, 294)"
365,IL422,34.005931062090134,"(122, 296)"
366,IL422,4.815517874474433,"(700, 297)"
367,IL422,27.87716574381766,"(901, 297)"
368,IL422,31.108147788257565,"(512, 406)"
369,IL422,34.42078460417796,"(314, 407)"
370,IL422,29.465670171857266,"(124, 410)"
371,IL422,16.622988179602274,"(708, 412)"
372,IL422,45.13904240607756,"(897, 416)"
373,IL422,29.374280452946888,"(707, 513)"
374,IL422,53.02525405380483,"(119, 514)"
375,IL422,46.64866573837666,"(897, 514)"
376,IL422,51.45138711712859,"(119, 610)"
377,IL422,22.82860802037957,"(896, 611)"
378,IL423,24.40857785748766,"(896, 50)"
379,IL423,19.137673846487914,"(708, 54)"
380,IL423,30.27450376425022,"(118, 58)"
381,IL423,17.800447256494653,"(892, 155)"
382,IL423,28.40458388313631,"(311, 160)"
383,IL423,28.520603783633824,"(508, 160)"
384,IL423,2.0198581404667015,"(701, 160)"
385,IL423,30.931412032890336,"(118, 162)"
386,IL423,17.855083923282265,"(708, 266)"
387,IL423,27.07757504530078,"(507, 269)"
388,IL423,23.565311971360398,"(895, 270)"
389,IL423,21.221430369399005,"(312, 271)"
390,IL423,24.695337034145627,"(117, 274)"
391,IL423,15.035382374480886,"(897, 383)"
392,IL423,28.912842589603976,"(507, 384)"
393,IL423,24.752515799985186,"(311, 385)"
394,IL423,26.171590156119223,"(117, 386)"
395,IL423,20.0115193372873,"(707, 387)"
396,IL423,21.88329209193032,"(897, 485)"
397,IL423,0.17143714175354763,"(310, 496)"
398,IL423,21.352784292012615,"(512, 498)"
399,IL423,31.274725167560874,"(121, 502)"
400,IL423,19.88805468701167,"(894, 600)"
401,IL423,30.998269998016454,"(116, 610)"
402,IL424,30.46107688817571,"(316, 58)"
403,IL424,30.73784436312723,"(128, 59)"
404,IL424,1.2484774886141716,"(709, 61)"
405,IL424,24.482580066016098,"(903, 63)"
406,IL424,32.254197741991185,"(312, 158)"
407,IL424,16.26945076001165,"(900, 158)"
408,IL424,29.127480030440594,"(127, 162)"
409,IL424,31.827531075324515,"(515, 162)"
410,IL424,29.856585801692674,"(709, 162)"
411,IL424,26.47429724447875,"(518, 266)"
412,IL424,28.8027036863285,"(127, 269)"
413,IL424,23.021582327889938,"(904, 272)"
414,IL424,29.388128090249893,"(707, 273)"
415,IL424,29.547929085274767,"(309, 274)"
416,IL424,20.80612793912701,"(905, 369)"
417,IL424,24.386947002727396,"(120, 375)"
418,IL424,25.417381821593175,"(313, 376)"
419,IL424,27.359670378807103,"(512, 378)"
420,IL424,28.277680329055862,"(708, 378)"
421,IL424,2.424214502125876,"(510, 466)"
422,IL424,3.2614024517221436,"(725, 470)"
423,IL424,24.812406697215067,"(339, 471)"
424,IL424,18.89964991221229,"(904, 471)"
425,IL424,21.945499852130148,"(109, 473)"
426,IL424,26.76009462018237,"(114, 620)"
427,IL424,0.32657073823787375,"(712, 627)"
428,IL424,23.378007223470036,"(908, 629)"
429,IL424,1.594010725267574,"(325, 632)"
430,IL425,27.212215114174448,"(900, 56)"
431,IL425,33.81117567534518,"(129, 57)"
432,IL425,37.307024118789194,"(309, 58)"
433,IL425,32.06472521122042,"(123, 164)"
434,IL425,29.93858400975207,"(304, 164)"
435,IL425,26.608235751045598,"(710, 165)"
436,IL425,20.010355100411164,"(896, 166)"
437,IL425,30.88923077592122,"(515, 168)"
438,IL425,21.883946482354457,"(902, 274)"
439,IL425,30.07251435801077,"(310, 277)"
440,IL425,22.935386313608326,"(117, 281)"
441,IL425,24.88704172119485,"(512, 281)"
442,IL425,27.05699196995107,"(706, 281)"
443,IL425,23.17107168117781,"(899, 384)"
444,IL425,31.108620459448034,"(124, 388)"
445,IL425,26.41102182069734,"(312, 388)"
446,IL425,24.322812707030007,"(511, 388)"
447,IL425,24.1682357510456,"(709, 390)"
448,IL425,18.17921685183098,"(898, 498)"
449,IL425,29.987961571994944,"(118, 500)"
450,IL425,19.528036746070473,"(316, 607)"
451,IL425,22.076566007108802,"(901, 609)"
452,IL425,33.02788124852483,"(118, 610)"
453,IL426,27.200753658938837,"(901, 88)"
454,IL426,35.22281931972088,"(321, 92)"
455,IL426,37.981180828284856,"(123, 93)"
456,IL426,7.895029610467866,"(717, 93)"
457,IL426,18.770556550995693,"(904, 190)"
458,IL426,35.52650091176068,"(318, 196)"
459,IL426,30.348422365100042,"(124, 197)"
460,IL426,30.300829269969633,"(522, 199)"
461,IL426,35.70421235454675,"(713, 206)"
462,IL426,26.687930857645917,"(903, 304)"
463,IL426,38.923515837133806,"(514, 305)"
464,IL426,38.38467269536445,"(130, 306)"
465,IL426,38.32630190678555,"(312, 307)"
466,IL426,37.754759618228334,"(710, 309)"
467,IL426,37.74875475880452,"(132, 406)"
468,IL426,43.25306807593978,"(322, 407)"
469,IL426,35.65386409584028,"(515, 408)"
470,IL426,23.85721025474688,"(900, 412)"
471,IL426,33.00570489186018,"(710, 414)"
472,IL426,41.48636697866842,"(129, 505)"
473,IL426,6.007845168889396,"(521, 507)"
474,IL426,32.762918822208434,"(324, 508)"
475,IL426,29.67272943133853,"(901, 508)"
476,IL426,11.777189472541714,"(719, 511)"
477,IL426,36.45961229143787,"(125, 604)"
478,IL426,10.15454361342559,"(324, 604)"
479,IL426,5.012400290248179,"(709, 607)"
480,IL426,30.405779594152236,"(898, 608)"
481,IL427,14.374713080176868,"(898, 61)"
482,IL427,24.645930206213478,"(120, 62)"
483,IL427,18.296884999445496,"(313, 170)"
484,IL427,20.03634058474663,"(117, 171)"
485,IL427,13.727212731267034,"(894, 171)"
486,IL427,20.646386149874914,"(511, 172)"
487,IL427,19.755057731624127,"(124, 280)"
488,IL427,19.129540900758116,"(508, 282)"
489,IL427,14.898448808492837,"(704, 283)"
490,IL427,13.798292790151287,"(898, 285)"
491,IL427,20.093443425950962,"(313, 286)"
492,IL427,22.89210888004251,"(509, 386)"
493,IL427,21.919173556659427,"(310, 390)"
494,IL427,12.310668026059997,"(901, 391)"
495,IL427,20.530667527782885,"(121, 393)"
496,IL427,16.364155937046792,"(708, 393)"
497,IL427,20.24758878939161,"(118, 490)"
498,IL427,17.8324073875052,"(309, 490)"
499,IL427,14.53972322966236,"(895, 497)"
500,IL427,0.4017916041465428,"(314, 600)"
501,IL427,12.818526968300294,"(897, 602)"
502,IL427,17.55806745923955,"(124, 605)"
503,IL428,20.1043275889998,"(710, 81)"
504,IL428,20.153109918494557,"(899, 82)"
505,IL428,31.536006224723444,"(127, 83)"
506,IL428,28.979848648244136,"(312, 171)"
507,IL428,29.007112329836175,"(513, 172)"
508,IL428,21.850670346205945,"(900, 174)"
509,IL428,26.002336210433192,"(712, 177)"
510,IL428,31.479373208541247,"(126, 178)"
511,IL428,24.68313223033369,"(511, 287)"
512,IL428,19.479161484387575,"(899, 288)"
513,IL428,27.814873523866027,"(709, 289)"
514,IL428,25.1281073547118,"(309, 290)"
515,IL428,29.6789929268511,"(125, 292)"
516,IL428,24.73574430806657,"(899, 392)"
517,IL428,32.65174660332169,"(121, 396)"
518,IL428,30.67139093680135,"(316, 397)"
519,IL428,26.67974914575658,"(710, 397)"
520,IL428,29.606478595640915,"(711, 488)"
521,IL428,22.262761634334097,"(903, 490)"
522,IL428,28.318272739789528,"(126, 491)"
523,IL428,0.6271792325835897,"(314, 492)"
524,IL428,18.456816626273074,"(900, 599)"
525,IL428,24.94528319163311,"(704, 605)"
526,IL428,26.17941163509164,"(122, 606)"
527,IL430,11.836785534449247,"(723, 547)"
528,IL430,45.20886681531864,"(159, 274)"
529,IL430,34.767999949784524,"(884, 633)"
530,IL430,2.7069419590296855,"(543, 62)"
531,IL430,34.98605343032348,"(911, 63)"
532,IL430,10.890144769927959,"(310, 54)"
533,IL430,16.51814367739606,"(709, 55)"
534,IL430,40.88830549153299,"(128, 63)"
535,IL430,48.01177227072186,"(313, 157)"
536,IL430,40.916050877687034,"(620, 158)"
537,IL430,38.24397182287145,"(887, 158)"
538,IL430,40.48359046457955,"(111, 163)"
539,IL430,51.565205106542756,"(506, 268)"
540,IL430,51.582518539378576,"(313, 274)"
541,IL430,43.37336431052285,"(750, 339)"
542,IL430,50.52819018116962,"(308, 382)"
543,IL430,47.320259749511024,"(124, 385)"
544,IL430,37.660876381617015,"(124, 491)"
545,IL430,7.499536815406737,"(504, 492)"
546,IL430,35.45561223038464,"(897, 492)"
547,IL430,14.997382255158447,"(311, 494)"
548,IL430,8.502679390019422,"(519, 603)"
549,IL430,32.68042898713977,"(229, 605)"
550,IL430,1.5625611833018196,"(714, 565)"
551,IL430,6.9911326118732475,"(743, 578)"
552,IL431,0.014845970189936164,"(315, 81)"
553,IL431,8.557393322948165,"(713, 81)"
554,IL431,15.842638056679808,"(124, 82)"
555,IL431,11.727054510640238,"(902, 85)"
556,IL431,18.218020056067605,"(511, 173)"
557,IL431,8.850010430116791,"(705, 174)"
558,IL431,5.958113037471442,"(309, 175)"
559,IL431,20.866580274093778,"(896, 175)"
560,IL431,16.296004556915438,"(118, 178)"
561,IL431,11.119106402647875,"(706, 265)"
562,IL431,17.579519311046354,"(510, 268)"
563,IL431,12.458990902278403,"(898, 268)"
564,IL431,24.28895697644695,"(123, 272)"
565,IL431,7.2562025116954345,"(316, 272)"
566,IL431,9.91071858657162,"(898, 377)"
567,IL431,15.166391150536116,"(509, 378)"
568,IL431,9.376478923289996,"(311, 381)"
569,IL431,18.817180329538242,"(122, 382)"
570,IL431,11.036812524257007,"(705, 382)"
571,IL431,15.924040281132635,"(893, 484)"
572,IL431,3.3978868111801117,"(313, 492)"
573,IL431,18.14306426754377,"(123, 496)"
574,IL431,11.601145905948579,"(121, 604)"
575,IL431,1.0492398819310407,"(311, 604)"
576,IL431,11.40898141581243,"(898, 604)"
577,IL432,13.729442533320064,"(529, 82)"
578,IL432,34.20860423981764,"(317, 86)"
579,IL432,1.460059680152776,"(718, 87)"
580,IL432,27.457076016372078,"(909, 90)"
581,IL432,35.11662421311551,"(127, 92)"
582,IL432,24.973902530098936,"(904, 188)"
583,IL432,39.504524637827586,"(322, 189)"
584,IL432,2.293068875094929,"(713, 189)"
585,IL432,35.947078195077935,"(126, 192)"
586,IL432,34.860441224250316,"(133, 279)"
587,IL432,24.511080683357513,"(910, 283)"
588,IL432,39.71845498608629,"(321, 286)"
589,IL432,36.6050221502654,"(517, 286)"
590,IL432,31.257559463698236,"(715, 288)"
591,IL432,26.611053021794618,"(910, 379)"
592,IL432,35.00263409056391,"(712, 380)"
593,IL432,35.06802832323094,"(128, 381)"
594,IL432,38.575370408971864,"(322, 384)"
595,IL432,39.568405234842515,"(511, 386)"
596,IL432,35.67761161489843,"(121, 493)"
597,IL432,0.5873369049941708,"(709, 493)"
598,IL432,35.4997485184246,"(322, 494)"
599,IL432,22.193293943550582,"(904, 497)"
600,IL432,0.6993973902312884,"(119, 601)"
601,IL432,28.26394276413172,"(901, 601)"
602,IL432,0.4374162477391952,"(317, 603)"
603,IL433,93.72452339702161,"(925, 106)"
604,IL433,99.50684358718972,"(920, 571)"
