,acc,height,coordinates
120,IL408,25.64309365898387,"(510, 401)"
121,IL408,24.32678822079802,"(903, 404)"
122,IL408,21.230139165946348,"(902, 512)"
123,IL408,21.907481498963783,"(122, 516)"
124,IL408,25.285555720933985,"(903, 611)"
125,IL408,29.954711792925867,"(123, 613)"
126,IL408,0.4437599808987871,"(515, 614)"
127,IL408,0.1430686743018592,"(318, 616)"
128,IL409,36.440710070212006,"(321, 54)"
129,IL409,32.894448009238275,"(125, 56)"
130,IL409,34.43031980056893,"(126, 156)"
131,IL409,25.77777121314324,"(707, 158)"
132,IL409,28.6890904788835,"(904, 158)"
133,IL409,33.244039869859655,"(321, 159)"
134,IL409,29.580358277819855,"(515, 159)"
135,IL409,31.92981101413826,"(523, 270)"
136,IL409,19.874526892490948,"(905, 272)"
137,IL409,22.23993836306243,"(318, 273)"
138,IL409,33.27202077625033,"(127, 274)"
139,IL409,27.031303551451693,"(319, 384)"
140,IL409,32.14837137259285,"(129, 388)"
141,IL409,27.610209024088512,"(709, 388)"
142,IL409,27.823324948950052,"(907, 389)"
143,IL409,0.6179240318522394,"(319, 493)"
144,IL409,29.36431978342315,"(125, 496)"
145,IL409,24.834742843540866,"(909, 497)"
146,IL409,1.5609264611619036,"(125, 605)"
147,IL409,0.38614380370426726,"(318, 608)"
148,IL410,19.922193704545382,"(705, 545)"
149,IL410,39.30368578270465,"(124, 89)"
150,IL410,23.187846211461178,"(712, 89)"
151,IL410,38.94470856517162,"(897, 92)"
152,IL410,29.907829034444937,"(512, 198)"
153,IL410,20.81711059373817,"(708, 199)"
154,IL410,23.124986677757036,"(317, 200)"
155,IL410,38.312990966777896,"(126, 201)"
156,IL410,25.91606708029145,"(903, 202)"
157,IL410,31.435753744342804,"(511, 311)"
158,IL410,27.655821308186923,"(120, 313)"
159,IL410,30.175127998620397,"(314, 314)"
160,IL410,34.93685319879928,"(710, 318)"
161,IL410,36.0187950625826,"(711, 416)"
162,IL410,26.224437240397354,"(119, 418)"
163,IL410,24.51387109938953,"(899, 505)"
164,IL410,28.35624110097006,"(120, 506)"
165,IL410,1.828496523723489,"(504, 506)"
166,IL410,37.4951894529918,"(116, 607)"
167,IL410,27.01758398532151,"(896, 610)"
168,IL411,5.114128380895906,"(713, 478)"
169,IL411,20.98149368261783,"(878, 302)"
170,IL411,23.544791921086336,"(900, 103)"
171,IL411,36.160424400234504,"(118, 105)"
172,IL411,21.82103674536704,"(708, 107)"
173,IL411,27.988956525201438,"(515, 206)"
174,IL411,5.755060718435626,"(315, 207)"
175,IL411,32.34099951878965,"(119, 209)"
176,IL411,24.484452248923965,"(900, 210)"
177,IL411,28.285075928186515,"(519, 321)"
178,IL411,32.99020887152841,"(123, 322)"
179,IL411,24.057185896274362,"(712, 327)"
180,IL411,25.38533258021144,"(902, 412)"
181,IL411,27.25263811724124,"(516, 422)"
182,IL411,29.334429162017358,"(317, 423)"
183,IL411,30.382108052823142,"(122, 428)"
184,IL411,22.426812820548292,"(906, 511)"
185,IL411,33.77442916201736,"(124, 519)"
186,IL411,29.414382196363988,"(128, 613)"
187,IL411,7.316970998290538,"(907, 614)"
188,IL411,3.868067967987507,"(715, 620)"
189,IL412,21.79299451975179,"(898, 52)"
190,IL412,25.78933383877979,"(709, 57)"
191,IL412,31.69411213732379,"(121, 62)"
192,IL412,27.442919303416407,"(314, 167)"
193,IL412,20.939840198832737,"(895, 168)"
194,IL412,28.594163084510935,"(513, 172)"
195,IL412,29.648280417310023,"(122, 173)"
196,IL412,1.428708279682029,"(709, 173)"
197,IL412,29.5171481591378,"(514, 276)"
198,IL412,24.22222897012327,"(895, 276)"
199,IL412,12.808326880913533,"(126, 278)"
200,IL412,24.692272537247252,"(308, 280)"
201,IL412,27.487894427794515,"(705, 281)"
202,IL412,27.186600895456206,"(709, 368)"
203,IL412,27.156332056166416,"(123, 381)"
204,IL412,20.336399055652375,"(902, 382)"
205,IL412,29.048690447695012,"(311, 386)"
206,IL412,1.860431741227349,"(311, 493)"
207,IL412,27.568216395193293,"(123, 501)"
208,IL412,20.27543730403015,"(907, 603)"
209,IL412,30.047801589936025,"(122, 612)"
210,IL413,20.919773047934058,"(900, 41)"
211,IL413,25.874728686373498,"(314, 46)"
212,IL413,25.29673617951318,"(124, 52)"
213,IL413,22.53917314814254,"(903, 146)"
214,IL413,28.056870221659853,"(125, 148)"
215,IL413,0.7606541623325933,"(314, 148)"
216,IL413,25.731791460669605,"(514, 148)"
217,IL413,21.415135672248994,"(714, 150)"
218,IL413,21.975974251158508,"(709, 252)"
219,IL413,26.365227982501793,"(509, 257)"
220,IL413,2.5327183086488345,"(124, 259)"
221,IL413,27.814382211357515,"(317, 261)"
222,IL413,23.341779155209682,"(903, 261)"
223,IL413,27.79826280837244,"(314, 366)"
224,IL413,25.56562599245204,"(511, 366)"
225,IL413,23.25597425115851,"(711, 368)"
226,IL413,21.2447767681366,"(908, 369)"
