ID	meanPSRI	meanCRI550	meanMCARI	meanARI
IL401	0.05818013546201171	0.0009018672421238722	1556.2918568989624	0.0001326330373927279
IL402	-0.0030223403642916018	0.0013281228167284697	3062.5747378409355	-0.00016091956717537072
IL404	0.001477431038289182	0.0012174317698628214	2644.3269872939522	-3.46232552415553e-05
IL405	0.0027281256271560637	0.001282335023848431	2782.606168719537	-5.792300078696422e-05
IL407	0.012578358484733957	0.001246429392939248	2537.9997610586456	-8.160167783417588e-05
IL408	0.0033364808197612495	0.001505707567679155	3024.957759009558	-0.00019071666360332703
IL409	0.019555733758051606	0.0012223066979080938	2248.0192588774967	-2.862026868747354e-05
IL410	0.0718709982911889	0.0012711247604045176	2246.507343016687	0.0004586783328620876
IL411	0.03850698553108153	0.001354199867103883	2346.6970326090955	7.962353326188949e-05
IL412	0.009128467739155271	0.0016450887519196794	3093.6496090425244	-9.32706274288116e-05
IL413	0.04001774045202439	0.001631771818718028	3328.219887168357	-0.00016583557718193498
IL416	0.03588185705883527	0.0012765113906508755	2127.7433275727726	0.00011707953944967138
IL417	-0.005728605435919061	0.0015609418637222486	3441.2110695611814	-0.00023731745735975642
IL418	0.05242928143069006	0.0012328883843853577	2390.934096325217	-5.574274073381975e-05
IL419	0.08462798608894442	0.0005134896635865651	710.1957831045506	0.00010404057442848855
IL420	-0.001670659523645294	0.001346473719669333	3099.8497067130147	-0.00015744457515509601
IL421	0.012852376269795773	0.0013747351074737601	2936.553304913439	-0.00013070206520209504
IL422	0.05669237479389458	0.0010089457528241513	1977.4119056482787	-9.375792865724446e-06
IL423	0.03137007233539831	0.001220128779410568	2273.866540380798	-5.987421560941114e-05
IL424	0.006079724512578904	0.001282126615587909	3089.016063997004	-0.00013267901108572738
IL425	0.025205333006971586	0.001205165536856299	1556.125343942452	3.0453084744734645e-05
IL426	-0.011364615526815938	0.0015390041956061726	3249.360161192798	-0.00019831643483898752
IL427	0.048004921725234136	0.0012210178206321092	2431.4465327164567	-5.414084559079585e-05
IL428	0.02397804350570591	0.0014178652161418554	2423.154388990156	3.2597509935858005e-05
IL430	-0.004195418650754334	0.002297540870367753	4585.318740269262	0.0007107651949523415
IL431	0.10694058478147575	0.0006340378747648856	938.5576425967005	0.00014934481504661555
