ID	meanPSRI	meanCRI550	meanMCARI	meanARI
IL479	0.0702627238253394	0.0014823081339568687	1358.817863397489	0.0006379963320278325
IL481	-0.0008273410565811084	0.002269893141671413	2964.8950392675856	-0.00015610216662195137
IL482	0.023227920088694762	0.0016527233930221448	1489.7379848589085	0.00017151779627870318
IL483	0.030427717794911237	0.002444880913254211	2461.3804354736862	9.687451574327995e-05
IL484	0.007632750136974116	0.001823630204358401	2238.8206894406244	8.355503296259005e-05
IL485	0.06040264906329055	0.001454081598944356	1218.6012954717398	0.000524049921107791
IL486	-0.0026810776469164367	0.001896980378490807	2839.9707425822453	-7.607275208998842e-05
IL487	-0.011052126941214449	0.0026222961150030298	3280.5288520152326	-0.00025616112389168356
IL488	-0.011801501761167775	0.002723512954697067	4457.63668810829	-0.00042359607174156146
IL489	0.018818914977353152	0.0003132623226805941	3084.2474086678117	0.009615968825677248
IL490	0.004817892978715838	0.0028032751931637515	4047.3604808528235	-0.00010220833509000546
IL491	-0.00017306174529733572	0.0023248681940294534	2529.864070801416	-9.991835523636809e-05
IL492	-0.008942920050493483	0.003357257355000726	5165.290475311292	-0.0004517178201504316
IL493	0.0009487183798287584	0.003176031929158174	4558.4019839306	-0.0002534172072423287
IL494	0.044798894472710314	2.424666890610459e-05	2243.8829862528632	0.00825997941153731
IL495	0.049370980232286386	0.0016658821156964932	2004.1723541403478	0.00033825972299731825
IL496	0.023555477618312757	0.0023704345934763105	2877.3242080859395	-1.6152589701888973e-06
IL497	0.05526824570211063	0.001633254793802547	2078.5183932643163	0.0003782591305640872
IL498	0.06084990550595063	-inf	2235.021377660525	inf
IL503	-0.007357537907979658	0.0016684956980436208	3251.130402669745	-0.00012297057145885934
IL505	0.008774577158599025	0.0025944932660512455	4025.089345251374	0.004063160661975373
IL506	-0.007573357769590895	0.006941570398214488	2746.048066259381	-0.0035059170564324103
IL507	0.1263552308463387	0.0017100825857362376	779.855990248837	0.0013962242020423747
IL511	0.182400081784565	0.001417185220671896	704.5389003602816	0.0020117907113313288
IL512	0.04955337223178323	0.0014501786879394611	1381.542953239183	0.00039397585003292336
IL514	0.02103742456212285	0.0022461358465911178	2295.4606892218476	4.9766192232725266e-05
IL515	0.034743216381972974	0.001959577188336192	2150.1691264028354	0.00018768707096785203
IL516	0.011463527814156134	0.0020606145964287147	2055.090842409449	0.000366316686715012
IL517	0.031867933016143775	0.002040877303155718	1918.6733350493714	0.00021752332216285963
IL518	0.038369579205212605	0.0027086661302325628	2589.3480298999393	0.00018302695382484152
IL521	0.024676758859384605	0.002194666517533345	1973.3082789634052	0.00012603700001018105
IL522	0.02818537538248788	0.0019747888499439506	1811.5249303148682	0.00013243340702548658
IL523	0.0063405215581311845	0.002365088282121341	2985.501185743762	-7.395851921697806e-05
IL524	0.05478409548308025	0.0021093670780580717	2211.8332768750306	0.0019168103978542744
IL525	0.03827585460899037	0.0023068495812043335	2452.6579462768073	0.0017650808503475242
IL526	0.023556030704302733	0.001563454125103835	1442.948472818135	0.00020542540879051006
IL528	0.04295752919082978	0.0015612574642929408	1249.2126658387058	0.00032401248876067575
IL529	0.07429402929471553	0.0015347030708319999	1229.115245700395	0.0005321397041360687
IL530	0.03241028138684671	0.001600363869011982	1829.3969412212264	0.00022532883068028422
IL532	0.03661363248777019	0.0019685911670314646	2475.9588176811408	0.00019316989503753715
IL533	0.04937481824129074	0.0019837499713209416	1842.4158184198075	0.000272342718704488
IL535	0.03402679497475269	0.0019719327158592096	2273.7828817560703	2.8983984761199292e-05
IL536	0.030115122982302435	0.002285320501935558	2371.465250370656	1.4998321515351983e-05
IL537	0.07091307583095782	0.0012836932379377843	1399.077206479462	0.0003819591020297564
IL538	0.03434477139598461	0.001471865620097781	1494.7331716059564	0.0001662550778746094
IL539	0.03674837597317167	0.0015328950591982145	2106.2447885452884	9.759609602573121e-05
IL541	0.051836839016923056	0.0018811109504229503	2411.889585651805	0.0007775152860283553
IL542	0.03365387007844282	0.0014327357124004278	1809.8828555086075	0.001230043970224312
IL543	0.05850571539003636	0.0015810503414878238	1626.0654498148806	0.0023097645122554357
IL544	0.04076055111266771	0.00348297765115113	1971.5540196928705	-8.463820245557171e-05
IL545	0.032768173028431456	0.0018584294900229356	2213.8632795465905	0.00013502942394913968
IL546	0.04339776417074453	0.0018340569424841512	2100.6097471542075	0.0002025350264616889
IL547	0.021399906035776385	0.0019507673271511733	2721.3403419748893	7.3555469431391e-05
IL548	0.03310143806801848	0.0023432144778722033	2448.430690143199	5.972048029539269e-05
IL549	0.03501903978753734	0.0017089516611366023	2197.4027752056677	0.0001939810112021181
IL550	0.02767873632864774	0.001610007024144784	1644.6983773625789	0.00016370975014385448
IL551	0.09261385461429406	0.0018720009719368008	2253.8900579837355	0.0005211883397136241
IL552	0.05022106386608186	0.0028449311897004136	3049.5102358776808	8.569873781946688e-05
IL553	0.02788674855344155	0.0037382109190800487	4628.763715595588	-0.0001670754348622821
IL554	0.0353061437757054	0.002440533611687516	2310.7963910271974	1.6397108549253813e-05
IL555	0.08412211915373657	0.00370277716373868	3753.268753733163	0.0001606776245238458
IL557	0.04571319533846218	0.0022749930662965593	2879.4528479952987	0.0001180028295622926
IL559	0.0806764529451228	0.0030144559751897537	3535.29734477326	0.00022757047872336687
IL560	0.022269911299299297	0.0033254910868441663	3172.3929668227433	-0.0001613035435542679
IL561	0.030285747974563567	0.0020337390653702506	3340.9135608285906	5.0552178114252276e-05
IL562	0.012472379134822327	0.0041989677626548955	3567.3976158494315	-8.250381458850545e-05
IL563	0.04414165877538208	0.003399810665233811	3415.7327046788287	9.204269631971095e-05
IL564	0.007578398121225382	0.003231883271071938	3462.7833366994078	-0.00018652595967299062
IL566	0.017442469538108414	0.002309714453395094	2648.351490243606	5.54193446250307e-05
IL567	0.02948147653557093	0.003626840577297675	3031.1342872963687	1.092545685971217e-05
IL568	0.02906718880823525	0.004236789229422772	4382.128059032903	-9.555715111366399e-05
IL572	0.02720567174813967	0.003114773785846795	2928.201222820667	0.0009850719399370229
IL573	-0.006152606360257341	0.0028346578788301085	3470.740315419365	-0.00022213528569523354
IL575	0.02843082316132289	0.0024873876518803234	2898.9492476221744	0.00016010555199506973
IL576	0.023551499873105078	0.0023128679146500655	4139.92130331906	5.2980852797655854e-05
IL578	0.02213792693940779	0.0032628936830624497	3496.2880760619714	3.146333625577862e-06
IL579	0.028860215486122647	0.0030948662206504536	4209.768169799131	-1.6684636729675527e-05
IL580	0.0017839291613358959	0.002598235019999267	2993.7590099853132	-0.00013352645574645587
IL581	0.013677942128539134	0.0043553196597929155	3844.1645392299265	-0.0004147107090826147
IL582	0.01953404958782426	0.003215887262684122	3358.2534961123706	-8.607077019014229e-05
IL583	0.027813469001516315	0.0022890344907295673	2587.738884027579	1.7810958345732453e-05
IL584	0.03605843728098561	0.003025006039398707	3298.0174800194036	-2.479661806643148e-05
IL593	0.008686445762307982	0.003286489011228023	3785.1145868289645	-0.00014420857882625483
IL594	0.004934291850617183	0.003772728041868627	5103.17794248586	-0.00024167495431166313
IL595	0.02046405567659064	0.0030654895695468656	3714.514404680952	-5.1603691722167515e-05
IL596	0.031194711127748135	0.0028634511536670846	3640.275547246129	4.553226305557208e-05
IL597	0.024097521608734372	0.002586507810685309	3133.6482495189794	-2.9999628138185593e-06
IL599	0.009546757438828388	0.001552880327977535	2146.145869791117	0.00019499146238800144
IL600	0.026918139227662913	0.001669936831761645	2329.123694393691	0.0010235943983651825
IL601	0.03507419300172856	0.0018288570925202234	2162.7850929085853	0.0003730819854666083
IL602	0.009106574976705271	0.0015617354398583954	2325.757933763717	-5.893015879922382e-06
IL603	0.014797595746331972	0.0015875247554927878	2248.521078873556	8.077718355150145e-06
IL605	0.04962955517503804	0.0017565514877515617	2532.248087094111	0.00028413807996520516
IL606	0.018084289896644897	0.0017690029361478717	2357.3429027241295	2.1033464982361034e-06
IL607	0.03631702516059328	0.001651366579827222	1798.5547609556345	0.0003334626348863097
IL609	0.001109483703258011	0.00173681119358283	2347.612463559161	-7.539713336160993e-05
IL611	0.06286386118815836	0.001790587816584978	2168.4777455603603	0.0005586840742356992
IL612	0.040371626422192136	0.0018225496395039035	2193.0310506675924	0.00013608138864096118
IL613	0.047225760296267724	0.0017517759613034714	2314.84307268181	0.00022573797892104486
IL614	0.03063177246903232	0.0015809118108542893	1893.8590480054695	0.0005588574462151205
IL615	0.05519888612196703	0.0013998438269936507	1470.7215171328744	0.0002670763298635508
IL617	0.02833383638204378	0.0019006572667899595	2423.3593631020444	1.484936144579025e-05
IL618	0.03337750950184829	0.0016662497244383232	2118.258022691445	5.383151406808126e-05
IL619	0.020127397279183754	0.0014191703396542242	2193.748309118408	5.284646807455246e-06
IL620	-0.0065067485081800255	0.001986782261115866	3349.4374828059604	-0.00018233370812597874
IL621	0.05655913913842732	0.0013690126608378282	957.8242037623094	0.000563682929335965
IL622	0.02463641764871377	0.0013012814321273353	2171.034075143927	7.189325022375244e-05
IL623	0.012389958701981006	0.0016747578129001333	2689.065863673899	-6.963542120016721e-05
IL625	0.01351319189029606	0.0015857820859994608	2524.320558358929	-3.923337927932643e-05
IL626	0.030579829521959995	0.0017845933683773192	3129.1444834212884	1.6810592155099457e-05
IL627	0.02083743105214429	0.0016877385964366423	2510.203964220435	-4.94904682562781e-05
IL628	0.020554718888021253	0.00221024719007146	2889.5285673947806	-6.682053325302161e-05
IL629	0.05360069089066253	0.0016457730998121242	1914.5299622148805	0.00015220046120916294
IL640	0.006175494570703528	0.0016045332432981603	2242.8547736429196	-2.6984063262956242e-05
IL735	0.038723824988365886	0.002272738120165669	2886.25965420928	0.0001525796961860581
IL631	0.00823341210312023	0.0018621530229711528	2371.2579627152295	6.1830552885463944e-06
IL633	0.01834884363618438	0.001454490177175763	1788.7230317188391	8.603024153924092e-05
IL634	0.0030725812636712593	0.0016070814013331588	2651.2575380410835	-7.142180735998955e-05
IL639	-0.0033364628590192296	0.0018729466352694515	2990.8227361127465	-0.00017463458478135041
IL641	0.00428295728817945	0.0015053949287417718	2589.6109359463026	-4.889619749737155e-05
IL642	0.040729665691528354	0.0014466305126535316	1524.751518703514	0.00020373826670529326
IL643	0.02233493045481512	0.0016944320001622281	2637.7192462389235	6.522185944115326e-05
IL644	0.003927226151793415	0.002430921646178893	3698.259332140041	0.000804601307272322
IL645	0.060567137913112704	0.0012542201385296505	1316.880978306726	0.0003819922093960978
IL646	0.006210365423100039	0.0016901650889476298	2250.5941911797495	2.326361600698745e-05
IL648	0.02901387259592596	0.0019779198707149657	2752.2092089966536	4.968791571078232e-05
IL649	0.0010316706188682682	0.0016493856487412824	2314.2831262604955	-4.686861384928027e-05
IL652	0.001916712127605543	0.0018147276251017004	2871.3785581988095	-7.157846284801306e-05
IL653	0.01813743262560037	0.0015210276057751606	2567.0274317572553	0.00014748802118905264
IL655	0.024220246018312932	0.0024952700136872345	3301.92788749884	0.0009650185994256644
IL656	0.01090456990368457	0.0020999774450134218	3151.9223177884273	0.00019707539743410758
IL659	0.018914463322383196	0.0015230098178891198	1567.2574953093233	0.0001428729203659656
IL660	0.018296074724440586	0.0019373681813806413	2103.9246663597305	0.000425292719457193
IL661	0.07989944384427401	0.0014823867358451164	1462.3403376257647	0.000813481498455867
IL662	0.018178602936575125	0.0006390599347944015	3260.3469391547274	0.00860927761869567
IL664	0.023894618627141977	0.0015215840048340432	1606.789903174613	0.0014075607953990914
IL665	0.02904039482945088	0.0016059897371631581	1450.9748545110804	0.0002114440432880773
IL667	0.0016692213774867268	0.001998026139083061	2634.31205923991	-0.0001067178454001152
IL669	0.008298868205337054	0.002142141692205035	2382.7172959177774	0.00032030108312188106
IL670	0.11158238685963126	0.000795964827164879	818.6803667668553	0.003882740912603963
IL671	0.011360707992988914	0.0023372164256984344	2736.9002248401866	-6.639782745310378e-05
IL672	0.020265980732661684	0.0016970325850042035	1914.0975620887027	0.0001456629099428789
IL673	0.016884554293101303	0.0025464826406199677	3302.093875154801	0.0032636362695844415
IL674	0.009876922970129305	0.0033409167421386476	3914.9731169545	-0.0001410795089906999
IL675	0.059589631301394864	0.0018970871079886159	2091.2736647491865	0.0013701793431809333
IL676	0.009364294375185357	0.0027555012911261918	4000.5910545349834	0.00011151760400464305
IL677	0.0023496309147031163	0.0034557554997295893	4600.187739115979	-0.00026596977370735834
IL681	0.07534186796800149	inf	2198.302537490952	0.012724484088215592
IL683	0.018098737957492117	0.0026803887520030828	2743.455669398971	-4.267760054987787e-05
IL687	0.05300908643084557	0.0017112314174005192	2226.517621319285	0.00035108621916039157
IL688	0.015019377607568149	0.0022268535307745077	2935.83353485252	5.465069197153781e-05
IL689	0.008927239892437764	0.002300960115091697	2593.1648456152334	-8.416701427751668e-06
IL690	0.0029458904372774136	0.002361012928658747	3036.783927218978	-0.00011906192370877171
IL691	0.050288190285834033	0.002155594816650016	2025.548644859149	0.0007622651950230426
IL693	0.01575520266047501	0.002614281464424295	2688.007863668082	-9.413108758875742e-05
IL695	-0.007592414463836252	0.0029784715700855577	4297.784203356503	-0.00044515964671292967
IL696	0.04283976493493479	0.0020199370136446447	2369.6609485618283	0.00023706954007204795
IL697	0.017391726477052123	0.0038004210403805062	3984.346173109458	0.002473779636366163
IL698	0.011337530176752599	0.001943564755041963	2397.918561848363	2.6530436219875263e-05
IL699	0.0024117647718780227	0.0017451787430425771	2871.3123752810493	-1.4904035745785584e-05
IL700	0.1374216389062065	0.0013743448827598062	578.5939099957974	0.0008504051183872049
IL702	-0.004186552612740689	0.00324264575658492	4256.111926999852	-0.0003136696049874688
IL703	0.0636473885747027	0.0015026571727115097	1597.624826902415	0.0005388271035341519
IL704	-0.005966271169616998	0.003255678768879224	4654.991890983368	-0.0003601771230198573
IL705	-0.01243284726169703	0.0016360395090306375	3322.157554861383	-0.0001757940781008915
IL706	0.15759693925692322	0.0012470939738429296	781.178331650166	0.0012734740627621006
IL707	-0.014280025802787416	0.00225901486099974	3974.937247728874	-0.0003303443641678104
IL708	0.19233182121619713	0.0009955608908275336	318.6844404787149	0.0014808714003630204
IL709	0.008416147156742259	0.0025326089650119527	4214.450293554282	0.0029650596547085347
IL710	0.049842454420812345	0.0013244242878260781	2841.4671474739744	0.003469353599262407
IL711	0.011914889232147282	0.0037998959870586342	4924.618312445265	-0.00027650649984898554
IL712	0.06208628322934023	0.0018469251956948049	2120.593602880623	0.0016505799013716732
IL713	0.02981491157155678	0.002424560007063488	2419.220166152453	4.0980625427883925e-05
IL714	0.030423144842033872	0.0026872042465366764	3090.8101421472834	1.8327691262192502e-05
IL715	0.03809573285912917	0.0020250616970737324	2475.427591242085	7.6351319187244e-05
IL717	0.05779016698490734	0.0016223313205588883	1945.6686449582185	0.00023241368961127526
IL718	0.04100091446306899	0.002195169147696191	2411.738312662802	0.0002604743230466372
IL719	0.031276421732730944	0.00242179423314996	4231.5770262099395	-2.3426058424956732e-05
IL720	0.03031123436310269	0.003002062569537089	3125.3809186993126	-6.4685754882462e-05
IL721	0.03872624507209442	0.0019839979921691085	2291.4576110999296	6.0471430470727956e-05
IL723	0.0434460004522889	0.0019627304042744284	2849.479251579502	0.00014439373351587194
IL724	0.04066797818865227	0.0016125368909894332	2296.4036142238833	0.00011690793876186728
IL726	0.05032519933375608	0.0013445721542183816	1577.3723765683208	0.00034565924962453405
IL727	0.06167915185903257	0.0019931910317080026	2449.556149023268	0.0002838479946571804
IL728	0.030388674245054443	0.0030600136451758475	3001.437224592936	-4.702516470490739e-05
IL729	0.022519527728562215	0.0035961273205840213	4337.292771764836	-0.0001535857515011635
IL731	0.007964119277353496	0.0035835044537218578	4065.5028310111734	-0.0003024435485814156
IL733	-0.0048546523954043075	0.0032283064765192626	4336.930906508366	-0.00035505355751401366
IL734	0.048489436337376964	0.0026861492799877475	3455.903618373866	8.137743237105181e-05
IL736	0.03765532585970996	0.0031364687915832533	3132.079861281464	5.632353446821965e-05
IL737	-0.0003471716380724323	0.0025015135497552165	3174.3385089454778	-6.272153365373623e-05
IL738	0.038398945420924334	0.0033140338557291885	3573.6181635897374	-5.8602621307042555e-06
IL739	0.04604323915288684	0.0014850271496791502	1844.8992749597999	0.0002357091368177728
IL740	0.04157797700068572	0.0013881940239908242	1472.0797205748945	0.0004379109571093027
IL741	0.042475090421588826	0.001615472467094061	2380.3895827095653	0.0005351948154437596
IL742	0.058740520297221016	0.0019392147081945595	2508.944420025077	0.0016965265156760863
IL743	0.033745770702322424	0.0016666964125308084	2002.2565990456947	0.00021532074823030155
IL744	0.03344535643643591	0.0022548528919079146	2312.236098403726	0.00021009894443745853
IL746	0.03412731713470173	0.0029515840755728624	3857.8427968726664	0.000543931837664539
IL747	0.05156855015607093	0.0038683346179007837	4272.215095808757	0.0002887983977626991
IL748	0.04302337217601961	0.0018239493105825157	2136.464029144523	0.00037129165625002263
IL749	0.007114533289721855	0.00275127457534189	3961.024956428062	-0.00011275746430972322
IL750	0.06905526991693288	0.0015194525144165915	1692.8986721931242	0.0006086674926931736
IL751	0.03365947424986885	0.0018038464699902362	2547.337905450977	0.00021033539715130853
IL752	0.02154328432341073	0.0019439537910705081	2863.718138007276	0.0001024434624668039
IL753	0.007712788463283988	0.0032984697559324204	4897.199551239704	-0.00020705309866493208
IL754	0.020703263298563156	0.0031492390279999173	3017.624129322394	-8.642141783587684e-05
IL755	0.025267955899440333	0.002187906321221586	2579.1479248403166	0.0004337346970864182
IL756	0.02553398770748331	0.003427222068551447	4358.587152838842	1.856391591295112e-05
IL757	0.037643622890130984	0.0022219596215848326	2661.172523637873	0.0004967718607693269
IL758	0.07093132727975392	0.0026692759425475387	3481.7059533956185	0.0006152318641892394
IL759	0.05509382375168549	0.002476319427902183	2984.2510519949083	0.00035965476083125493
IL760	0.0261626490728447	0.0021935357763872075	3604.3242019784643	0.00017604136434179235
IL761	0.03988102102485441	0.0012353281371887779	1537.2289554439703	0.00044541016374884834
IL762	0.05937682092693834	0.001131100268711012	1340.6820573462253	0.0005482431652596241
IL763	0.050035050448510636	0.0018209325299650809	3134.1549229765983	0.0003183418801045832
IL764	0.028751214253507292	0.0016491972909458408	2929.127378964852	0.0002550890294607668
IL765	0.025975453654551468	0.0025528938236202316	3700.0744141276255	2.677087752356931e-05
IL767	0.0694386091225876	0.0011993447295562296	1411.684842527568	0.002281303183155218
IL768	0.035460541749288046	0.002405249869123575	2809.0133389472385	0.00014902184324851227
IL769	0.03383979228728849	0.002614561270228005	2935.848719285646	6.62362771194818e-05
IL771	0.039347928483118494	0.002844979669390169	3695.6736091008856	0.00018423003623638457
IL772	0.08127786692221278	0.001607553350580729	2360.436084917247	0.0003450472223676194
IL773	0.041102398100595954	0.0016321706558607612	2370.286019926789	0.0007792694104199653
IL774	0.02764628361954524	0.002453987997912606	3046.944138946196	0.0051472441977208055
IL776	-0.003519141362768721	0.002421938149303273	3074.234059310476	-0.00013507902886766187
IL777	0.03258527299183124	0.002636796248155585	2605.1719215829808	0.0010832552997731837
IL778	0.031237352342502182	0.001375903088449124	1761.356704475409	0.0002502855910892821
IL780	0.020177987557054678	0.001421566425834404	1405.6197049499356	0.00015366386361204492
IL782	0.02195800576900085	0.0018052904493763866	2573.6493021686692	7.304227357801401e-05
