ID	meanPSRI	meanCRI550	meanMCARI	meanARI
IL401	0.08196795390672551	0.0015744377232117348	793.6732488195278	0.0016128547529622225
IL402	-0.012017787564451397	0.0019613175853851247	2435.1667945348495	0.000553373880725311
IL404	-0.01309992529228822	0.0019334562215119581	2164.1674425622523	5.2072222257692575e-05
IL405	-0.007225937728524544	0.0019155835604445718	1905.902972152472	0.00034939353233934446
IL407	-0.011146595950166628	0.002068529325243784	1893.7894870450966	0.00018359519804819326
IL408	-0.02431273806783642	0.002087120890136873	2681.986912854929	7.217238501335594e-05
IL409	-0.01696240075942363	0.0016619753652492924	1486.2018181383978	0.0003644191740424498
IL410	0.05060402410358534	0.0023338590191906224	1623.3731901488359	0.00174006003994702
IL411	0.01191218646247662	0.002048113376735191	1698.3006416402181	0.0008305796896298883
IL412	-0.011220075019250337	0.0017626341816780462	2381.6958734890814	0.00026404898281693695
IL413	0.005075203662764715	0.00446511878638068	2869.750094171026	0.0014634585924797315
IL416	0.01128472362008037	0.0023452755787919943	1307.543859919427	4.217227840101277e-05
IL417	-0.027549920747127758	0.0016974552473436844	2949.779616114691	-0.00028617217675623547
IL418	0.019527469125047905	0.0016781485378076176	1677.4734163646035	0.0001772405067386554
IL419	0.054094202405262	0.0011081510717642642	788.7784968280074	0.0005951400312936897
IL420	-0.018790765450492675	0.0016473940622556988	2279.5092528561904	-0.00015852530094458248
IL421	-0.01225112246519866	0.0017055662471795663	2763.9045106612807	-4.072164216390789e-05
IL422	0.02694283716034428	0.0016540913876900128	1459.1212149775772	0.0005675369009807964
IL423	0.013869011654777122	0.0019685665789982406	1546.2957004902516	0.00020169209912310982
IL424	-0.02566496466322221	0.0014259996011007855	2523.6830887747337	-2.833131655407044e-05
IL425	-0.017558317378263306	0.0016102971969305237	1406.2326761350685	0.00014199628935342176
IL426	-0.03625415350807338	0.001971856826374297	2696.9999140972354	-0.000264565985435328
IL427	0.016381815485801088	0.002255053012432776	2142.517140788278	0.0008504759244981752
IL428	0.0038449979129236834	0.0022032130163059578	1923.3821510426365	0.0001366820615573659
IL430	-0.013453309228714122	0.0022959508817896983	3529.983125882823	0.0003952231665808188
IL431	0.07071230610020816	0.0009092924607010405	845.4151997421501	0.0014862003905422392
IL432	-0.022630607018812633	0.0017230203142360435	2581.463963081193	-0.00014799971807945666
IL433	-0.02412797360226385	0.002513298762304652	2014.023129475512	-0.00012124468317636856
IL434	-0.017147281509938984	0.00171033916995952	2397.205091875757	-0.0001103094595293502
IL435	0.031956807880612614	0.0018292478478563747	1439.4010697770839	0.0010778724208768719
IL436	0.013482942696616509	0.0013279991101964204	1294.1167223591951	0.0010086361177757122
IL439	-0.005556267281275122	0.0024499144516078736	2120.732035116502	-8.223854215077098e-05
IL440	-0.025583579124582485	0.0012059768117400722	1923.0675477036277	-5.528966696758152e-06
IL442	-0.023666483688176695	0.001457938169118575	1618.798122794092	-1.0706096511572579e-05
IL445	0.03525675278923736	0.0015153134874669961	1174.3714829761811	0.0006708239453748303
IL446	-0.020565096456975702	0.001956952678478388	1970.7619664148551	-5.000053431381194e-05
IL448	-0.011804113092246379	0.0015263092782357992	1978.912781504444	-2.661616407290939e-05
IL450	-0.01745546823417562	0.0019882000430524534	2467.018382387048	0.00013829760777349622
IL451	-0.015865600050306856	0.0015357844144010752	2261.9215381630593	0.0004364209969970237
IL452	0.007179346983882728	0.0016048346679655935	1496.5692486861567	0.0007391929291756474
IL453	0.0026733139154944798	0.0015741545345537946	1931.5406451688182	0.0001265844464109743
IL454	-0.02368937395828567	0.003482422740510171	2495.398566803956	-0.0007096801879177245
IL455	-0.006236114810050973	0.002554341016699245	2308.0705381552407	5.23256467338249e-05
IL456	-0.0334883414210972	0.0013210399922518978	2468.0210760922573	-4.983900714770212e-05
IL457	-0.006626128350793256	0.002101018092940772	2527.4646183774526	-7.200426950266676e-05
IL458	0.003773310789790311	0.0014000113742130582	1774.5439178910485	0.0011865314075207125
IL459	-0.026170195315937703	0.0015055489074983527	2098.099774970351	2.00355752231164e-05
IL460	0.004163002517637828	0.0017575288566528619	2757.2295193652235	-3.028940491008936e-05
IL462	-0.016367320511219575	0.001788744112828362	2704.9535376770486	-8.310961571191321e-05
IL463	-0.022639252893221412	0.0024452581636593487	3178.8219552786213	-0.0003589354395583779
IL465	-0.025412350056502536	0.0017352368963469663	2736.8880695788944	-0.00022259321662026926
IL466	-0.008671480763035077	0.001578526769669121	2197.092041942339	-3.288709993820315e-05
IL467	-0.005050049701804935	0.0016680522691176303	2366.8285790019913	0.0015329336430149234
IL468	-0.017879313715245496	0.003241599477984538	3507.849659417172	-0.0005415384281046164
IL470	-0.007608159172948434	0.0032318842674943786	3727.7802814520155	0.0009986713329574843
IL471	-0.025415675979418354	0.0021936674816003384	3664.129702699983	-0.0003857083710381468
IL472	-0.030230574574921603	0.0029670251278760143	3328.6195235473733	-0.000517816115911392
IL473	-0.0053178253909632175	0.0032313360472757562	3625.9725445879676	0.000943230994564398
IL474	-0.03097655214291548	0.002447212375199416	2548.6491332383835	-0.0005420511369120972
IL475	0.008860406673580628	-0.000201212856240311	3423.7963419970647	0.008458594607090385
IL476	-0.011628992850487456	0.0015255432313353297	2430.8002853490525	0.0010873351748639313
IL479	0.019669661120442543	0.0014466931368277438	2172.770379172078	0.0010044564684498275
IL481	-0.03052404892167729	0.002541224852273829	3028.528727329281	-0.0005290089469754461
IL482	-0.02374924501862662	0.0024809600625689235	1908.4854975022029	-0.00037925506547812466
IL483	-0.003010314678214986	0.0028131792222932752	2209.507081258671	-4.422644099367871e-05
IL484	-0.023435333335493046	0.0018064207151178605	2640.8795403367667	-5.5124724635330645e-05
