ID	meanPSRI	meanCRI550	meanMCARI	meanARI
IL401	0.03146085256067672	0.0019387524490980157	1687.037919100711	0.0004500100554821946
IL402	0.0261258210516002	0.0019695466037959234	1375.9656368762576	3.4940330981010036e-05
IL404	0.034011887650531036	0.0015533617028184758	1441.6573474025836	0.0003347590282527195
IL405	0.02783194849825858	0.0018215332531676778	1333.9637085983334	6.0331258835125475e-05
IL407	0.027068313402826037	0.0019997319396387304	1405.9332486158798	1.913688027815651e-05
IL408	0.018851186150787007	0.0019465138293119377	1411.531501759539	5.4487829895126805e-06
IL409	0.025669114019981853	0.001939879805864167	1503.17534985224	0.0002589149627399058
IL410	0.0461173189622026	0.0017635655980904824	2499.4232117680995	0.003722991638912561
IL411	0.02800967373517381	0.002121386182660602	1913.2566320246463	1.3355274698347812e-05
IL412	0.024402817333248204	0.0018862070123654936	1687.0885798521783	5.0465500784547335e-06
IL413	0.022316036462532877	0.0021255595800649977	2662.5012711928043	-4.241110256221749e-05
IL416	0.016944486441181	0.0021203651683107524	1684.8734767336884	-7.468014119450782e-06
IL417	0.02003420561303964	0.0016710589285762775	1596.3193348707798	-4.11095866504416e-06
IL418	0.01650777840595092	0.0022475944074025265	2353.570531751696	-3.76848344029756e-05
IL419	0.01105441458229653	0.001528910215574218	1258.5117770464306	-2.0189139279907518e-08
IL420	0.022841173437737325	0.0016527704094631416	1356.298818496483	2.6969919893078972e-05
IL421	0.01827747733533802	0.0019125886825402817	1810.4340823413206	-2.0884518459119988e-05
IL422	0.011673997221188023	0.002154251010569198	2385.6698564321136	-5.351572908191962e-05
IL423	0.019875393448062335	0.0018886526722009136	1739.9740398110769	-9.275951672024885e-06
IL424	0.028812945278076273	0.0016011560895091896	1262.3634657158834	4.400922763698885e-05
IL425	0.06745521077982462	0.0015689342450420658	611.7104656251229	0.00015663390274482764
IL426	0.01839359952652308	0.0017110974346270427	1490.3680906202526	-1.4939475094417971e-05
IL427	0.008955039603318296	0.0018372717397303242	1773.4687792899952	-3.1587512173906355e-05
IL428	0.01327933674867687	0.0019181587791904436	1618.0811204358747	-3.48137752239134e-05
IL430	0.05451873741509898	0.0007634468554573211	1230.2258511745192	0.004247767451779262
IL431	0.01531075351358348	0.001821716292885969	1889.3081908677743	-3.322493091491338e-05
IL432	0.02588157418495785	0.0016343919618475198	1618.7889189338232	1.095174895124776e-05
IL433	0.02684607396417957	0.0017068940888863664	1119.6527591155102	0.00017429290188278947
IL434	0.024161296327762528	0.0020495339662491047	1832.837269897265	-9.348849304212623e-06
IL435	0.01999733506743547	0.002117165378600021	2209.9033734530985	-1.958276080831595e-05
IL436	0.009625650176864516	0.0017928183178230119	1596.7379201892907	-3.088132711708142e-05
IL439	0.02221408805947696	0.0022599164645004145	1594.5994759743314	0.00014676124208074597
IL440	0.01769333937302308	0.0015603391489979455	1606.0722580171334	-1.434042619630015e-05
IL442	0.012837792581785405	0.00168936947745249	1650.2137095678945	-3.694988751516229e-05
IL445	0.014846715145614609	0.0018584135565845234	1684.4431647726399	4.2968342569795555e-05
IL446	0.03743384368187799	0.0016705603880114335	1257.1374580071779	2.9891894587693703e-05
IL448	0.032488512339992885	0.0016259122482675456	965.4542469398111	5.720287383700984e-05
IL450	0.03245604587424361	0.0016709668976327065	1991.3317005507154	2.5632597945732683e-05
