ID	meanPSRI	meanCRI550	meanMCARI	meanARI
IL401	0.06567057244580242	0.0013629861793783204	943.0104138005211	0.0013206262809413172
IL402	-0.015015274437295707	0.0015414644108002668	2379.156673595369	0.00021442944298857296
IL404	-0.010522502421843258	0.0016152519062743991	2176.5704252362607	0.000357545585969894
IL405	-0.00526522615818715	inf	1961.498839646287	0.00036472343094656013
IL407	-0.0015112388641228926	0.0017868976685349483	1760.219099950877	0.00035790872441837494
IL408	-0.019416305210123094	0.0018142290779088496	2633.9319174628095	-3.744898297998907e-05
IL409	-0.00844487647327984	0.0017313905333024896	1434.2008659166802	0.00043916417191776976
IL410	0.06210908824390883	0.002895017687494956	1407.0506149825871	0.0020579896471121543
IL411	0.010849924026623187	0.001949455184029593	1858.3837929936342	0.0006125600399957014
IL412	-0.011025449130701984	0.0019222611249957817	2491.792796525273	0.00013104799235404697
IL413	0.022522861485581306		2733.784387672577	
IL416	0.02013479680885033	0.0016782872116278104	1478.5501318958777	0.0006792742851497462
IL417	-0.01901208062128862	0.0018448093882903317	2919.6642168426038	-0.00017238109589834194
IL418	0.042193382982145214	0.0016800634776399082	1482.9483984009914	0.0004071372071498446
IL419	0.06350406631316033	0.0011471174589579272	708.3742915132225	0.0007029106502230126
IL420	-0.01020376553526671	0.0017373765359813202	2383.2942375585603	0.00015675063078813891
IL421	-0.005260904021442401	0.0018791739366759237	2703.898520451837	0.00046688425262223534
IL422	0.03627326081819688	0.0019584116772395172	1550.0452151250752	0.0007712370836013884
IL423	0.018977612323039215	0.001775794415802592	1662.6699937726376	0.0003864384190817032
IL424	-0.01765648182491252	0.001416368648290271	2575.8502722113644	-5.5372515631386856e-05
IL425	-0.01500114531612531	0.0014402297091796184	1405.2254250884373	7.087130778588773e-05
IL426	-0.02777168512174038	0.0016794433889340049	2870.392833485204	-0.00022303705324386186
IL427	0.02375048875197018	0.0017977763422352927	2012.8553945717713	0.00037576810665061066
IL428	0.006716800266372986	0.0020106549392513396	2003.5439588025633	0.00027761666601630456
IL430	-0.011757390650509937	0.0022594963604684938	3599.707428163923	0.0003295883777887626
IL431	0.09512416582582489	0.001017618145853378	692.405490122167	0.0010088560586842751
IL432	-0.01434769207272649	0.0016112705810434023	2695.9840692168154	-5.143108687315852e-05
IL433	-0.017854901722709194	0.0026242542006119046	2045.5921410789474	-0.0001343739221420764
IL434	-0.007628382062709546	0.0018651248061211931	2538.8477282130157	1.430252553795716e-05
IL435	0.03760706633403392	0.0018412364551088566	1510.7758414511934	0.0006553271093251797
IL436	0.027653912374288072	0.0015347656152681275	1254.102935142225	0.0007108486663255939
IL439	-0.0024391811288904546	0.0025520698223414195	1790.6735146505857	-7.489530610261371e-05
IL440	-0.0074056742035900685	0.0013124451412982582	1777.9203570374848	0.00013168425325130341
IL442	-0.008399467127275122	0.0014741991037253194	1756.3848984347114	0.00012300319766802843
IL445	0.04893737896653851	0.0018526324291678643	1019.3192975563338	0.0013774027586531748
IL446	-0.005845970682807007	0.0022745868937904938	1993.6508415766912	2.2341655912631814e-05
IL448	-0.0048568199554196315	0.001703151586475751	2270.956471585601	0.00013981269300179116
IL450	-0.002979225943475507	0.001863532094353435	2638.5581686315722	7.82516703133666e-06
IL451	0.0010014935635986933	0.00168455447080157	2310.060102769824	0.00021926611234643914
IL452	0.03378738061647543	0.0016776593684257198	1366.0498227065252	0.0004829780052806947
IL453	0.01768489265999457	0.0017133761707893065	1976.1942053638977	0.0002071506899828566
IL454	-0.011621702334455385	inf	2006.4931520884875	-0.00043946612171910074
IL455	0.008970334222329741	inf	1760.0239877958522	0.00024792061849628213
IL456	-0.016953876334772765	0.001643000293296303	2605.851839909437	-2.5168955549161967e-06
IL457	0.008845545398917628	0.002160943013454832	2597.8703748915714	7.351180406373102e-05
IL458	0.02426226191843156	0.001686459312706276	1717.6034025061062	0.0006347472495698874
IL459	-0.008619665514308966	inf	2192.9541898607126	0.0001581403198386075
IL460	0.03165363317416255	0.0019580118886905625	2564.3955612639365	0.00024271012654074537
IL462	0.003938058863620958	0.001980791795915891	2596.8316631765897	7.882724631721467e-05
IL463	-0.015456835011944102	0.0033089527539376337	3386.5391950375088	-0.00035000817476529237
IL465	-0.009972606922863331	0.0018240073012772415	2556.8226482696746	1.3245855286037202e-05
IL466	-0.0031036171740161807	0.0021144489672614993	2669.456648217857	-3.436713718065982e-05
IL467	0.0046128659405768	0.0034876322700857893	2077.6493772100266	0.002347974470572768
IL468	-0.005615728231070054	0.0039891465889874255	3650.166426099721	-0.0002761524130943121
IL470	-5.622125437258692e-05	inf	3808.2105581194764	0.0018576908275825667
IL471	-0.014538953485166742	0.002988797302342649	3471.4370255755402	-8.348723795548105e-05
IL472	-0.02182645353977136		2944.3313257174414	inf
IL473	0.001228111890529489	0.0033252205585823087	3609.766815944278	0.0016134643617080548
IL474	-0.02035431738262069	inf	2394.952646618289	-0.00022630387009988075
IL475	0.01847986558399042	-0.0001408882029065659	3056.078591366339	0.009579660274192124
IL476	-0.0059663156135175985	0.0017715882448989101	2302.9453215837593	0.0008079725317469228
IL479	0.06216398411320088	0.001968161624093972	1549.1762309481114	0.0014539722837233174
IL481	-0.01886218987007567	0.002809721908134949	3084.7237050548397	-0.000295900947413267
IL482	-0.008257629230621427	inf	1638.794320922909	9.135661073929624e-05
IL483	0.021619827830477497		1600.3801146807034	inf
IL484	-0.005201961962273211	0.002070740556445256	2323.0471645183834	0.0002549279949157529
IL485	0.03650400393740193	0.0019985289867604037	1328.6967531779167	0.0006784988117475607
IL486	-0.014330287704378704	0.0020351251060977443	3008.0258010367347	-0.00010893077026588474
IL487	-0.026431138684523556	0.003059955530242701	2254.923132936211	-0.0006476370221638826
IL488	-0.015996307411953077		2740.2920792115665	
IL489	0.013292163425637002	0.0015381948107275787	2825.985981235694	0.009125575082787569
IL490	-0.006088197810872398	0.0030649482602265452	3637.759842692522	-0.00010954715966155413
IL491	-0.027239217615711145		1760.1513014689367	
IL492	-0.006495994432780538		4036.3251495497866	
IL493	-0.0068740554312475026	inf	3909.453813696011	-0.00030670680904889473
IL494	0.0296138134820885		2938.2907578790428	inf
IL495	0.05163939289251849	0.0018396410539038182	1895.408565796682	0.0005244711667643269
IL496	0.00559576263674857	0.0029030614507880685	3254.785388281647	5.622303109005654e-05
IL497	0.06205704965509933	0.0017290157230664788	1269.0020248392323	0.0010875647942717834
IL498	0.03185160487944921		3031.2872727716176	inf
IL503	-0.014889227112716787	0.0018734299608222805	2682.3253889843822	-1.6479797848630824e-05
IL505	0.013114275124507286	inf	3410.477474674569	0.005374405585054834
IL506	-0.01693286804293337		2364.249386070236	inf
IL507	0.16126581593913322	inf	427.2148195076463	0.004844137168790355
IL511	0.18291841291606917	0.0023920644440840505	412.66488361350696	0.0038261157019841142
IL512	0.12818649170103313	0.0015289384024930275	631.85037289348	0.0014165903469640143
IL514	0.029115234568903397	0.0030547190581095285	1731.121595216773	0.0011612594963759987
IL515	0.02756037498563897	0.002938890251914134	2658.3980004022883	0.000551977307806993
IL516	0.007241373196256872	0.002159134217228294	2081.797355000473	0.0013255742685618294
IL517	0.07855261772967038	0.00286435716336863	1012.2969226316217	0.002047031707632779
IL518	0.03396807728596942	0.0028749930113562672	2213.976812816109	0.0009466897456469637
IL521	0.011903167514700625	0.0028399630077169556	2257.897186731079	0.0003247337906084086
IL522	0.0891627903185805	0.003742977093714522	946.2556537085497	0.003229498292433154
IL523	0.002509228715268131	inf	2717.896897210691	0.0007617405772372439
IL524	0.11245474612642782	inf	1309.2165012956432	0.00405337466723235
IL525	0.022132800123240353	0.003407307131054407	3026.169479764812	0.002320036881430518
IL526	0.01149948144681598	0.0020538170736662405	1527.8725002430954	0.000923702644662341
IL528	0.11050630321517799	0.002566451354167884	701.0594317415349	0.0024150502304741144
IL529	0.11379397875922603	0.003174376777618477	1052.2996020657563	0.0025876171054125844
IL530	0.021237919503546445	0.003950651395509946	1665.7215298525596	0.0023436825715664315
IL532	0.0597576896634883	0.003383214190431014	2070.940729880696	0.0036524108966231954
IL533	0.06353563356106706	0.002552025710263186	1794.8376667741484	0.0010523441092159674
IL535	0.06459253314412984	0.00544345573206331	1615.3401494665675	0.0027210301735130925
IL536	0.05943908529512896	0.003574269050271618	1668.850036540605	0.0010979742608580158
IL537	0.20371878090154913	0.002134702731372224	367.1706938381552	0.0033496354965401333
IL538	0.035707918501455535	0.0017323773190587616	1204.9344198929068	0.0009040868265858821
IL539	0.021473284530437294		1203.0586294060463	inf
IL541	0.03851382149801769	0.003027386976675195	2855.724875843747	0.0011539901743621167
IL542	0.013647717651964387	0.0022701122478143974	2042.5690946791676	0.001557685848358422
IL543	0.07469175663715036	0.002572544015531031	1202.1186356037497	0.003396684553529749
IL544	0.0765466674406888	0.011406173694814302	1188.7503839347728	0.007581301785295221
IL545	0.011780430867324183	0.0025520238863881634	2261.530433724551	0.0004468460315292555
IL546	0.07702874204447041	0.00600375888844074	1332.724681788622	0.004557963411777318
IL547	0.03814004030930617	0.004265745265820424	1598.666858633524	0.0027476586492494546
IL548	0.0784348092265675	0.0031858365530200664	1495.1827714045498	0.001800749352559911
IL549	0.03931864793959058	0.0026148364931348122	1740.1230783406581	0.0013495525603293547
IL550	0.01945901494727111	inf	1579.0700789448467	0.0006486943060653187
IL551	0.14257446845681335	0.0036170278992072665	967.2631874794555	0.002730643752836505
IL552	0.07369467141494633	0.007036593914724961	2685.0465103612064	0.00387613635988441
IL553	0.03958055380558456		3311.6689150425827	inf
IL554	-0.004657796367862223		2325.443689980482	
IL555	0.1278102494777177	0.00460627307735828	1947.0623476311334	0.0027761392727320647
IL557	0.03347831364595034	inf	2438.127511126318	0.0011256266024321127
IL559	0.11499548002773032	0.005829685050812315	2775.0475783738143	0.0038935648556811713
IL560	0.017719942270539447	0.02600467287519242	2935.0262071434404	-0.002937516446090761
IL561	0.045342218515321	0.003729350299188467	2282.188332633663	0.0011737769784344206
IL562	0.0008377920339437966		3441.388415448409	inf
IL563	0.04503605845454141		inf	inf
IL564	-0.003334672555775506		inf	inf
IL566	0.023950840582044008	inf	2519.081110192935	0.0016457046479703362
IL567	0.01319619368647971	inf	2519.4528108664344	0.0006063380132665332
IL568	0.017306276210787702	inf	4624.688410316117	0.0009678338416751618
IL572	0.014129449792797689	inf	2882.473110550149	0.0007363527909601074
IL573	-0.012782941495971015	0.003436140167675581	3453.2243751968776	-0.000262289055188488
IL575	0.01754827329539703	0.0032745455465496443	2700.6760157623576	0.000557948612315033
IL576	0.004917972727251075	0.003729953826271791	4972.646903386323	0.00023258181483788658
IL578	-0.0025684946799848563	inf	4094.483684159916	-0.0002687718152997642
IL579	0.006589194767072367	inf	5452.456162340652	-0.00025301882450282076
IL580	-0.010804528265564892		3088.076094650004	
IL581	0.0010030378434209653		3070.3998623648904	inf
IL582	-0.003754160372581525		3279.389818236017	inf
IL583	0.009217681234762997	0.003188167141866486	3207.0383732519026	6.27895918500119e-05
IL584	0.011667921109003864	0.004425687736071065	4097.939425346992	0.00023656471135973322
IL593	-0.0033301778883177216	0.003727659741442747	3579.420169659138	-0.0001266958908023582
IL594	-0.004435691317780428	0.00404951386312797	4485.228421455804	-0.0002808476207730848
IL595	0.0009430001307971869	inf	3424.6253391844593	-0.0006360169983083864
IL596	0.027820886688714314	0.003173792808948869	3569.3044762003738	0.00015049001281051123
IL597	0.005483864641778711	inf	3189.007278416593	-5.71336954961258e-05
IL599	-0.03564867025257322	0.001376755170429642	2513.793990451767	-0.00010285531507949889
IL600	0.004977615317689679	0.0021278449419695434	2046.171085815039	0.001541358814021497
IL601	-0.003299501455756046	0.0016802260128833209	2240.1782681949326	0.00029428494005817965
IL602	-0.037435811950627985	0.00124279296063305	2664.4394349460945	0.00040120396663291026
IL603	-0.03330631122309206	0.0012692093979610093	3068.2195260090834	-1.2556939426795203e-05
IL605	0.011607496104679215	inf	2731.592468879934	-inf
IL606	-0.021807858091836288	0.001409573888237039	3263.306223242877	-0.00014026256643863557
IL607	-0.005657871598374596	0.0012654270449609253	2171.5481649883245	0.0001475633643558829
IL609	-0.0373524368603472	0.0010474791282868415	2383.1121210343154	2.5137376325437186e-05
IL611	0.039868313046052775	0.0018390956144522727	2023.9184759140232	0.001203550531650032
IL612	0.0027432519755354262	0.0012937769217138354	2053.1085542744195	0.00046853988281855174
IL613	0.00831428159473248	0.001201641049531933	2013.5540563168759	0.0008277790982836815
IL614	-0.00902817971408215	0.0009460981301135208	2074.0304093038594	0.0012740040081103444
IL615	0.015687608450811782	0.0011107353104840233	1359.1572162861041	0.00032415933581177126
IL617	-0.005333105837298578	0.0012678965863980056	2295.935039646931	0.0002828545039580301
IL618	0.001173180232172163	0.0014165103486761443	2026.483845117264	0.00045197711576979246
IL619	-0.026703816955120287	0.0010025356286069327	2342.570190936056	0.0003090052972336981
IL620	-0.0356183079605933	0.0021436881844890477	3814.085149897369	-0.0004784013004089222
IL621	-0.03508364598888305	0.0010486767998195735	1926.2659465701668	-4.512656705163366e-05
IL622	-0.03455050128132891	0.001070349326312305	2863.6677558657543	0.00013473966135084368
IL623	-0.03548334338418277	0.0014938161805233788	3413.775360320367	-4.276508848167357e-05
IL625	-0.020478891480079947	0.0014033879735417542	2419.604519607752	0.0006073284946788361
IL626	0.0015736685490674992	0.0019440287406499034	2358.864976066835	8.523857266383195e-05
IL627	-0.025484694912475837	0.00105110026672603	2468.421650266111	0.0003602415037122249
IL628	-0.0196525348817872	0.0028784778506035333	3238.6898849584836	-0.0006144871591846692
IL631	-0.024698501295068637	0.004187997614804047	2141.830502342058	7.846625686298244e-05
IL633	-0.022237268807977537	0.0014660129344418007	1491.0937785519163	0.0003708162396998997
IL629	0.0044202675821200564	0.0014479200627543947	2193.1073533811	0.0011171038449747967
IL634	-0.03984306417317614	0.000989199871373723	2472.392645789171	0.00016311259162292115
IL639	-0.029704976763799504	0.0014206695176325404	2597.0522281610415	-3.395787559519502e-05
IL640	-0.033669882755761917	0.0015764585074301365	2919.32918470427	9.760192815970941e-06
IL641	-0.04525102123220988	0.0014103739737467836	2982.6740804873607	-0.0001917250131915534
IL642	0.022006775599887157	0.0010473161655811052	1471.0737323506344	0.0005580544934899932
IL643	-0.03067406607878017	0.001138651115669202	3016.608390713013	0.0004397434041570292
IL644	-0.018930406256469686	0.0021980614668136254	4220.320240953177	0.00012513923500135846
IL645	0.031650327345513846	0.000962239393801848	1406.5465024958694	0.0011029512563480175
IL646	-0.03475330536145949	0.0011815973977182081	2722.3395381307455	0.0009347300292898142
IL648	-0.002437325613480818	0.0013019959151763477	2833.382967624708	0.0002854681363326229
IL649	-0.051507191736254024	0.0011057557079545378	2538.5019595066747	-0.00011969274586039488
IL652	-0.04284383903398795	0.0016562214560376506	4079.243038761591	-0.0004220238780978194
IL653	-0.029856578002004797	0.001374871510185429	2823.867827794086	0.00013879718248604436
IL655	-0.015444396285903482	0.0017721479142905486	3162.035966287569	-4.734752472130166e-05
IL656	-0.028098314504029415	0.0016487209348653097	3302.3331818691513	-0.00026233792374944414
IL659	-0.02565356223145534	0.0014881129374326315	1623.9670230220283	0.0003028013926706286
IL660	-0.026035487938105364	0.0014402660139463106	2855.4579536626775	-2.4943494874887998e-05
IL661	0.03396218911847419	0.0012945965692139428	1894.0505704537645	0.0003374502613090389
IL662	0.0016986409432449333	0.0010475732482051155	3749.857221889205	0.006902218809529043
IL664	-0.015490809994673673	0.0013680719086866795	2666.970101061463	0.0008058699371487954
