ID	meanPSRI	meanCRI550	meanMCARI	meanARI
IL551	0.04225079152197861	0.0024016419451120016	4237.632124700333	0.00021621225398658932
IL552	0.048121158646003616	0.0022701279491047295	3576.2213593924694	-0.0001624060215440095
IL553	0.04257465307152876	0.002513263075227434	3818.6970436555594	-0.00021314140302271253
IL554	0.030054875772836106	0.0018891881606878601	2663.5094288573255	-0.00015557041616090001
IL555	0.06083637830996924	0.0027047205517129716	4271.486139520033	-0.0002284859547333382
IL557	0.05747540063322406	0.0018736044729818103	2374.101533176957	-0.00017161691063866905
IL559	0.0616143869820346	0.0021459240049411066	3622.364219781373	-9.711389210301263e-05
IL560	0.04045817352839096	0.002121169243076829	2378.943276506382	-0.0001651758124236055
IL561	0.03575007620395582	0.00153750314521814	2715.9193212554565	-0.0001106160023176661
IL562	0.041697511581990705	0.0022685797983069377	2646.4788235149613	7.274611785453046e-07
IL563	0.05257107063388885	0.001982714280084482	2902.7509311761755	-0.00010537365333477397
IL564	0.033967704611564585	0.0019174219002975224	2077.7027269833684	-0.0001293883127101728
IL566	0.035910210171797304	0.0019070619756476562	2229.7996782643777	-0.00010554892772998138
IL567	0.044637801854643534	0.0026676856383912326	2083.577918925272	-0.0003794003804605402
IL568	0.04771654937263597	0.0026046628644643267	3405.7766941563796	-0.00016584502403914903
IL572	0.030613363848866443	0.0020753704227512476	2538.8423914311193	0.0012344400930641825
IL573	0.016167719526212272	0.0019898281325034326	2563.064532096923	-0.00011557640073709603
IL575	0.028411566076038387	0.001766310127071108	2437.3348101589813	-0.00010612030325349242
IL576	0.03295990874482333	0.0018183494676534057	3390.532919121643	-0.00010893546029965115
IL578	0.03434334422962849	0.0018229943228442558	2173.361247632104	-0.000125137429080012
IL579	0.039300621304796474	0.001986320530942601	3307.5416846644853	-0.00012883321535418684
IL580	0.042784307690968776	0.001565142296380264	1730.9781980161038	-8.173071343310447e-05
IL581	0.03817018573871438	0.002140108050006919	2487.2169918505992	-0.00020590598484193228
IL582	0.029650064071773938	0.002124083427722188	2774.617236869198	-0.00022576432783149105
IL583	0.030987449800264164	0.0015972273706798689	2144.8446692404377	-0.00012248302777050587
IL584	0.03821757257170053	0.0018662460347643106	2456.812725634328	-0.00015659158587823664
IL585	0.043028783858997575	0.0021184707862645694	3296.8363279645996	0.0003628871493070208
IL593	0.02442585275272268	0.0018669115496664928	2950.445742075696	-0.00018123699109495734
IL594	0.027912488440991676	0.002904684314845279	3614.654233384623	-0.0002146716261332673
IL595	0.026465679816132192	0.0021219270197320663	3383.559288089698	-0.00020519273064844364
IL596	0.029809758490082095	0.002387099113881646	3788.813098615996	-0.00021854239008705742
IL597	0.026437833685617206	0.0018749174419487207	2474.1747059568233	-0.00017520989205217205
IL599	0.015480653263164487	0.0016355870581353771	2227.009262002724	-0.0001417473091850922
IL600	0.028725094802680096	0.0015172933006061217	2380.370979609483	0.0019152210459189476
IL601	0.024419293150685178	0.0019983621272991014	2593.827763493605	-8.918941139887565e-05
IL602	0.01234431917433405	0.001683588521836684	2353.2220979583803	-0.0001527220920084862
IL603	0.02109962608008863	0.0015933774096398383	2082.605848413787	-0.00012002516139721472
IL605	0.01581020984687408	0.001995383564005894	3690.605361617451	-0.0002187936695496988
IL606	0.007614743590158444	0.001903380242084463	2732.4759639249232	-0.0001861626845865049
IL607	0.016893696632798518	0.00195646682078241	2674.5772662613767	-0.0001517410013171131
IL609	0.010670378799869363	0.00191354058463893	2610.3133755853496	-0.00017097224482653782
IL611	0.028828649031696504	0.002020038212582072	3823.672839061392	0.0014735171778925101
IL612	0.018446281150742132	0.0020991181773530243	3039.2756645101076	-0.00017380458427069298
IL613	0.02014685117291029	0.0018305753188922348	3182.842827603996	-0.0001635116771130662
IL614	0.011550868380651766	0.0018587597042474331	2657.468324462213	-0.00016052589360822711
IL615	0.019482828278275646	0.0018052431092261748	2306.9796087743084	-0.0001255704555309773
IL617	0.024913295873592384	0.0017993958221033395	2569.799978319885	-0.00017443054525050314
IL618	0.015540645276729775	0.0018949845070737844	2731.138672283752	-0.00017213076325114997
IL619	0.01610872022040069	0.001593130504943943	2845.9551326100313	-0.00016477856374096843
IL620	0.008555411887555257	0.0017947224011984058	2382.0903223155296	-0.00016602822516506802
IL621	0.033496624148444516	0.0014847026872349073	1258.7690063336904	-5.110626281927287e-05
IL622	0.013681666591374035	0.0012989335448772598	2302.1475642091664	-7.575680575686617e-05
IL623	0.006127876879909521	0.0017611669224777877	2730.7695320043313	-0.0001874603444567567
IL625	0.01521735370876552	0.001770885524422956	2677.306322614006	-0.00017780929368439935
IL626	0.01378981638925075	0.0019224663538464735	3912.477588593899	-0.00020607594384912308
IL627	0.013679771285090838	0.0016273102017587253	2630.526234911995	-0.0001641034542989191
IL628	0.02224724834381389	0.002130629099464356	3094.309784890391	-0.00021739888264014684
IL629	0.010949553485373624	0.001850755436535718	2735.6453526775185	-0.0001593723310757295
IL642	0.009031364746018627	0.0017801530404069807	2433.9832388821633	-0.00014084507395618673
IL649	0.00849723880184963	0.0016807785006080257	2526.128908181675	-8.787257332968406e-05
IL683	0.02611068015411665	0.0019376849637238796	1920.481990736137	-0.00010199883958496089
IL631	0.014651930923456532	0.0018559207165729703	2573.6489761816824	-8.80419921735411e-05
IL633	0.010610101980677335	0.0016876013461117583	2288.681173679249	-0.00010579949922024536
IL634	0.010917595065489618	0.001825160103534562	2874.13190069522	-0.00018257370205833947
IL639	0.006147147585609579	0.0018948026636328235	2711.1990064868314	-0.00022025813743496006
IL640	0.003289209849111426	0.0017591289498668867	2473.740940184802	-0.00016128536854785293
IL641	-0.0020923773904596463	0.0016189217651485595	2659.1947943684017	-0.0001891834126029876
IL643	0.007379467177830901	0.0020140921201180543	4100.888837917016	-0.00022852488033647952
IL644	0.010875477742730075	0.00170236143289091	3371.3443325571275	0.0031201759636597
IL645	0.01708572040390983	0.0019205864410564413	2649.312473189945	-0.00010019231887217528
IL646	0.0025211278513818016	0.001898463430221824	2782.4656329218237	-0.00017248166711419157
IL648	0.01398607135831517	0.0020429454135666696	3556.5951623143346	-0.00021226713456106672
IL652	-0.0013353845935324816	0.0016390005899570984	2601.3074964460657	-0.0001730356944973784
IL653	0.007467012316596627	0.0015649034633165252	2949.7081273986414	-0.00018350692189213132
IL655	0.015126076582155758	0.0024112780755946323	4099.889798002786	-0.00024391341134838781
IL656	0.013029096312716973	0.0022007777258982943	3518.545341563255	-0.00021786146136655745
IL659	0.011550712373366329	0.0019770597701207647	2363.2683065499564	-0.0001499315399333218
IL660	0.01209345037736311	0.0019957307713318003	2929.441632442489	-0.00018975992106329552
IL661	0.033666711760066546	0.001559261473929924	2481.4502993202927	-3.1307663435904565e-05
IL662	0.04513869776871342	-0.00036320432154547796	1686.6957203938077	0.006542273140055153
IL664	0.03685574149839315	0.0010717365508579708	1546.3775591776546	0.0019644299455723758
IL665	0.02223274829092494	0.0015319090392551503	1862.5776164467663	-0.0001052668864185231
IL667	0.008582091659555464	0.0017714668549549256	2096.210788884166	-0.00013272991402203164
IL669	0.008424046050614389	0.001740703897829932	2031.0818710764643	-0.00014599989894624227
IL670	0.0718778998635448	0.00029741712476546956	943.8925722181642	0.0040111382177818
IL671	0.018376393438693683	0.001662077327175014	2047.8763495139365	-0.00011706563616998847
IL672	0.02056545611360014	0.0013399014994132194	1505.9863106706373	-5.105927642909023e-05
IL673	0.038478862456143646	0.001085668486372683	1893.7038428435947	0.0027842507165657037
IL674	0.03410662835448439	0.0019073250712404086	2505.973373443293	-8.370941259178884e-05
IL675	0.026071039194041447	0.001770967975645339	2827.140123087082	-8.605634734846243e-05
IL676	0.021176308694522614	0.0021740983433341256	2824.3777644294632	-9.523483037305629e-05
IL677	0.03680381684533657	0.0026688381428008013	2823.503124915331	-0.0002284058163102697
IL678	0.041891968302258886	0.0022148868625167877	2345.7260747054434	-8.065236209695763e-05
IL681	0.07318954760460719	-0.0004162046808276934	1873.4283325979452	0.005485702747311433
IL687	0.028314640753931104	0.0020236387818151967	3489.2293803069383	-0.00012526190054589257
IL688	0.027777318593025607	0.001935592621202097	2619.480241459777	-0.00010587412907287978
IL689	0.02221728097790133	0.0019089064908512049	1791.6590244886104	-9.273147795777044e-05
IL690	0.013540736074990376	0.0020788684263137085	2222.640599267797	-0.00015784623657048787
IL691	0.034747724767453046	0.0015419671746758964	2156.825278103668	9.360317472561044e-05
IL693	0.01605467168430858	0.0022183951047588567	2654.4790591960996	-0.0002171702142331326
IL695	0.026656524608885214	0.001942370783892515	2515.39273882058	-0.00010204811562121191
IL696	0.030240703742388637	0.002166051434830249	3014.2025949713197	-0.00013380821859110398
IL697	0.05137290744300857	0.0020877022265619297	2755.8313372058874	0.004149728317380323
IL698	0.025760565945332218	0.0018765501589820426	2000.3419420323837	-0.000128274346376382
IL699	0.02278452387161894	0.0016358648918584186	2075.643137068742	-0.00010099408263566685
IL700	0.11421190348631832	0.000551488431678571	576.9230952131056	0.0004906269018769261
IL702	0.022958317977144316	0.002086515712746259	2313.2343100563326	-0.00011474647663646829
IL703	0.05955530916029858	0.001096915564738634	1484.8268788211942	0.0004865646654387267
IL704	0.018317035706065892	0.002535084879683566	2786.921435725614	-0.00021598254264441246
IL705	0.0021992361670034564	0.0013334085225737056	2446.5547808137085	-0.00013172857457513935
IL706	0.09751082813671667	0.0007925392376095287	990.741575850793	0.0008814951510962275
IL707	0.025832359541081665	0.0018981775735121965	2104.748167371384	-0.0001501969774721586
IL708	0.14809729585620302	0.00042845446851842435	381.4769958736926	0.0005081509604423841
IL709	0.042488182637175735	0.0010539206598990465	2278.296907415674	0.0032038507701769676
IL710	0.046734814727280326	0.0004137690056491088	2594.8083252843735	0.003911476755640934
IL711	0.03038878742866592	0.002903177208486499	4142.673114650556	-0.00028730435518978833
IL712	0.04702895515047023	0.0014564961742615824	3031.2821402979716	0.00252681066913717
IL713	0.025413300903671898	0.0014656141125150555	2518.3275539269102	-0.00010600544735156832
IL714	0.033890266795742925	0.0020144236656578943	2504.431288539773	-0.0001904095081228012
IL715	0.030005164575483606	0.0014459184751556382	2584.1379669208063	-0.00012065294743593625
IL717	0.035512804907289974	0.001426013578229878	1925.7383999257133	-8.247714813556988e-05
IL718	0.027195611337214615	0.0018320347561736204	2620.737489042314	-0.00016785252489532612
IL719	0.035984484115108205	0.0018893746904491311	3400.5375128755654	-0.00014675950854364358
IL720	0.04389417101833798	0.002171895247318832	2595.085750280874	-0.00020792349739748263
IL721	0.03545418288039329	0.001405734438158552	2376.8430758351897	-0.00010292933333936788
IL723	0.028085105125992497	0.001802164364188807	3292.0342060500684	-0.00010866738489521788
IL724	0.029399317004319372	0.0012205043879495946	2368.5833322887975	-9.078639167613439e-05
IL726	0.034551555918125934	0.0015178708775491696	2760.7270943067965	-9.67117346179163e-05
IL727	0.036751784880406604	0.0020046489190947976	3729.800742070674	-0.00017127257487870842
IL728	0.03814188956501755	0.0020609694976669113	2235.906093512353	-0.0001632672430392597
IL729	0.034678928726977	0.002309011956389649	3557.4459659929134	-0.00018747844214042555
IL731	0.037106568880471355	0.002116945351331105	2766.18192246738	-0.00015931589016286788
IL733	0.035021764939467875	0.002178393681543455	2425.54755777934	-0.00017490747380752636
IL734	0.052579647268783974	0.0024715987428139204	3423.6507264869933	-0.00019998431277425154
IL735	0.04638425452657989	0.002055409890437509	2511.440535079921	-0.00010536345554335877
IL736	0.04631393536088812	0.0019433953358181817	2041.2737593301017	-9.363169048017226e-05
IL737	0.028740464928339225	0.0017745333800624498	2153.173984529468	-3.044640688929795e-05
IL738	0.06477374461688375	0.001813763951691861	2222.0944371657515	-4.165096758667793e-05
IL739	0.036676806960823705	0.001467019750943239	1909.0273763354387	-6.444866292327353e-05
IL740	0.03730041273774491	0.0012484442816796542	1493.619617527981	5.696580791558612e-05
IL741	0.03865206409294014	0.0012172740427474698	1986.9654158320302	-4.814734027177404e-05
IL742	0.05941670009628204	0.001213103483371788	2194.820847226234	0.0021004141675199936
IL743	0.03180013185942092	0.001364437475462532	1625.7840221981232	-1.0241891238937389e-06
IL744	0.03777853134606738	0.0016703896246284752	2059.617107728559	-8.992312391570036e-05
IL746	0.04873564505228867	0.0021940121575012793	3209.244806755077	0.0004883025645810499
IL747	0.06244756301469566	0.002262413645181965	2982.869923921834	-7.14772601775633e-05
IL748	0.038812706305055435	0.0014010720414157967	1948.26555857615	-3.256540712546322e-05
IL749	0.03791018318222067	0.0015148563582207191	2792.3291556913755	-7.059212669804404e-05
IL750	0.05746920714565407	0.0012380528851788273	1976.1760037128672	1.7471678456492084e-05
IL751	0.03156227308344521	0.0017072657326834423	2862.5348364070746	-8.585152011777346e-05
IL752	0.03087419180345124	0.0014330822706921053	2674.2256619253635	-6.382295089186925e-05
IL753	0.040726643015214836	0.0027111250380281934	3320.88324737034	-0.00014904323261700345
IL754	0.04293394728071447	0.002050088576584473	2078.0867768880844	-8.497947606297597e-05
IL755	0.022839226321859824	0.0018309896188949937	2528.7413708451345	-0.00015422127181551206
IL756	0.037293527068536905	0.0024974829401588077	3604.332897382217	-0.00015626057070876467
IL757	0.03039130495568651	0.0016510912890685056	2288.3967797146943	-8.250573497899224e-05
IL758	0.05256547355923526	0.0019139608591041064	3274.1856829659964	-2.5521926655833994e-05
IL759	0.045639910001978874	0.0020398504613517157	3326.7997671952908	-9.271192944471149e-05
IL760	0.033485906942880506	0.0016520780205461247	2780.00928683902	-8.399417899906444e-05
IL761	0.023705472401125693	0.0011985523088439063	1508.9916717090848	-5.3701678343805416e-05
IL762	0.0316374348811242	0.001266344686073229	2106.5868117204336	-4.677731694762631e-05
IL763	0.042795234783798757	0.0013922747642800535	2653.650696539971	-3.981851568981113e-05
IL764	0.03983410821010632	0.0011921914319010715	2126.7839016793273	-1.1520663033555058e-05
IL765	0.033234362270583725	0.0017526962774441863	3038.858974821668	-0.00013383611592769078
IL767	0.0548669923805685	0.00048020431141966385	1490.4092322344147	0.0029470251046328027
IL768	0.03894119299506198	0.0014111785452807343	1782.2431363152673	-7.392112880496619e-05
IL769	0.0370507757190594	0.001847721847724528	2205.235611280275	-0.00013085440339831965
IL771	0.04858896815291523	0.00184362204614868	2993.754086694985	-6.297061284582193e-05
IL772	0.035871918114787314	0.0018116017733050263	3829.6017810314156	0.00022665476413172118
IL773	0.028370690364850296	0.0014872244491050915	2335.086759369774	0.0005807513518673009
IL774	0.045955086476488716	0.0006042670047130725	2128.7635378399355	0.005330772722515452
IL776	0.04104895461409019	0.0015114445652894372	1843.570632185213	-7.463237645034075e-05
IL777	0.03681647565168528	0.0017947773931403378	2226.2243079865502	0.0011630784626918001
IL778	0.025702904454591356	0.0013403545367898229	1778.7543186625587	-2.713161619964189e-06
IL780	0.01752871954631295	0.0013794085734826387	1699.3607320332674	-6.640898395694452e-05
IL782	0.02042387672419863	0.001329751071522145	2399.153857977469	-0.00012056972452523345
