ID	meanPSRI	meanCRI550	meanMCARI	meanARI
IL401	0.03270204238727356	0.0014967284515127416	2220.4467870062454	-1.8076035297327526e-06
IL402	0.015937701353614116	0.001521487276580022	2168.426647768977	-9.759395399441965e-05
IL404	0.009691444436925505	0.0011877442744802525	2394.750721076144	-6.324900880720665e-05
IL405	0.014601560114367734	0.0014564869560287235	2521.1465575577636	-7.689670389415167e-05
IL407	-0.0001705916146818679	0.0015287006217688853	2189.870073903544	-0.00013330553772252204
IL408	0.014391712340600122	0.0012923726788036493	2106.161369734794	-0.0001044113285741813
IL409	0.017481442017150035	0.0014981593515227252	2245.6581629761895	0.00012142396613416518
IL410	0.04489280865534205	0.0016358833262362146	3027.768603424619	0.000862725592872785
IL411	0.017864506418277772	0.0015937397270663933	2650.31848851952	-9.875353529023558e-05
IL412	0.015068804022354597	0.0015310236910789261	2609.9581782725118	-0.00015519559423812188
IL413	0.036833598224686945	0.0015479373252981694	3016.473314782373	-4.515084793716445e-05
IL416	0.033083890942883776	0.0015100615707485034	2233.712514735026	1.1896094094450067e-05
IL417	0.010209638374895158	0.001341778939084353	2365.6384539463247	-0.00015542023277293745
IL418	0.03428500004036034	0.0015710705426305684	2834.4795408991395	-0.00013139335394465252
IL419	0.0367016991536008	0.0009057703521483847	1209.5265497854525	1.2128096776038516e-05
IL420	0.018119141551426993	0.0012851805162029735	2448.2411233827106	-0.0001278913410510508
IL421	0.022845122569651995	0.0014457150912515675	2548.522634036801	-0.00015311359621305117
IL422	0.03515626469521053	0.0013152825572782373	2420.1710184335093	-7.756836364739826e-05
IL423	0.021088376643093383	0.0013856131101035736	2395.5963701702103	-0.00013244421915233564
IL424	0.021995713269710306	0.001205468620835127	2471.3103188762134	-0.00013164546056849012
IL425	0.026955068521172312	0.0011986244714452849	1231.425235462902	-3.177719062795913e-05
IL426	0.013898377714765837	0.001302773574215134	2241.236220023171	-0.00014851275425104392
IL427	0.030368786387061978	0.0014037186986365165	2411.063110087827	-0.00011843244053122971
IL428	0.0223579397367024	0.0014713308998893374	2645.778263410027	-0.00011046790212139707
IL430	0.008827547591221374	0.0018536345969778995	3567.571200823022	0.0015680766450049662
IL431	0.040420647789585644	0.0011791601294157388	1806.2360742104427	-3.477711956786351e-05
IL432	0.0156911959078872	0.0012675776153258718	2925.035525148187	-0.00015730037024720993
